"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"Positive Regulation Of Myeloid Cell Apoptotic Process (GO:0033034)","1/7",0.0201270821818301,0.166578409487184,0,0,58.2923976608187,227.671976244605,"PIK3CB"
"Positive Regulation Of CoA-transferase Activity (GO:1905920)","1/7",0.0201270821818301,0.166578409487184,0,0,58.2923976608187,227.671976244605,"TSPO"
"Regulation Of CoA-transferase Activity (GO:1905918)","1/7",0.0201270821818301,0.166578409487184,0,0,58.2923976608187,227.671976244605,"TSPO"
"Endonucleolytic Cleavage In ITS1 To Separate SSU-rRNA From 5.8S rRNA And LSU-rRNA From Tricistronic rRNA Transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000447)","1/7",0.0201270821818301,0.166578409487184,0,0,58.2923976608187,227.671976244605,"RPS21"
"Sphingosine-1-Phosphate Receptor Signaling Pathway (GO:0003376)","1/8",0.0229696971452446,0.166578409487184,0,0,49.9624060150376,188.537108469192,"PIK3CB"
"Positive Regulation Of Chromatin Binding (GO:0035563)","1/8",0.0229696971452446,0.166578409487184,0,0,49.9624060150376,188.537108469192,"ZNF618"
"Semaphorin-Plexin Signaling Pathway Involved In Axon Guidance (GO:1902287)","1/8",0.0229696971452446,0.166578409487184,0,0,49.9624060150376,188.537108469192,"PLXND1"
"Regulation Of Protein Lipidation (GO:1903059)","1/9",0.0258042082434216,0.166578409487184,0,0,43.7149122807018,159.874950516139,"TSPO"
"Positive Regulation Of Leukocyte Apoptotic Process (GO:2000108)","1/9",0.0258042082434216,0.166578409487184,0,0,43.7149122807018,159.874950516139,"PIK3CB"
"Negative Regulation Of Phosphatidylinositol 3-Kinase Signaling (GO:0014067)","1/9",0.0258042082434216,0.166578409487184,0,0,43.7149122807018,159.874950516139,"PIK3IP1"
"rRNA 3'-End Processing (GO:0031125)","1/9",0.0258042082434216,0.166578409487184,0,0,43.7149122807018,159.874950516139,"RPS21"
"Hormone Transport (GO:0009914)","1/9",0.0258042082434216,0.166578409487184,0,0,43.7149122807018,159.874950516139,"SLC16A10"
"Negative Regulation Of Vascular Endothelial Growth Factor Signaling Pathway (GO:1900747)","1/9",0.0258042082434216,0.166578409487184,0,0,43.7149122807018,159.874950516139,"PIK3CB"
"Intestinal Cholesterol Absorption (GO:0030299)","1/9",0.0258042082434216,0.166578409487184,0,0,43.7149122807018,159.874950516139,"NPC1"
"Kinetochore Assembly (GO:0051382)","1/9",0.0258042082434216,0.166578409487184,0,0,43.7149122807018,159.874950516139,"NPC1"
"Regulation Of Chromatin Binding (GO:0035561)","1/10",0.0286306380412392,0.166578409487184,0,0,38.8557504873294,138.065278498392,"ZNF618"
"L-serine Metabolic Process (GO:0006563)","1/10",0.0286306380412392,0.166578409487184,0,0,38.8557504873294,138.065278498392,"SERINC5"
"Positive Regulation Of Phospholipid Transport (GO:2001140)","1/10",0.0286306380412392,0.166578409487184,0,0,38.8557504873294,138.065278498392,"TSPO"
"Negative Regulation Of Sprouting Angiogenesis (GO:1903671)","1/10",0.0286306380412392,0.166578409487184,0,0,38.8557504873294,138.065278498392,"PIK3CB"
"Kinetochore Organization (GO:0051383)","1/10",0.0286306380412392,0.166578409487184,0,0,38.8557504873294,138.065278498392,"NPC1"
"Serine Family Amino Acid Biosynthetic Process (GO:0009070)","1/10",0.0286306380412392,0.166578409487184,0,0,38.8557504873294,138.065278498392,"SERINC5"
"rRNA Metabolic Process (GO:0016072)","2/91",0.0287029079191317,0.166578409487184,0,0,7.96669341894061,28.2877911504831,"RPL35A;RPL7"
"Steroid Metabolic Process (GO:0008202)","2/92",0.0292869612298032,0.166578409487184,0,0,7.87777777777778,27.813383618887,"NPC1;TSPO"
"Positive Regulation Of Lipid Transport (GO:0032370)","1/11",0.0314490090797198,0.166578409487184,0,0,34.9684210526316,120.969329319196,"TSPO"
"tRNA Splicing, Via Endonucleolytic Cleavage And Ligation (GO:0006388)","1/11",0.0314490090797198,0.166578409487184,0,0,34.9684210526316,120.969329319196,"FAM98B"
"Phosphatidylinositol-3-Phosphate Biosynthetic Process (GO:0036092)","1/11",0.0314490090797198,0.166578409487184,0,0,34.9684210526316,120.969329319196,"PIK3CB"
"RNA Splicing, Via Endonucleolytic Cleavage And Ligation (GO:0000394)","1/11",0.0314490090797198,0.166578409487184,0,0,34.9684210526316,120.969329319196,"FAM98B"
"Regulation Of Type II Interferon-Mediated Signaling Pathway (GO:0060334)","1/11",0.0314490090797198,0.166578409487184,0,0,34.9684210526316,120.969329319196,"TXK"
"Intestinal Lipid Absorption (GO:0098856)","1/11",0.0314490090797198,0.166578409487184,0,0,34.9684210526316,120.969329319196,"NPC1"
"Regulation Of Cell Activation (GO:0050865)","1/11",0.0314490090797198,0.166578409487184,0,0,34.9684210526316,120.969329319196,"TXK"
"Negative Regulation Of Cellular Response To Vascular Endothelial Growth Factor Stimulus (GO:1902548)","1/11",0.0314490090797198,0.166578409487184,0,0,34.9684210526316,120.969329319196,"PIK3CB"
"Monocarboxylic Acid Metabolic Process (GO:0032787)","2/97",0.0322779589589077,0.166578409487184,0,0,7.46127819548872,25.6173336936537,"NPC1;TSPO"
"RNA Splicing (GO:0008380)","2/98",0.0328900863649905,0.166578409487184,0,0,7.38318452380952,25.2105036917066,"SNRPD2;U2AF1"
"ncRNA Processing (GO:0034470)","2/100",0.0341280219187038,0.166578409487184,0,0,7.23177842565598,24.4263185896388,"RPL35A;RPL7"
"Phosphatidylcholine Acyl-Chain Remodeling (GO:0036151)","1/12",0.0342593438549205,0.166578409487184,0,0,31.7878787878788,107.245816338486,"TSPO"
"Regulation Of Tube Diameter (GO:0035296)","1/12",0.0342593438549205,0.166578409487184,0,0,31.7878787878788,107.245816338486,"SCPEP1"
"Vascular Process In Circulatory System (GO:0003018)","1/12",0.0342593438549205,0.166578409487184,0,0,31.7878787878788,107.245816338486,"SCPEP1"
"Semaphorin-Plexin Signaling Pathway Involved In Neuron Projection Guidance (GO:1902285)","1/12",0.0342593438549205,0.166578409487184,0,0,31.7878787878788,107.245816338486,"PLXND1"
"rRNA Processing (GO:0006364)","2/101",0.0347537688858155,0.166578409487184,0,0,7.15836940836941,24.048307631669,"RPL35A;RPL7"
"Endonucleolytic Cleavage Of Tricistronic rRNA Transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000479)","1/13",0.0370616648121669,0.17171904696304,0,0,29.1374269005848,96.0128372683442,"RPS21"
"Regulation Of Cell Projection Organization (GO:0031344)","1/13",0.0370616648121669,0.17171904696304,0,0,29.1374269005848,96.0128372683442,"ERMN"
"Maturation Of LSU-rRNA From Tricistronic rRNA Transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000463)","1/14",0.039855994355867,0.173124475483297,0,0,26.8947368421053,86.6678177958188,"RPL7"
"Membrane Raft Organization (GO:0031579)","1/14",0.039855994355867,0.173124475483297,0,0,26.8947368421053,86.6678177958188,"NPC1"
"Centromere Complex Assembly (GO:0034508)","1/14",0.039855994355867,0.173124475483297,0,0,26.8947368421053,86.6678177958188,"NPC1"
"Negative Regulation Of Blood Pressure (GO:0045776)","1/14",0.039855994355867,0.173124475483297,0,0,26.8947368421053,86.6678177958188,"SCPEP1"
"Regulation Of Clathrin-Dependent Endocytosis (GO:2000369)","1/15",0.0426423548276304,0.17693394988181,0,0,24.9724310776942,78.7857044779757,"PIK3CB"
"Regulation Of Rac Protein Signal Transduction (GO:0035020)","1/15",0.0426423548276304,0.17693394988181,0,0,24.9724310776942,78.7857044779757,"PIK3CB"
"Intracellular Sterol Transport (GO:0032366)","1/15",0.0426423548276304,0.17693394988181,0,0,24.9724310776942,78.7857044779757,"NPC1"
"Intracellular Cholesterol Transport (GO:0032367)","1/16",0.0454207685297007,0.18569078898907,0,0,23.306432748538,72.0584983318084,"NPC1"
"Positive Regulation Of Nitric-Oxide Synthase Activity (GO:0051000)","1/17",0.0481912576899168,0.19416187880865,0,0,21.8486842105263,66.2578314210226,"PIK3CB"
"Positive Regulation Of Gene Expression (GO:0010628)","4/480",0.050380781585466,0.200083675439422,0,0,3.02925614690321,9.05185810667236,"TXK;SAMD4A;FAM98B;PIK3CB"
"Regulation Of Anatomical Structure Morphogenesis (GO:0022603)","2/127",0.0525090726739951,0.201769962094904,0,0,5.662,16.6846078415826,"PLXND1;TANC2"
"Mitotic Sister Chromatid Cohesion (GO:0007064)","1/19",0.0537085510612334,0.201769962094904,0,0,19.4191033138402,56.7850128051737,"NPC1"
"Heme Biosynthetic Process (GO:0006783)","1/19",0.0537085510612334,0.201769962094904,0,0,19.4191033138402,56.7850128051737,"TSPO"
"Regulation Of Vascular Endothelial Growth Factor Signaling Pathway (GO:1900746)","1/19",0.0537085510612334,0.201769962094904,0,0,19.4191033138402,56.7850128051737,"PIK3CB"
"Maturation Of LSU-rRNA (GO:0000470)","1/20",0.0564553994621354,0.203161067345282,0,0,18.3961218836565,52.8760530174289,"RPL7"
"Phosphatidylserine Metabolic Process (GO:0006658)","1/20",0.0564553994621354,0.203161067345282,0,0,18.3961218836565,52.8760530174289,"SERINC5"
"Nuclear-Transcribed mRNA poly(A) Tail Shortening (GO:0000289)","1/20",0.0564553994621354,0.203161067345282,0,0,18.3961218836565,52.8760530174289,"SAMD4A"
"Maturation Of 5.8S rRNA From Tricistronic rRNA Transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000466)","1/21",0.0591944117085175,0.203161067345282,0,0,17.4754385964912,49.4018090986632,"RPS21"
"Regulation Of Dendritic Spine Development (GO:0060998)","1/21",0.0591944117085175,0.203161067345282,0,0,17.4754385964912,49.4018090986632,"TANC2"
"Porphyrin-Containing Compound Biosynthetic Process (GO:0006779)","1/21",0.0591944117085175,0.203161067345282,0,0,17.4754385964912,49.4018090986632,"TSPO"
"Innate Immune Response In Mucosa (GO:0002227)","1/21",0.0591944117085175,0.203161067345282,0,0,17.4754385964912,49.4018090986632,"RPL39"
"Protein Peptidyl-Prolyl Isomerization (GO:0000413)","1/22",0.061925609729227,0.204462965295987,0,0,16.6424394319131,46.2962951152095,"PPIAL4G"
"Ribosomal Large Subunit Assembly (GO:0000027)","1/22",0.061925609729227,0.204462965295987,0,0,16.6424394319131,46.2962951152095,"RPL10"
"Regulation Of Cholesterol Transport (GO:0032374)","1/23",0.0646490154275843,0.204462965295987,0,0,15.8851674641148,43.5060171218394,"TSPO"
"Protein Alkylation (GO:0008213)","1/23",0.0646490154275843,0.204462965295987,0,0,15.8851674641148,43.5060171218394,"FAM98B"
"U2-type Prespliceosome Assembly (GO:1903241)","1/23",0.0646490154275843,0.204462965295987,0,0,15.8851674641148,43.5060171218394,"SNRPD2"
"Cholesterol Efflux (GO:0033344)","1/23",0.0646490154275843,0.204462965295987,0,0,15.8851674641148,43.5060171218394,"NPC1"
"Positive Regulation Of Transferase Activity (GO:0051347)","2/143",0.0647220897339814,0.204462965295987,0,0,5.01545086119554,13.7305626816921,"TSPO;SERINC5"
"Sterol Transport (GO:0015918)","1/25",0.0700725371329717,0.212544613288263,0,0,14.5599415204678,38.703590774259,"NPC1"
"Negative Regulation Of TORC1 Signaling (GO:1904262)","1/25",0.0700725371329717,0.212544613288263,0,0,14.5599415204678,38.703590774259,"NPC1"
"Regulation Of Postsynapse Organization (GO:0099175)","1/25",0.0700725371329717,0.212544613288263,0,0,14.5599415204678,38.703590774259,"TANC2"
"protein-RNA Complex Assembly (GO:0022618)","2/150",0.0703385051169791,0.212544613288263,0,0,4.7765444015444,12.6790309584616,"SNRPD2;RPL10"
"Positive Regulation Of Monooxygenase Activity (GO:0032770)","1/26",0.072772696603073,0.217535587695208,0,0,13.9768421052632,36.6251188892477,"PIK3CB"
"Positive Regulation Of Immune System Process (GO:0002684)","1/27",0.0754651507447109,0.219451293634856,0,0,13.4385964912281,34.726466325654,"PIK3CB"
"Peptidyl-Proline Modification (GO:0018208)","1/27",0.0754651507447109,0.219451293634856,0,0,13.4385964912281,34.726466325654,"PPIAL4G"
"Vesicle Coating (GO:0006901)","1/28",0.078149921114571,0.219451293634856,0,0,12.9402209226771,32.986256595733,"TRAPPC9"
"Mucosal Immune Response (GO:0002385)","1/28",0.078149921114571,0.219451293634856,0,0,12.9402209226771,32.986256595733,"RPL39"
"Regulation Of Nitric-Oxide Synthase Activity (GO:0050999)","1/28",0.078149921114571,0.219451293634856,0,0,12.9402209226771,32.986256595733,"PIK3CB"
"Regulation Of Platelet Activation (GO:0010543)","1/28",0.078149921114571,0.219451293634856,0,0,12.9402209226771,32.986256595733,"TXK"
"Regulation Of Macromolecule Metabolic Process (GO:0060255)","2/162",0.0803204773185501,0.223290926945569,0,0,4.415625,11.1350170353999,"NPC1;TXK"
"Maturation Of SSU-rRNA From Tricistronic rRNA Transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000462)","1/30",0.0834964966939316,0.225359476513718,0,0,12.0465819721718,29.9110679811302,"RPS21"
"Regulation Of Dendritic Spine Morphogenesis (GO:0061001)","1/30",0.0834964966939316,0.225359476513718,0,0,12.0465819721718,29.9110679811302,"TANC2"
"Regulation Of Vasculature Development (GO:1901342)","1/30",0.0834964966939316,0.225359476513718,0,0,12.0465819721718,29.9110679811302,"PLXND1"
"Membrane Organization (GO:0061024)","2/167",0.0846034607766433,0.226151558614489,0,0,4.28073593073593,10.5724764394068,"NPC1;AAK1"
"Bile Acid Metabolic Process (GO:0008206)","1/31",0.086158344778245,0.22811447474621,0,0,11.6444444444444,28.5471527032677,"NPC1"
"Phosphatidylinositol 3-Kinase Signaling (GO:0014065)","1/32",0.08881259492267,0.230746741948619,0,0,11.2682512733447,27.2829920209123,"PIK3CB"
"Vesicle Budding From Membrane (GO:0006900)","1/32",0.08881259492267,0.230746741948619,0,0,11.2682512733447,27.2829920209123,"TRAPPC9"
"Regulation Of Sprouting Angiogenesis (GO:1903670)","1/33",0.0914592684016094,0.235422931626365,0,0,10.9155701754386,26.1085327069343,"PIK3CB"
"Semaphorin-Plexin Signaling Pathway (GO:0071526)","1/34",0.0940983864773612,0.237812285824604,0,0,10.5842636895268,25.015000999516,"PLXND1"
"Regulation Of Phosphatidylinositol 3-Kinase Activity (GO:0043551)","1/34",0.0940983864773612,0.237812285824604,0,0,10.5842636895268,25.015000999516,"PIK3IP1"
"RNA Splicing, Via Transesterification Reactions With Bulged Adenosine As Nucleophile (GO:0000377)","2/180",0.0960534475338615,0.237972847342665,0,0,3.96548956661316,9.29054920315773,"SNRPD2;U2AF1"
"Protein Methylation (GO:0006479)","1/35",0.0967299703227379,0.237972847342665,0,0,10.2724458204334,23.9947075998179,"FAM98B"
"Platelet Aggregation (GO:0070527)","1/35",0.0967299703227379,0.237972847342665,0,0,10.2724458204334,23.9947075998179,"PIK3CB"
"RNA Processing (GO:0006396)","2/183",0.0987565240721043,0.23810709845016,0,0,3.89917127071823,9.02696287289198,"SNRPD2;U2AF1"
"Negative Regulation Of Protein Kinase B Signaling (GO:0051898)","1/36",0.0993540410799231,0.23810709845016,0,0,9.97844611528822,23.0408870217336,"PIK3CB"
"Blood Vessel Diameter Maintenance (GO:0097746)","1/36",0.0993540410799231,0.23810709845016,0,0,9.97844611528822,23.0408870217336,"SCPEP1"
"Spliceosomal snRNP Assembly (GO:0000387)","1/37",0.10197061980621,0.242289165009626,0,0,9.70077972709552,22.1475644905286,"SNRPD2"
"Positive Regulation Of Axonogenesis (GO:0050772)","1/38",0.104579727526821,0.246251446959312,0,0,9.43812233285917,21.3094450378434,"PLXND1"
"Regulation Of Receptor-Mediated Endocytosis (GO:0048259)","1/39",0.107181385187326,0.246251446959312,0,0,9.18928901200369,20.5218206292437,"PIK3CB"
"Vesicle Cytoskeletal Trafficking (GO:0099518)","1/39",0.107181385187326,0.246251446959312,0,0,9.18928901200369,20.5218206292437,"TANC2"
"Nuclear-Transcribed mRNA Catabolic Process, Deadenylation-Dependent Decay (GO:0000288)","1/39",0.107181385187326,0.246251446959312,0,0,9.18928901200369,20.5218206292437,"SAMD4A"
"Endothelial Cell Migration (GO:0043542)","1/40",0.109775613696014,0.25014443120895,0,0,8.95321637426901,19.7804919948783,"PLXND1"
"Regulation Of Amide Metabolic Process (GO:0034248)","1/41",0.112362433879202,0.253957370881447,0,0,8.72894736842105,19.0817025440903,"RPL10"
"Regulation Of Axonogenesis (GO:0050770)","1/42",0.114941866528379,0.257692249152334,0,0,8.51561831407788,18.4220822369292,"PLXND1"
"Regulation Of Translation (GO:0006417)","2/202",0.11635415781414,0.258771646978648,0,0,3.52535714285714,7.58345446295237,"RPL10;SAMD4A"
"Establishment Of Protein Localization To Mitochondrion (GO:0072655)","1/44",0.120078652084756,0.25877414945397,0,0,8.1187270501836,17.2085213779141,"TSPO"
"Phosphatidylinositol Phosphate Biosynthetic Process (GO:0046854)","1/44",0.120078652084756,0.25877414945397,0,0,8.1187270501836,17.2085213779141,"PIK3CB"
"Positive Regulation Of Cytokine-Mediated Signaling Pathway (GO:0001961)","1/44",0.120078652084756,0.25877414945397,0,0,8.1187270501836,17.2085213779141,"TXK"
"Regulation Of Cell-Substrate Adhesion (GO:0010810)","1/44",0.120078652084756,0.25877414945397,0,0,8.1187270501836,17.2085213779141,"PIK3CB"
"mRNA Splicing, Via Spliceosome (GO:0000398)","2/211",0.124952237300432,0.259714519869625,0,0,3.37200956937799,7.01318547396872,"SNRPD2;U2AF1"
"Epithelial Cell Migration (GO:0010631)","1/46",0.125186135476726,0.259714519869625,0,0,7.75711500974659,16.1189247921237,"PLXND1"
"Vacuolar Transport (GO:0007034)","1/46",0.125186135476726,0.259714519869625,0,0,7.75711500974659,16.1189247921237,"NPC1"
"Homotypic Cell-Cell Adhesion (GO:0034109)","1/46",0.125186135476726,0.259714519869625,0,0,7.75711500974659,16.1189247921237,"PIK3CB"
"Amino Acid Transport (GO:0006865)","1/46",0.125186135476726,0.259714519869625,0,0,7.75711500974659,16.1189247921237,"SLC16A10"
"mRNA Processing (GO:0006397)","2/214",0.127852188623065,0.261344914979501,0,0,3.32378706199461,6.8366326567392,"SNRPD2;U2AF1"
"Regulation Of GTPase Activity (GO:0043087)","2/214",0.127852188623065,0.261344914979501,0,0,3.32378706199461,6.8366326567392,"PLXND1;RASGRF2"
"Antibacterial Humoral Response (GO:0019731)","1/49",0.132792777972346,0.26608407527634,0,0,7.27119883040936,14.6802990453094,"RPL39"
"tRNA Processing (GO:0008033)","1/50",0.135313851739813,0.26608407527634,0,0,7.12244897959184,14.246025949065,"FAM98B"
"Regulation Of TORC1 Signaling (GO:1903432)","1/50",0.135313851739813,0.26608407527634,0,0,7.12244897959184,14.246025949065,"NPC1"
"Ribosome Assembly (GO:0042255)","1/50",0.135313851739813,0.26608407527634,0,0,7.12244897959184,14.246025949065,"RPL10"
"Blood Circulation (GO:0008015)","1/50",0.135313851739813,0.26608407527634,0,0,7.12244897959184,14.246025949065,"SCPEP1"
"Positive Regulation Of Ras Protein Signal Transduction (GO:0046579)","1/51",0.137827722445299,0.26608407527634,0,0,6.97964912280702,13.8319249661358,"PIK3CB"
"Cholesterol Transport (GO:0030301)","1/51",0.137827722445299,0.26608407527634,0,0,6.97964912280702,13.8319249661358,"NPC1"
"Negative Regulation Of MAP Kinase Activity (GO:0043407)","1/51",0.137827722445299,0.26608407527634,0,0,6.97964912280702,13.8319249661358,"PIK3CB"
"Carboxylic Acid Transport (GO:0046942)","1/53",0.142833935596291,0.270121320379381,0,0,6.71052631578947,13.059171482496,"SLC16A10"
"Mitochondrial Transport (GO:0006839)","1/53",0.142833935596291,0.270121320379381,0,0,6.71052631578947,13.059171482496,"TSPO"
"Regulation Of Macromolecule Biosynthetic Process (GO:0010556)","1/53",0.142833935596291,0.270121320379381,0,0,6.71052631578947,13.059171482496,"RPL10"
"Negative Regulation Of Intracellular Signal Transduction (GO:1902532)","2/231",0.14457598533193,0.2711457481774,0,0,3.0743917654398,5.94572013798262,"PIK3IP1;PIK3CB"
"Negative Regulation Of TOR Signaling (GO:0032007)","1/54",0.145326318267743,0.2711457481774,0,0,6.58358159549818,12.6982383370933,"NPC1"
"Phosphatidylcholine Metabolic Process (GO:0046470)","1/55",0.147811578488645,0.273944125465622,0,0,6.46133853151397,12.3528964250008,"TSPO"
"Monoatomic Anion Transport (GO:0006820)","1/57",0.152760811322387,0.279391483865944,0,0,6.22994987468672,11.7053400920143,"TSPO"
"Post-Transcriptional Regulation Of Gene Expression (GO:0010608)","1/57",0.152760811322387,0.279391483865944,0,0,6.22994987468672,11.7053400920143,"RPL10"
"Positive Regulation Of Type II Interferon Production (GO:0032729)","1/58",0.155224823789526,0.282042490284236,0,0,6.12034472145275,11.4014722849394,"TXK"
"Protein Targeting To Mitochondrion (GO:0006626)","1/59",0.157681793429811,0.284646354373295,0,0,6.01451905626134,11.1098767098578,"TSPO"
"Spliceosomal Complex Assembly (GO:0000245)","1/62",0.165010642770495,0.29033518158353,0,0,5.71786022433132,10.3021278168218,"SNRPD2"
"Phosphatidylinositol-Mediated Signaling (GO:0048015)","1/62",0.165010642770495,0.29033518158353,0,0,5.71786022433132,10.3021278168218,"PIK3CB"
"RNA Methylation (GO:0001510)","1/62",0.165010642770495,0.29033518158353,0,0,5.71786022433132,10.3021278168218,"SNRPD2"
"Glycerophospholipid Metabolic Process (GO:0006650)","1/62",0.165010642770495,0.29033518158353,0,0,5.71786022433132,10.3021278168218,"SERINC5"
"Positive Regulation Of Cell Cycle (GO:0045787)","1/65",0.172276815333705,0.297471768091738,0,0,5.44901315789474,9.58292172631349,"RPS15A"
"Antimicrobial Humoral Immune Response Mediated By Antimicrobial Peptide (GO:0061844)","1/65",0.172276815333705,0.297471768091738,0,0,5.44901315789474,9.58292172631349,"RPL39"
"Regulation Of Cell-Matrix Adhesion (GO:0001952)","1/65",0.172276815333705,0.297471768091738,0,0,5.44901315789474,9.58292172631349,"PIK3CB"
"Establishment Of Protein Localization To Membrane (GO:0090150)","1/69",0.181868457752594,0.31209525466186,0,0,5.12745098039216,8.73959464222047,"NPC1"
"Regulation Of Cellular Biosynthetic Process (GO:0031326)","1/70",0.184249249543856,0.312734155697357,0,0,5.05288583778286,8.54678369178704,"RPL10"
"Synapse Assembly (GO:0007416)","1/71",0.186623232267753,0.312734155697357,0,0,4.98045112781955,8.36050149827752,"PLXND1"
"Regulation Of Hydrolase Activity (GO:0051336)","1/71",0.186623232267753,0.312734155697357,0,0,4.98045112781955,8.36050149827752,"PLXND1"
"Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0007179)","1/72",0.188990425025741,0.312734155697357,0,0,4.9100568322214,8.18044401467612,"ZFYVE9"
"Cholesterol Homeostasis (GO:0042632)","1/72",0.188990425025741,0.312734155697357,0,0,4.9100568322214,8.18044401467612,"NPC1"
"Negative Regulation Of Cell Adhesion (GO:0007162)","1/72",0.188990425025741,0.312734155697357,0,0,4.9100568322214,8.18044401467612,"PLXND1"
"Sterol Homeostasis (GO:0055092)","1/73",0.191350846946467,0.314766481959277,0,0,4.8416179337232,8.00632523289513,"NPC1"
"Positive Regulation Of Neurogenesis (GO:0050769)","1/75",0.196051454213978,0.320601789832271,0,0,4.71028923660503,7.67484228083746,"PLXND1"
"Embryonic Organ Development (GO:0048568)","1/77",0.200725205681894,0.3263251881846,0,0,4.58587257617729,7.36407875648249,"RPL10"
"Negative Regulation Of Protein Modification Process (GO:0031400)","1/78",0.203052057650454,0.328188790853641,0,0,4.52608794714058,7.21590983901805,"TSPO"
"Glycoprotein Biosynthetic Process (GO:0009101)","1/80",0.207685807834421,0.331819853896374,0,0,4.41105929380413,6.93298928590376,"NPC1"
"Negative Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071901)","1/80",0.207685807834421,0.331819853896374,0,0,4.41105929380413,6.93298928590376,"PIK3CB"
"Regulation Of Cell Cycle (GO:0051726)","2/298",0.213985816523703,0.336602179178672,0,0,2.37041505791506,3.6548138946745,"RPS15A;TTC28"
"mRNA Metabolic Process (GO:0016071)","1/85",0.219154656227841,0.336602179178672,0,0,4.14745196324144,6.29573920042455,"U2AF1"
"Positive Regulation Of Amide Metabolic Process (GO:0034250)","1/85",0.219154656227841,0.336602179178672,0,0,4.14745196324144,6.29573920042455,"SAMD4A"
