"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"Regulation Of Type I Interferon-Mediated Signaling Pathway (GO:0060338)","4/33",4.35629229744208e-07,1.03782257674355e-05,0,0,80.8640973630832,1184.37392753109,"OAS1;OAS3;ISG15;USP18"
"Response To Type I Interferon (GO:0034340)","3/9",5.27322673114749e-07,1.18647601450819e-05,0,0,285.085714285714,4121.04319879982,"MX1;ISG15;IFIT1"
"Cellular Response To Type I Interferon (GO:0071357)","4/38",7.80503861993411e-07,1.6637056005649e-05,0,0,68.9550173010381,969.736897907639,"IFI27;STAT1;OAS2;IFIT1"
"Regulation Of Monocyte Chemotactic Protein-1 Production (GO:0071637)","3/11",1.03310489432356e-06,2.09203741100521e-05,0,0,213.792857142857,2946.69451358191,"OAS1;OAS3;LGALS9"
"Negative Regulation Of Innate Immune Response (GO:0045824)","4/52",2.80863178532444e-06,5.41664701455428e-05,0,0,48.8088235294118,623.914068921301,"OAS1;OAS3;ISG15;USP18"
"Positive Regulation Of Chemokine Production (GO:0032722)","4/53",3.03378138472903e-06,5.58491573097844e-05,0,0,47.8103241296519,607.463670423527,"OAS1;OAS3;EIF2AK2;LGALS9"
"Negative Regulation Of Chemokine Production (GO:0032682)","3/16",3.48340589805738e-06,6.133823429188e-05,0,0,131.531868131868,1653.02675754295,"OAS1;OAS3;LGALS9"
"Negative Regulation Of Cytokine-Mediated Signaling Pathway (GO:0001960)","4/59",4.67698411288047e-06,7.89241069048579e-05,0,0,42.5818181818182,522.600568585396,"OAS1;OAS3;ISG15;USP18"
"Positive Regulation Of Tumor Necrosis Factor Production (GO:0032760)","4/78",1.4284594037272e-05,0.000231410423403806,0,0,31.6184419713831,352.745739250394,"OAS1;OAS2;OAS3;LGALS9"
"Positive Regulation Of Tumor Necrosis Factor Superfamily Cytokine Production (GO:1903557)","4/82",1.74205869586163e-05,0.000271359143009215,0,0,29.9909502262443,328.636570642718,"OAS1;OAS2;OAS3;LGALS9"
"Regulation Of RNA Metabolic Process (GO:0051252)","4/91",2.62961281397384e-05,0.000394441922096076,0,0,26.8762677484787,283.439507595286,"OAS1;OAS2;OAS3;OASL"
"Type I Interferon-Mediated Signaling Pathway (GO:0060337)","3/37",4.70199774226799e-05,0.000680110387720905,0,0,50.2386554621849,500.625086633677,"IFI27;STAT1;OAS2"
"Positive Regulation Of Pattern Recognition Receptor Signaling Pathway (GO:0062208)","3/39",5.51596721532725e-05,0.000770333352485357,0,0,47.4428571428571,465.190424683628,"RSAD2;DDX60;OASL"
"Apoptotic Process (GO:0006915)","5/228",6.80574499003993e-05,0.000918775573655391,0,0,13.4114689495855,128.685168384644,"PLSCR1;IFI27;MX1;IFI6;IFIT2"
"Regulation Of Tumor Necrosis Factor Production (GO:0032680)","4/127",9.68280520127868e-05,0.00126501164726383,0,0,18.9756097560976,175.383473801157,"OAS1;OAS2;OAS3;LGALS9"
"Interferon-Mediated Signaling Pathway (GO:0140888)","3/49",0.000109752910980686,0.00138906027959931,0,0,37.1105590062112,338.347319660561,"IFI27;STAT1;OAS2"
"Cytokine-Mediated Signaling Pathway (GO:0019221)","5/257",0.000119592936842909,0.00146773149761752,0,0,11.8506493506494,107.028153336413,"OAS1;STAT1;OAS2;MX1;OASL"
"Positive Regulation Of RIG-I Signaling Pathway (GO:1900246)","2/9",0.000125482543260661,0.0014947185300167,0,0,158.373015873016,1422.71926711146,"DDX60;OASL"
"Regulation Of Chemokine (C-X-C Motif) Ligand 2 Production (GO:2000341)","2/12",0.000229225927890264,0.00265247145130163,0,0,110.844444444444,928.965392244064,"OAS1;OAS3"
"Cellular Response To Virus (GO:0098586)","3/64",0.000243366567271771,0.00273787388180743,0,0,27.9639344262295,232.686269293319,"OAS1;IFI6;LGALS9"
"Regulation Of Cytokine Production (GO:0001817)","4/167",0.000277371554653216,0.00303609404417709,0,0,14.2901479610249,117.038492449477,"IRF7;EIF2AK2;ISG15;LGALS9"
"Cell Surface Toll-Like Receptor Signaling Pathway (GO:0140895)","2/16",0.00041478174818448,0.00436229154592555,0,0,79.1587301587302,616.469040717646,"OAS1;LGALS9"
"Regulation Of Immune Response (GO:0050776)","3/77",0.000420072519237275,0.00436229154592555,0,0,23.0362934362934,179.109098011722,"PLSCR1;RSAD2;IRF7"
"Toll-Like Receptor 4 Signaling Pathway (GO:0034142)","2/17",0.000469523134815233,0.00453180639220535,0,0,73.8777777777778,566.183995087973,"OAS1;LGALS9"
"Response To Interferon-Alpha (GO:0035455)","2/17",0.000469523134815233,0.00453180639220535,0,0,73.8777777777778,566.183995087973,"LAMP3;EIF2AK2"
"Positive Regulation Of Immune Response (GO:0050778)","3/80",0.000469965107339814,0.00453180639220535,0,0,22.1354359925788,169.620572306732,"PLSCR1;RSAD2;LGALS9"
"Regulation Of RIG-I Signaling Pathway (GO:0039535)","2/18",0.00052758111915205,0.00496907798271117,0,0,69.2569444444444,522.69655990688,"DDX60;OASL"
"Defense Response To Bacterium (GO:0042742)","4/204",0.000591264322109893,0.00544231932851151,0,0,11.6247058823529,86.4093147177555,"OAS1;OAS2;OAS3;ISG15"
"Positive Regulation Of Interferon-Alpha Production (GO:0032727)","2/21",0.000721533502918398,0.00649380152626558,0,0,58.312865497076,421.842951477295,"STAT1;IRF7"
"Cellular Response To Interferon-Beta (GO:0035458)","2/22",0.000792736881896988,0.0069795312427887,0,0,55.3944444444444,395.517396478692,"OAS1;STAT1"
"Cytosolic Pattern Recognition Receptor Signaling Pathway (GO:0002753)","2/23",0.000867196519551772,0.0074726508599674,0,0,52.7539682539683,371.928397785387,"OAS3;IRF7"
"Regulation Of Interferon-Alpha Production (GO:0032647)","2/26",0.00110999341650527,0.00917443538131908,0,0,46.1527777777778,313.995863474448,"STAT1;IRF7"
"Negative Regulation Of Catalytic Activity (GO:0043086)","2/26",0.00110999341650527,0.00917443538131908,0,0,46.1527777777778,313.995863474448,"IFIT1;PARP9"
"Positive Regulation Of Immune System Process (GO:0002684)","2/27",0.00119735867866056,0.00969860529715057,0,0,44.3044444444444,298.064230753455,"RSAD2;LGALS9"
"Positive Regulation Of Defense Response To Virus By Host (GO:0002230)","2/28",0.00128792065180414,0.0102276051760917,0,0,42.5982905982906,283.479963030393,"STAT1;PARP9"
"Positive Regulation Of Interleukin-10 Production (GO:0032733)","2/30",0.00147858750162587,0.011515921887663,0,0,39.5515873015873,257.744564809359,"ISG15;LGALS9"
"Apoptotic Mitochondrial Changes (GO:0008637)","2/34",0.00189776395514496,0.0145017811666738,0,0,34.6006944444444,216.845283862593,"IFI6;IFIT2"
"Positive Regulation Of Immune Effector Process (GO:0002699)","2/37",0.00224489118216538,0.0165305623413996,0,0,31.6301587301587,192.915445130744,"LGALS9;DDX60"
"Regulation Of Defense Response To Virus By Host (GO:0050691)","2/37",0.00224489118216538,0.0165305623413996,0,0,31.6301587301587,192.915445130744,"STAT1;PARP9"
"Cellular Response To Cytokine Stimulus (GO:0071345)","4/308",0.00269542111064135,0.0194936705323169,0,0,7.60758513931889,45.0080015197962,"OAS1;STAT1;LGALS9;IFIT1"
"Regulation Of Chemokine Production (GO:0032642)","2/41",0.00275079355542892,0.0195451121043634,0,0,28.3803418803419,167.326688314057,"EIF2AK2;LGALS9"
"Positive Regulation Of Cytokine Production (GO:0001819)","4/320",0.00309237235621508,0.0215932897287433,0,0,7.31422189128816,42.2675478310173,"IRF7;EIF2AK2;ISG15;LGALS9"
"Regulation Of Viral Entry Into Host Cell (GO:0046596)","2/44",0.0031621187945382,0.0217060696913215,0,0,26.3492063492063,151.679548137157,"LGALS9;LY6E"
"Regulation Of Interleukin-10 Production (GO:0032653)","2/46",0.00345135483406612,0.0232966451299463,0,0,25.1489898989899,142.569332499524,"ISG15;LGALS9"
"Negative Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043154)","2/49",0.00390751215560168,0.0259433184101423,0,0,23.5401891252955,130.526920891238,"LAMP3;IFI6"
"Regulation Of Stress-Activated MAPK Cascade (GO:0032872)","2/51",0.00422635517856509,0.0276076426986913,0,0,22.5770975056689,123.415791624711,"EIF2AK2;LGALS9"
"Positive Regulation Of NIK/NF-kappaB Signaling (GO:1901224)","2/53",0.00455688478164123,0.0288365365088234,0,0,21.6895424836601,116.930840618994,"EIF2AK2;LGALS9"
"Negative Regulation Of Cysteine-Type Endopeptidase Activity (GO:2000117)","2/53",0.00455688478164123,0.0288365365088234,0,0,21.6895424836601,116.930840618994,"LAMP3;IFI6"
"Positive Regulation Of Type II Interferon Production (GO:0032729)","2/58",0.00543375763085609,0.0338564898537957,0,0,19.7480158730159,102.988358864538,"ISG15;LGALS9"
"Regulation Of Type I Interferon Production (GO:0032479)","2/59",0.00561770993312676,0.0344723109532778,0,0,19.4005847953216,100.530555267235,"IRF7;XAF1"
"Modification-Dependent Protein Catabolic Process (GO:0019941)","3/192",0.00573961980215402,0.0346947167145131,0,0,8.96734693877551,46.2747591402622,"HERC5;ISG15;HERC6"
"Cellular Response To Type II Interferon (GO:0071346)","2/66",0.00698411683072334,0.0415965781829846,0,0,17.2725694444444,85.7430509880341,"STAT1;LGALS9"
"Negative Regulation Of Protein Binding (GO:0032091)","2/71",0.00804309164380493,0.0468944047218008,0,0,16.0169082125604,77.2486151143497,"IFIT1;IFIT2"
"CD4-positive, Alpha-Beta T Cell Activation (GO:0035710)","1/5",0.00946481189593688,0.0468944047218008,0,0,134.851351351351,628.430811079944,"RSAD2"
"ISG15-protein Conjugation (GO:0032020)","1/5",0.00946481189593688,0.0468944047218008,0,0,134.851351351351,628.430811079944,"ISG15"
"Negative Regulation Of Myeloid Cell Apoptotic Process (GO:0033033)","1/5",0.00946481189593688,0.0468944047218008,0,0,134.851351351351,628.430811079944,"IRF7"
"Negative Regulation Of Myeloid Leukocyte Mediated Immunity (GO:0002887)","1/5",0.00946481189593688,0.0468944047218008,0,0,134.851351351351,628.430811079944,"LGALS9"
"Regulation Of Hematopoietic Stem Cell Proliferation (GO:1902033)","1/5",0.00946481189593688,0.0468944047218008,0,0,134.851351351351,628.430811079944,"EIF2AK2"
"Regulation Of Macrophage Apoptotic Process (GO:2000109)","1/5",0.00946481189593688,0.0468944047218008,0,0,134.851351351351,628.430811079944,"IRF7"
"Positive Regulation Of Toll-Like Receptor 7 Signaling Pathway (GO:0034157)","1/5",0.00946481189593688,0.0468944047218008,0,0,134.851351351351,628.430811079944,"RSAD2"
"Attachment Of GPI Anchor To Protein (GO:0016255)","1/5",0.00946481189593688,0.0468944047218008,0,0,134.851351351351,628.430811079944,"PGAP1"
"Mesenchymal Cell Differentiation Involved In Kidney Development (GO:0072161)","1/5",0.00946481189593688,0.0468944047218008,0,0,134.851351351351,628.430811079944,"STAT1"
"Regulation Of Transmission Of Nerve Impulse (GO:0051969)","1/5",0.00946481189593688,0.0468944047218008,0,0,134.851351351351,628.430811079944,"TYMP"
"Positive Regulation Of CD4-positive, CD25-positive, Alpha-Beta Regulatory T Cell Differentiation (GO:0032831)","1/5",0.00946481189593688,0.0468944047218008,0,0,134.851351351351,628.430811079944,"LGALS9"
"Regulation Of T Cell Activation Via T Cell Receptor Contact With Antigen Bound To MHC Molecule On Antigen Presenting Cell (GO:2001188)","1/5",0.00946481189593688,0.0468944047218008,0,0,134.851351351351,628.430811079944,"LGALS9"
"Regulation Of Innate Immune Response (GO:0045088)","2/78",0.00963899749456228,0.0468944047218008,0,0,14.5365497076023,67.477764949384,"PLSCR1;PARP9"
"Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043122)","3/232",0.00963943961671373,0.0468944047218008,0,0,7.38602620087336,34.2851381722969,"STAT1;IFIT5;LGALS9"
"Response To Type II Interferon (GO:0034341)","2/80",0.0101188194904489,0.0468944047218008,0,0,14.1623931623932,65.0529457989275,"STAT1;LGALS9"
"Regulation Of NIK/NF-kappaB Signaling (GO:1901222)","2/83",0.0108581169344408,0.0468944047218008,0,0,13.6358024691358,61.672585212669,"EIF2AK2;LGALS9"
"Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043281)","2/84",0.0111097256828233,0.0468944047218008,0,0,13.4688346883469,60.6088720928256,"LAMP3;IFI6"
"Regulation Of Digestive System Process (GO:0044058)","1/6",0.0113472880561395,0.0468944047218008,0,0,107.875675675676,483.151041287782,"TYMP"
"Toll-Like Receptor 3 Signaling Pathway (GO:0034138)","1/6",0.0113472880561395,0.0468944047218008,0,0,107.875675675676,483.151041287782,"OAS1"
"RIG-I Signaling Pathway (GO:0039529)","1/6",0.0113472880561395,0.0468944047218008,0,0,107.875675675676,483.151041287782,"OAS3"
"Regulation Of Hemoglobin Biosynthetic Process (GO:0046984)","1/6",0.0113472880561395,0.0468944047218008,0,0,107.875675675676,483.151041287782,"EIF2AK2"
"Interleukin-9-Mediated Signaling Pathway (GO:0038113)","1/6",0.0113472880561395,0.0468944047218008,0,0,107.875675675676,483.151041287782,"STAT1"
"Macrophage Derived Foam Cell Differentiation (GO:0010742)","1/6",0.0113472880561395,0.0468944047218008,0,0,107.875675675676,483.151041287782,"STAT1"
"Cellular Response To Interleukin-9 (GO:0071355)","1/6",0.0113472880561395,0.0468944047218008,0,0,107.875675675676,483.151041287782,"STAT1"
"Regulation Of Toll-Like Receptor 7 Signaling Pathway (GO:0034155)","1/6",0.0113472880561395,0.0468944047218008,0,0,107.875675675676,483.151041287782,"RSAD2"
"Regulation Of MDA-5 Signaling Pathway (GO:0039533)","1/6",0.0113472880561395,0.0468944047218008,0,0,107.875675675676,483.151041287782,"DDX60"
"Negative Regulation Of CD4-positive, Alpha-Beta T Cell Proliferation (GO:2000562)","1/6",0.0113472880561395,0.0468944047218008,0,0,107.875675675676,483.151041287782,"LGALS9"
"Response To Lead Ion (GO:0010288)","1/6",0.0113472880561395,0.0468944047218008,0,0,107.875675675676,483.151041287782,"PLSCR1"
"Positive Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Signaling Pathway (GO:2001269)","1/6",0.0113472880561395,0.0468944047218008,0,0,107.875675675676,483.151041287782,"LGALS9"
"Negative Regulation Of Binding (GO:0051100)","2/86",0.0116206465259278,0.0475390085151591,0,0,13.1468253968254,58.568737586145,"IFIT1;IFIT2"
"Regulation Of Type II Interferon Production (GO:0032649)","2/87",0.0118799383679983,0.0478271788586838,0,0,12.9915032679739,57.5900887895353,"ISG15;LGALS9"
"Positive Regulation Of Gene Expression (GO:0010628)","4/480",0.0126931538579792,0.0478271788586838,0,0,4.81611468116658,21.0304918437456,"PLSCR1;LAMP3;EIF2AK2;LGALS9"
"Regulation Of Chemokine (C-C Motif) Ligand 5 Production (GO:0071649)","1/7",0.01322628156092,0.0478271788586838,0,0,89.8918918918919,388.831819174052,"OAS3"
"Regulation Of Dendritic Cell Chemotaxis (GO:2000508)","1/7",0.01322628156092,0.0478271788586838,0,0,89.8918918918919,388.831819174052,"LGALS9"
"Positive Regulation Of Isomerase Activity (GO:0010912)","1/7",0.01322628156092,0.0478271788586838,0,0,89.8918918918919,388.831819174052,"PLSCR1"
"Positive Regulation Of Leukocyte Differentiation (GO:1902107)","1/7",0.01322628156092,0.0478271788586838,0,0,89.8918918918919,388.831819174052,"LGALS9"
"Foam Cell Differentiation (GO:0090077)","1/7",0.01322628156092,0.0478271788586838,0,0,89.8918918918919,388.831819174052,"STAT1"
"Negative Regulation Of Osteoblast Proliferation (GO:0033689)","1/7",0.01322628156092,0.0478271788586838,0,0,89.8918918918919,388.831819174052,"EIF2AK2"
"Regulation Of Myeloid Leukocyte Differentiation (GO:0002761)","1/7",0.01322628156092,0.0478271788586838,0,0,89.8918918918919,388.831819174052,"IRF7"
"Cellular Modified Amino Acid Biosynthetic Process (GO:0042398)","1/7",0.01322628156092,0.0478271788586838,0,0,89.8918918918919,388.831819174052,"PLSCR1"
"Plasma Membrane Phospholipid Scrambling (GO:0017121)","1/7",0.01322628156092,0.0478271788586838,0,0,89.8918918918919,388.831819174052,"PLSCR1"
"Positive Regulation Of T-helper 2 Cell Cytokine Production (GO:2000553)","1/7",0.01322628156092,0.0478271788586838,0,0,89.8918918918919,388.831819174052,"RSAD2"
"Positive Regulation Of Dendritic Cell Chemotaxis (GO:2000510)","1/7",0.01322628156092,0.0478271788586838,0,0,89.8918918918919,388.831819174052,"LGALS9"
"Regulation Of Defense Response (GO:0031347)","2/97",0.0146109514440452,0.0513968772501757,0,0,11.6181286549708,49.0980250221381,"HERC5;USP18"
"Negative Regulation Of Leukocyte Degranulation (GO:0043301)","1/8",0.0151017985006689,0.0513968772501757,0,0,77.046332046332,323.050758148084,"LGALS9"
"Regulation Of Helicase Activity (GO:0051095)","1/8",0.0151017985006689,0.0513968772501757,0,0,77.046332046332,323.050758148084,"IFIT1"
"Protein poly-ADP-ribosylation (GO:0070212)","1/8",0.0151017985006689,0.0513968772501757,0,0,77.046332046332,323.050758148084,"PARP9"
"Pyrimidine-Containing Compound Metabolic Process (GO:0072527)","1/8",0.0151017985006689,0.0513968772501757,0,0,77.046332046332,323.050758148084,"TYMP"
"Modification-Dependent Macromolecule Catabolic Process (GO:0043632)","1/8",0.0151017985006689,0.0513968772501757,0,0,77.046332046332,323.050758148084,"ISG15"
"Positive Regulation Of Chromatin Binding (GO:0035563)","1/8",0.0151017985006689,0.0513968772501757,0,0,77.046332046332,323.050758148084,"PARP9"
"Regulation Of Dendritic Cell Apoptotic Process (GO:2000668)","1/9",0.0169738449956947,0.0524763910172241,0,0,67.4121621621622,274.777477131727,"LGALS9"
"Positive Regulation Of Leukocyte Apoptotic Process (GO:2000108)","1/9",0.0169738449956947,0.0524763910172241,0,0,67.4121621621622,274.777477131727,"LGALS9"
"Positive Regulation Of Mesenchymal Cell Proliferation (GO:0002053)","1/9",0.0169738449956947,0.0524763910172241,0,0,67.4121621621622,274.777477131727,"STAT1"
"NAD Biosynthesis Via Nicotinamide Riboside Salvage Pathway (GO:0034356)","1/9",0.0169738449956947,0.0524763910172241,0,0,67.4121621621622,274.777477131727,"PARP9"
"Type II Interferon-Mediated Signaling Pathway (GO:0060333)","1/9",0.0169738449956947,0.0524763910172241,0,0,67.4121621621622,274.777477131727,"STAT1"
"Regulation Of Mast Cell Activation (GO:0033003)","1/9",0.0169738449956947,0.0524763910172241,0,0,67.4121621621622,274.777477131727,"PLSCR1"
"Nucleoside Metabolic Process (GO:0009116)","1/9",0.0169738449956947,0.0524763910172241,0,0,67.4121621621622,274.777477131727,"TYMP"
"Cell Differentiation Involved In Metanephros Development (GO:0072202)","1/9",0.0169738449956947,0.0524763910172241,0,0,67.4121621621622,274.777477131727,"STAT1"
"Regulation Of CD4-positive, Alpha-Beta T Cell Proliferation (GO:2000561)","1/9",0.0169738449956947,0.0524763910172241,0,0,67.4121621621622,274.777477131727,"LGALS9"
"Positive Regulation Of T Cell Apoptotic Process (GO:0070234)","1/9",0.0169738449956947,0.0524763910172241,0,0,67.4121621621622,274.777477131727,"LGALS9"
"Regulation Of ER To Golgi Vesicle-Mediated Transport (GO:0060628)","1/9",0.0169738449956947,0.0524763910172241,0,0,67.4121621621622,274.777477131727,"PGAP1"
"Negative Regulation Of Alpha-Beta T Cell Proliferation (GO:0046642)","1/9",0.0169738449956947,0.0524763910172241,0,0,67.4121621621622,274.777477131727,"LGALS9"
"Regulation Of Chromatin Binding (GO:0035561)","1/10",0.0188424272009397,0.0533649161984656,0,0,59.9189189189189,237.976625944372,"PARP9"
"Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Signaling Pathway (GO:2001267)","1/10",0.0188424272009397,0.0533649161984656,0,0,59.9189189189189,237.976625944372,"LGALS9"
"Positive Regulation Of Interleukin-13 Production (GO:0032736)","1/10",0.0188424272009397,0.0533649161984656,0,0,59.9189189189189,237.976625944372,"LGALS9"
"Surfactant Homeostasis (GO:0043129)","1/10",0.0188424272009397,0.0533649161984656,0,0,59.9189189189189,237.976625944372,"OAS1"
"Regulation Of Dendritic Cell Differentiation (GO:2001198)","1/10",0.0188424272009397,0.0533649161984656,0,0,59.9189189189189,237.976625944372,"LGALS9"
"Negative Regulation Of Natural Killer Cell Mediated Immunity (GO:0002716)","1/10",0.0188424272009397,0.0533649161984656,0,0,59.9189189189189,237.976625944372,"LGALS9"
"Regulation Of Mitochondrial Depolarization (GO:0051900)","1/10",0.0188424272009397,0.0533649161984656,0,0,59.9189189189189,237.976625944372,"IFI6"
"Positive Regulation Of Transforming Growth Factor Beta Production (GO:0071636)","1/10",0.0188424272009397,0.0533649161984656,0,0,59.9189189189189,237.976625944372,"LGALS9"
"Metanephric Mesenchyme Development (GO:0072075)","1/10",0.0188424272009397,0.0533649161984656,0,0,59.9189189189189,237.976625944372,"STAT1"
"Regulation Of Toll-Like Receptor 9 Signaling Pathway (GO:0034163)","1/10",0.0188424272009397,0.0533649161984656,0,0,59.9189189189189,237.976625944372,"RSAD2"
"Regulation Of T-helper 2 Cell Cytokine Production (GO:2000551)","1/10",0.0188424272009397,0.0533649161984656,0,0,59.9189189189189,237.976625944372,"RSAD2"
"Negative Regulation Of Activated T Cell Proliferation (GO:0046007)","1/10",0.0188424272009397,0.0533649161984656,0,0,59.9189189189189,237.976625944372,"LGALS9"
"Negative Regulation Of Leukocyte Apoptotic Process (GO:2000107)","1/11",0.0207075512732703,0.056285625944124,0,0,53.9243243243243,209.078455836965,"IRF7"
"Regulation Of Mesenchymal Cell Proliferation (GO:0010464)","1/11",0.0207075512732703,0.056285625944124,0,0,53.9243243243243,209.078455836965,"STAT1"
"Post-Transcriptional Gene Silencing (GO:0016441)","1/11",0.0207075512732703,0.056285625944124,0,0,53.9243243243243,209.078455836965,"HELZ2"
"Mitochondrial Genome Maintenance (GO:0000002)","1/11",0.0207075512732703,0.056285625944124,0,0,53.9243243243243,209.078455836965,"TYMP"
"Regulation Of Type II Interferon-Mediated Signaling Pathway (GO:0060334)","1/11",0.0207075512732703,0.056285625944124,0,0,53.9243243243243,209.078455836965,"PARP9"
"Negative Regulation Of CD4-positive, Alpha-Beta T Cell Activation (GO:2000515)","1/11",0.0207075512732703,0.056285625944124,0,0,53.9243243243243,209.078455836965,"LGALS9"
"Regulation Of Protein Binding (GO:0043393)","2/118",0.0211293131616258,0.0570491455363896,0,0,9.50478927203065,36.6608652280463,"IFIT1;IFIT2"
"Regulation Of Chromosome Separation (GO:1905818)","1/12",0.0225692233861095,0.0585931760985534,0,0,49.019656019656,185.841756070134,"PLSCR1"
"Regulation Of Hematopoietic Stem Cell Differentiation (GO:1902036)","1/12",0.0225692233861095,0.0585931760985534,0,0,49.019656019656,185.841756070134,"EIF2AK2"
"Regulation Of Interleukin-5 Production (GO:0032674)","1/12",0.0225692233861095,0.0585931760985534,0,0,49.019656019656,185.841756070134,"LGALS9"
"Positive Regulation Of Viral Entry Into Host Cell (GO:0046598)","1/12",0.0225692233861095,0.0585931760985534,0,0,49.019656019656,185.841756070134,"LGALS9"
"Positive Regulation By Symbiont Of Entry Into Host (GO:0075294)","1/12",0.0225692233861095,0.0585931760985534,0,0,49.019656019656,185.841756070134,"LGALS9"
"Positive Regulation Of CD4-positive, Alpha-Beta T Cell Activation (GO:2000516)","1/12",0.0225692233861095,0.0585931760985534,0,0,49.019656019656,185.841756070134,"LGALS9"
"Regulation Of Response To External Stimulus (GO:0032101)","2/127",0.0242305818837064,0.0606939701122712,0,0,8.81644444444444,32.7984052501032,"HERC5;USP18"
"Acute-Phase Response (GO:0006953)","1/13",0.0244274496995067,0.0606939701122712,0,0,44.9324324324324,166.791336569569,"PLSCR1"
"Negative Regulation Of Translational Initiation (GO:0045947)","1/13",0.0244274496995067,0.0606939701122712,0,0,44.9324324324324,166.791336569569,"EIF2AK2"
"Positive Regulation Of Type 2 Immune Response (GO:0002830)","1/13",0.0244274496995067,0.0606939701122712,0,0,44.9324324324324,166.791336569569,"RSAD2"
