"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"G1/S Transition Of Mitotic Cell Cycle (GO:0000082)","2/63",0.00257745321550501,0.0474251391652921,0,0,29.6795827123696,176.918612250511,"PHF8;CDK16"
"Negative Regulation Of Catabolic Process (GO:0009895)","2/72",0.00335114024232858,0.0587247432941389,0,0,25.8519480519481,147.316152818151,"RPL5;RPL17"
"Protein Import Into Nucleus (GO:0006606)","2/79",0.00401885588590072,0.0672244984550665,0,0,23.4935064935065,129.607990421333,"NUTF2;RPL17"
"Positive Regulation Of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032436)","2/83",0.00442592349491403,0.0678641602553485,0,0,22.3288439955107,121.028504426178,"SUMO1;GABARAP"
"Positive Regulation Of Ubiquitin-Dependent Protein Catabolic Process (GO:2000060)","2/83",0.00442592349491403,0.0678641602553485,0,0,22.3288439955107,121.028504426178,"SUMO1;GABARAP"
"Positive Regulation Of Proteasomal Protein Catabolic Process (GO:1901800)","2/90",0.00518232645068465,0.0691251992452502,0,0,20.5454545454545,108.120479236611,"SUMO1;GABARAP"
"rRNA Metabolic Process (GO:0016072)","2/91",0.00529491656240227,0.0691251992452502,0,0,20.3135852911134,106.463664194787,"RPL5;NOP58"
"Peptidyl-Lysine Modification (GO:0018205)","2/94",0.00563942765524104,0.0691251992452502,0,0,19.6482213438735,101.737953686547,"KAT5;SUMO1"
"Negative Regulation Of Heterochromatin Formation (GO:0031452)","1/5",0.00598613898759602,0.0691251992452502,0,0,217.086956521739,1111.11804759418,"PHF8"
"Positive Regulation Of T Cell Mediated Immune Response To Tumor Cell (GO:0002842)","1/5",0.00598613898759602,0.0691251992452502,0,0,217.086956521739,1111.11804759418,"HSPD1"
"snoRNA Localization (GO:0048254)","1/5",0.00598613898759602,0.0691251992452502,0,0,217.086956521739,1111.11804759418,"NOP58"
"ncRNA Processing (GO:0034470)","2/100",0.00635854736076345,0.0691251992452502,0,0,18.4397031539889,93.2671948534304,"RPL5;NOP58"
"rRNA Processing (GO:0006364)","2/101",0.00648227173093109,0.0691251992452502,0,0,18.2525252525253,91.9687115910082,"RPL5;NOP58"
"Macroautophagy (GO:0016236)","2/104",0.00686002907459408,0.0691251992452502,0,0,17.7130124777184,88.2470004331688,"CHMP3;GABARAP"
"Negative Regulation Of Epidermal Cell Differentiation (GO:0045605)","1/6",0.0071792448741713,0.0691251992452502,0,0,173.660869565217,857.287488456765,"SRSF6"
"Positive Regulation Of Immune Response To Tumor Cell (GO:0002839)","1/6",0.0071792448741713,0.0691251992452502,0,0,173.660869565217,857.287488456765,"HSPD1"
"Regulation Of T Cell Mediated Immune Response To Tumor Cell (GO:0002840)","1/6",0.0071792448741713,0.0691251992452502,0,0,173.660869565217,857.287488456765,"HSPD1"
"Positive Regulation Of Autophagy (GO:0010508)","2/107",0.00724760853829138,0.0691251992452502,0,0,17.204329004329,84.7671693734228,"KAT5;CDK16"
"Regulation Of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032434)","2/109",0.00751141727713475,0.0691251992452502,0,0,16.8810535259133,82.5708223205703,"SUMO1;GABARAP"
"Protein Desumoylation (GO:0016926)","1/7",0.00837097899164431,0.0691251992452502,0,0,144.710144927536,692.146371059557,"SUMO1"
"Regulation Of Response To Wounding (GO:1903034)","1/7",0.00837097899164431,0.0691251992452502,0,0,144.710144927536,692.146371059557,"SRSF6"
"Positive Regulation Of Attachment Of Mitotic Spindle Microtubules To Kinetochore (GO:1902425)","1/7",0.00837097899164431,0.0691251992452502,0,0,144.710144927536,692.146371059557,"KAT5"
"Regulation Of Attachment Of Mitotic Spindle Microtubules To Kinetochore (GO:1902423)","1/7",0.00837097899164431,0.0691251992452502,0,0,144.710144927536,692.146371059557,"KAT5"
"Ribonucleoprotein Complex Biogenesis (GO:0022613)","2/118",0.0087516484000045,0.0691251992452502,0,0,15.564263322884,73.7514673249073,"RPL5;NOP58"
"Ubiquitin-Dependent Protein Catabolic Process (GO:0006511)","3/367",0.00931948403442857,0.0691251992452502,0,0,7.69701726844584,35.9885434966962,"PSMB4;KAT5;CHMP3"
"DNA Damage Response, Signal Transduction By P53 Class Mediator Resulting In Transcription Of P21 Class Mediator (GO:0006978)","1/8",0.00956134271782716,0.0691251992452502,0,0,124.031055900621,576.747772435402,"KAT5"
"Negative Regulation Of Protein Import Into Nucleus (GO:0042308)","1/8",0.00956134271782716,0.0691251992452502,0,0,124.031055900621,576.747772435402,"SUMO1"
"Regulation Of Mitotic Sister Chromatid Segregation (GO:0033047)","1/8",0.00956134271782716,0.0691251992452502,0,0,124.031055900621,576.747772435402,"KAT5"
"Internal Protein Amino Acid Acetylation (GO:0006475)","1/8",0.00956134271782716,0.0691251992452502,0,0,124.031055900621,576.747772435402,"KAT5"
"Cellular Response To Starvation (GO:0009267)","2/126",0.00992591956322878,0.0691251992452502,0,0,14.5542521994135,67.1330281896357,"KAT5;GABARAP"
"Regulation Of Protein Acetylation (GO:1901983)","1/9",0.0107503374648081,0.0691251992452502,0,0,108.521739130435,491.909306936249,"KAT5"
"DNA Damage Response, Signal Transduction Resulting In Transcription (GO:0042772)","1/9",0.0107503374648081,0.0691251992452502,0,0,108.521739130435,491.909306936249,"KAT5"
"Peptidyl-Lysine Acetylation (GO:0018394)","1/9",0.0107503374648081,0.0691251992452502,0,0,108.521739130435,491.909306936249,"KAT5"
"Protein Localization To Nuclear Envelope (GO:0090435)","1/9",0.0107503374648081,0.0691251992452502,0,0,108.521739130435,491.909306936249,"NUTF2"
"Vesicle Fusion With Vacuole (GO:0051469)","1/9",0.0107503374648081,0.0691251992452502,0,0,108.521739130435,491.909306936249,"CHMP3"
"Multivesicular Body-Lysosome Fusion (GO:0061763)","1/9",0.0107503374648081,0.0691251992452502,0,0,108.521739130435,491.909306936249,"CHMP3"
"Positive Regulation Of Protein Acetylation (GO:1901985)","1/9",0.0107503374648081,0.0691251992452502,0,0,108.521739130435,491.909306936249,"KAT5"
"Negative Regulation Of Delayed Rectifier Potassium Channel Activity (GO:1902260)","1/9",0.0107503374648081,0.0691251992452502,0,0,108.521739130435,491.909306936249,"SUMO1"
"Negative Regulation Of Dephosphorylation (GO:0035305)","1/10",0.0119379646683198,0.0691251992452502,0,0,96.4589371980676,427.12322672632,"PPP1R8"
"Vacuole Fusion (GO:0097576)","1/10",0.0119379646683198,0.0691251992452502,0,0,96.4589371980676,427.12322672632,"CHMP3"
"Positive Regulation Of Attachment Of Spindle Microtubules To Kinetochore (GO:0051987)","1/10",0.0119379646683198,0.0691251992452502,0,0,96.4589371980676,427.12322672632,"KAT5"
"Lysosomal Membrane Organization (GO:0097212)","1/11",0.0131242257813257,0.0691251992452502,0,0,86.8086956521739,376.167726787062,"CHMP3"
"Regulation Of Cytoplasmic Transport (GO:1903649)","1/11",0.0131242257813257,0.0691251992452502,0,0,86.8086956521739,376.167726787062,"CHMP3"
"Cellular Response To Nitrogen Levels (GO:0043562)","1/11",0.0131242257813257,0.0691251992452502,0,0,86.8086956521739,376.167726787062,"GABARAP"
"Cellular Response To Nitrogen Starvation (GO:0006995)","1/11",0.0131242257813257,0.0691251992452502,0,0,86.8086956521739,376.167726787062,"GABARAP"
"Positive Regulation Of Protein Polyubiquitination (GO:1902916)","1/11",0.0131242257813257,0.0691251992452502,0,0,86.8086956521739,376.167726787062,"GABARAP"
"Negative Regulation Of Voltage-Gated Potassium Channel Activity (GO:1903817)","1/11",0.0131242257813257,0.0691251992452502,0,0,86.8086956521739,376.167726787062,"SUMO1"
"Positive Regulation Of Circadian Rhythm (GO:0042753)","1/11",0.0131242257813257,0.0691251992452502,0,0,86.8086956521739,376.167726787062,"KAT5"
"Isotype Switching (GO:0045190)","1/11",0.0131242257813257,0.0691251992452502,0,0,86.8086956521739,376.167726787062,"HSPD1"
"Positive Regulation Of Triglyceride Biosynthetic Process (GO:0010867)","1/11",0.0131242257813257,0.0691251992452502,0,0,86.8086956521739,376.167726787062,"KAT5"
"Positive Regulation Of Cellular Catabolic Process (GO:0031331)","2/146",0.0131488150738248,0.0691251992452502,0,0,12.520202020202,54.2302989186444,"KAT5;CDK16"
"protein-RNA Complex Assembly (GO:0022618)","2/150",0.0138413762787296,0.0711588782500873,0,0,12.1793611793612,52.1287972084015,"RPL5;SRSF6"
"MyD88-dependent Toll-Like Receptor Signaling Pathway (GO:0002755)","1/12",0.014309122256811,0.0711588782500873,0,0,78.9130434782609,335.132491976304,"HSPD1"
"Regulation Of Hematopoietic Stem Cell Differentiation (GO:1902036)","1/12",0.014309122256811,0.0711588782500873,0,0,78.9130434782609,335.132491976304,"KAT5"
"Positive Regulation Of Protein Export From Nucleus (GO:0046827)","1/12",0.014309122256811,0.0711588782500873,0,0,78.9130434782609,335.132491976304,"RBM22"
"Ribosome Biogenesis (GO:0042254)","2/155",0.0147290441792646,0.0722705101062581,0,0,11.7783719548425,49.6803948263265,"RPL5;NOP58"
"Negative Regulation Of mRNA Splicing, Via Spliceosome (GO:0048025)","1/14",0.0166748271779813,0.0779094697110125,0,0,66.7658862876254,273.329860838005,"SRSF6"
"Negative Regulation Of Nucleocytoplasmic Transport (GO:0046823)","1/14",0.0166748271779813,0.0779094697110125,0,0,66.7658862876254,273.329860838005,"SUMO1"
"Negative Regulation Of mRNA Processing (GO:0050686)","1/15",0.0178556385652366,0.0779094697110125,0,0,61.9937888198758,249.552025239411,"SRSF6"
"Midbody Abscission (GO:0061952)","1/15",0.0178556385652366,0.0779094697110125,0,0,61.9937888198758,249.552025239411,"CHMP3"
"Regulation Of Rac Protein Signal Transduction (GO:0035020)","1/15",0.0178556385652366,0.0779094697110125,0,0,61.9937888198758,249.552025239411,"GABARAP"
"Endosome To Lysosome Transport Via Multivesicular Body Sorting Pathway (GO:0032510)","1/15",0.0178556385652366,0.0779094697110125,0,0,61.9937888198758,249.552025239411,"CHMP3"
"Positive Regulation Of Cellular Biosynthetic Process (GO:0031328)","2/174",0.01831973634842,0.0779094697110125,0,0,10.4672304439746,41.8665803747436,"RPL5;KAT5"
"DNA Repair-Dependent Chromatin Remodeling (GO:0140861)","1/16",0.0190350912060613,0.0779094697110125,0,0,57.8579710144928,229.202679943543,"KAT5"
"Regulation Of Triglyceride Biosynthetic Process (GO:0010866)","1/16",0.0190350912060613,0.0779094697110125,0,0,57.8579710144928,229.202679943543,"KAT5"
"Alternative mRNA Splicing, Via Spliceosome (GO:0000380)","1/16",0.0190350912060613,0.0779094697110125,0,0,57.8579710144928,229.202679943543,"SRSF6"
"Late Endosome To Lysosome Transport (GO:1902774)","1/16",0.0190350912060613,0.0779094697110125,0,0,57.8579710144928,229.202679943543,"CHMP3"
"Positive Regulation Of Gene Expression (GO:0010628)","3/480",0.0191228349270208,0.0779094697110125,0,0,5.8397723869422,23.1072324989509,"RPL5;RPL17;RBM22"
"RNA Splicing, Via Transesterification Reactions With Bulged Adenosine As Nucleophile (GO:0000377)","2/180",0.0195234517588823,0.0779094697110125,0,0,10.1113381001021,39.7996310420304,"SRSF6;RBM22"
"mRNA Cis Splicing, Via Spliceosome (GO:0045292)","1/17",0.0202131865779684,0.0779094697110125,0,0,54.2391304347826,211.609632961627,"RBM22"
"Regulation Of Delayed Rectifier Potassium Channel Activity (GO:1902259)","1/17",0.0202131865779684,0.0779094697110125,0,0,54.2391304347826,211.609632961627,"SUMO1"
"Positive Regulation Of Macrophage Activation (GO:0043032)","1/17",0.0202131865779684,0.0779094697110125,0,0,54.2391304347826,211.609632961627,"HSPD1"
"Regulation Of Hematopoietic Progenitor Cell Differentiation (GO:1901532)","1/17",0.0202131865779684,0.0779094697110125,0,0,54.2391304347826,211.609632961627,"KAT5"
"Cellular Response To Unfolded Protein (GO:0034620)","1/17",0.0202131865779684,0.0779094697110125,0,0,54.2391304347826,211.609632961627,"HSPD1"
"Positive Regulation Of Regulatory T Cell Differentiation (GO:0045591)","1/17",0.0202131865779684,0.0779094697110125,0,0,54.2391304347826,211.609632961627,"KAT5"
"Regulation Of Protein Neddylation (GO:2000434)","1/18",0.0213899261577365,0.0779094697110125,0,0,51.0460358056266,196.263595698386,"RPL5"
"Regulation Of Exosomal Secretion (GO:1903541)","1/18",0.0213899261577365,0.0779094697110125,0,0,51.0460358056266,196.263595698386,"CHMP3"
"Mitotic Cytokinetic Process (GO:1902410)","1/18",0.0213899261577365,0.0779094697110125,0,0,51.0460358056266,196.263595698386,"CHMP3"
"Positive Regulation Of Chromosome Segregation (GO:0051984)","1/18",0.0213899261577365,0.0779094697110125,0,0,51.0460358056266,196.263595698386,"KAT5"
"Positive Regulation Of Triglyceride Metabolic Process (GO:0090208)","1/18",0.0213899261577365,0.0779094697110125,0,0,51.0460358056266,196.263595698386,"KAT5"
"Regulation Of Signal Transduction (GO:0009966)","2/193",0.0222428712916535,0.0779094697110125,0,0,9.41694431223227,35.8383824433773,"BRAP;SUMO1"
"Regulation Of Transcription Involved In G1/S Transition Of Mitotic Cell Cycle (GO:0000083)","1/19",0.0225653114296027,0.0779094697110125,0,0,48.207729468599,182.771962672485,"CDK16"
"Negative Regulation Of Protein Dephosphorylation (GO:0035308)","1/19",0.0225653114296027,0.0779094697110125,0,0,48.207729468599,182.771962672485,"PPP1R8"
"Negative Regulation Of RNA Splicing (GO:0033119)","1/19",0.0225653114296027,0.0779094697110125,0,0,48.207729468599,182.771962672485,"SRSF6"
"Regulation Of DNA-templated Transcription (GO:0006355)","6/1922",0.0231277610508993,0.0779094697110125,0,0,3.1419624217119,11.834897738836,"ZNF142;KAT5;SUMO1;ZNF410;PHF8;CDK16"
"Positive Regulation Of Leukocyte Activation (GO:0002696)","1/20",0.0237393438664972,0.0779094697110125,0,0,45.6681922196796,170.827422984315,"HSPD1"
"Cellular Response To Estradiol Stimulus (GO:0071392)","1/20",0.0237393438664972,0.0779094697110125,0,0,45.6681922196796,170.827422984315,"KAT5"
"protein-DNA Complex Disassembly (GO:0032986)","1/20",0.0237393438664972,0.0779094697110125,0,0,45.6681922196796,170.827422984315,"RPL17"
"Late Endosome To Vacuole Transport (GO:0045324)","1/20",0.0237393438664972,0.0779094697110125,0,0,45.6681922196796,170.827422984315,"CHMP3"
"Regulation Of Translation (GO:0006417)","2/202",0.0242127433705879,0.0779094697110125,0,0,8.98909090909091,33.447294412985,"RPL5;BZW1"
"Negative Regulation Of Double-Strand Break Repair Via Homologous Recombination (GO:2000042)","1/21",0.0249120249496479,0.0779094697110125,0,0,43.3826086956522,160.186146614023,"KAT5"
"Positive Regulation Of Interferon-Alpha Production (GO:0032727)","1/21",0.0249120249496479,0.0779094697110125,0,0,43.3826086956522,160.186146614023,"HSPD1"
"Negative Regulation Of Interleukin-2 Production (GO:0032703)","1/21",0.0249120249496479,0.0779094697110125,0,0,43.3826086956522,160.186146614023,"KAT5"
"Plasma Membrane Repair (GO:0001778)","1/21",0.0249120249496479,0.0779094697110125,0,0,43.3826086956522,160.186146614023,"CHMP3"
"Chaperone-Mediated Protein Complex Assembly (GO:0051131)","1/21",0.0249120249496479,0.0779094697110125,0,0,43.3826086956522,160.186146614023,"HSPD1"
"Histone H2A Acetylation (GO:0043968)","1/21",0.0249120249496479,0.0779094697110125,0,0,43.3826086956522,160.186146614023,"KAT5"
"Response To Cadmium Ion (GO:0046686)","1/21",0.0249120249496479,0.0779094697110125,0,0,43.3826086956522,160.186146614023,"SUMO1"
"Positive Regulation Of Signal Transduction By P53 Class Mediator (GO:1901798)","1/21",0.0249120249496479,0.0779094697110125,0,0,43.3826086956522,160.186146614023,"RPL17"
"Regulation Of Protein Export From Nucleus (GO:0046825)","1/22",0.0260833561592032,0.0779094697110125,0,0,41.3146997929607,150.652311922366,"RBM22"
"Regulation Of Regulatory T Cell Differentiation (GO:0045589)","1/22",0.0260833561592032,0.0779094697110125,0,0,41.3146997929607,150.652311922366,"KAT5"
"Cellular Response To Cadmium Ion (GO:0071276)","1/22",0.0260833561592032,0.0779094697110125,0,0,41.3146997929607,150.652311922366,"SUMO1"
"Negative Regulation Of Protein Localization To Nucleus (GO:1900181)","1/22",0.0260833561592032,0.0779094697110125,0,0,41.3146997929607,150.652311922366,"SUMO1"
"Ribosomal Large Subunit Assembly (GO:0000027)","1/22",0.0260833561592032,0.0779094697110125,0,0,41.3146997929607,150.652311922366,"RPL5"
"Negative Regulation Of Cell Communication (GO:0010648)","1/22",0.0260833561592032,0.0779094697110125,0,0,41.3146997929607,150.652311922366,"BRAP"
"mRNA Splicing, Via Spliceosome (GO:0000398)","2/211",0.0262521039243629,0.0779094697110125,0,0,8.59808612440191,31.2971121107713,"SRSF6;RBM22"
"mRNA Processing (GO:0006397)","2/214",0.0269470573977443,0.0789703050522041,0,0,8.47512864493997,30.6281078661286,"SRSF6;RBM22"
"Regulation Of Centrosome Cycle (GO:0046605)","1/23",0.0272533389718204,0.0789703050522041,0,0,39.4347826086956,142.066928935349,"CHMP3"
"Nuclear Membrane Reassembly (GO:0031468)","1/23",0.0272533389718204,0.0789703050522041,0,0,39.4347826086956,142.066928935349,"CHMP3"
"Proteasomal Protein Catabolic Process (GO:0010498)","2/220",0.0283593643282332,0.0804560519269437,0,0,8.23936613844871,29.3551971329866,"PSMB4;KAT5"
"Multivesicular Body Sorting Pathway (GO:0071985)","1/24",0.0284219748654964,0.0804560519269437,0,0,37.7183364839319,134.299632414771,"CHMP3"
"Endosome Transport Via Multivesicular Body Sorting Pathway (GO:0032509)","1/24",0.0284219748654964,0.0804560519269437,0,0,37.7183364839319,134.299632414771,"CHMP3"
"Peptide Hormone Secretion (GO:0030072)","1/25",0.0295892653137072,0.0814238700751974,0,0,36.1449275362319,127.242565833662,"CDK16"
"Negative Regulation Of Intracellular Protein Transport (GO:0090317)","1/25",0.0295892653137072,0.0814238700751974,0,0,36.1449275362319,127.242565833662,"SUMO1"
"Regulation Of Keratinocyte Proliferation (GO:0010837)","1/25",0.0295892653137072,0.0814238700751974,0,0,36.1449275362319,127.242565833662,"SRSF6"
"Protein Export From Nucleus (GO:0006611)","1/26",0.0307552117947077,0.0814238700751974,0,0,34.6973913043478,120.805761916467,"NUTF2"
"Positive Regulation Of Microtubule Polymerization Or Depolymerization (GO:0031112)","1/26",0.0307552117947077,0.0814238700751974,0,0,34.6973913043478,120.805761916467,"DRG1"
"Regulation Of Interferon-Alpha Production (GO:0032647)","1/26",0.0307552117947077,0.0814238700751974,0,0,34.6973913043478,120.805761916467,"HSPD1"
"Cellular Response To Xenobiotic Stimulus (GO:0071466)","1/26",0.0307552117947077,0.0814238700751974,0,0,34.6973913043478,120.805761916467,"RBM22"
"Regulation Of Keratinocyte Differentiation (GO:0045616)","1/26",0.0307552117947077,0.0814238700751974,0,0,34.6973913043478,120.805761916467,"SRSF6"
"Nuclear Membrane Organization (GO:0071763)","1/26",0.0307552117947077,0.0814238700751974,0,0,34.6973913043478,120.805761916467,"CHMP3"
"Regulation Of Insulin Secretion Involved In Cellular Response To Glucose Stimulus (GO:0061178)","1/27",0.0319198157870249,0.0839035157830368,0,0,33.3612040133779,114.913610595539,"CDK16"
"Positive Regulation Of Protein Import Into Nucleus (GO:0042307)","1/28",0.0330830787572745,0.0840144053540741,0,0,32.1239935587762,109.502127957548,"RBM22"
"Negative Regulation Of Signaling (GO:0023057)","1/28",0.0330830787572745,0.0840144053540741,0,0,32.1239935587762,109.502127957548,"BRAP"
"Regulation Of Autophagy (GO:0010506)","2/241",0.0335316129731719,0.0840144053540741,0,0,7.50741726892354,25.4896832127021,"KAT5;CDK16"
"Protein Acetylation (GO:0006473)","1/29",0.0342450021823672,0.0840144053540741,0,0,30.9751552795031,104.516822624939,"KAT5"
"mRNA Splice Site Recognition (GO:0006376)","1/29",0.0342450021823672,0.0840144053540741,0,0,30.9751552795031,104.516822624939,"SRSF6"
"Establishment Of Mitotic Spindle Orientation (GO:0000132)","1/29",0.0342450021823672,0.0840144053540741,0,0,30.9751552795031,104.516822624939,"KAT5"
"Positive Regulation Of Microtubule Polymerization (GO:0031116)","1/29",0.0342450021823672,0.0840144053540741,0,0,30.9751552795031,104.516822624939,"DRG1"
"Multivesicular Body Assembly (GO:0036258)","1/29",0.0342450021823672,0.0840144053540741,0,0,30.9751552795031,104.516822624939,"CHMP3"
"Negative Regulation Of DNA Binding (GO:0043392)","1/29",0.0342450021823672,0.0840144053540741,0,0,30.9751552795031,104.516822624939,"SUMO1"
"Lipid Droplet Organization (GO:0034389)","1/29",0.0342450021823672,0.0840144053540741,0,0,30.9751552795031,104.516822624939,"KAT5"
"Positive Regulation Of Interleukin-10 Production (GO:0032733)","1/30",0.0354055875320641,0.0851585373320234,0,0,29.9055472263868,99.9110130280589,"HSPD1"
"Extrinsic Apoptotic Signaling Pathway Via Death Domain Receptors (GO:0008625)","1/30",0.0354055875320641,0.0851585373320234,0,0,29.9055472263868,99.9110130280589,"GABARAP"
"Multivesicular Body Organization (GO:0036257)","1/30",0.0354055875320641,0.0851585373320234,0,0,29.9055472263868,99.9110130280589,"CHMP3"
"Regulation Of Centrosome Duplication (GO:0010824)","1/31",0.0365648362717251,0.0851636692911065,0,0,28.9072463768116,95.6444885131815,"CHMP3"
"B Cell Proliferation (GO:0042100)","1/31",0.0365648362717251,0.0851636692911065,0,0,28.9072463768116,95.6444885131815,"HSPD1"
"Toll-Like Receptor Signaling Pathway (GO:0002224)","1/31",0.0365648362717251,0.0851636692911065,0,0,28.9072463768116,95.6444885131815,"HSPD1"
"Regulation Of Macrophage Activation (GO:0043030)","1/31",0.0365648362717251,0.0851636692911065,0,0,28.9072463768116,95.6444885131815,"HSPD1"
"Response To Estradiol (GO:0032355)","1/31",0.0365648362717251,0.0851636692911065,0,0,28.9072463768116,95.6444885131815,"KAT5"
"Protein Transmembrane Import Into Intracellular Organelle (GO:0044743)","1/32",0.0377227498799882,0.086712687112214,0,0,27.9733520336606,91.6824353057917,"HSPD1"
"Regulation Of Transcription By RNA Polymerase I (GO:0006356)","1/32",0.0377227498799882,0.086712687112214,0,0,27.9733520336606,91.6824353057917,"PHF8"
"Negative Regulation Of Double-Strand Break Repair (GO:2000780)","1/33",0.0388793298193351,0.086712687112214,0,0,27.0978260869565,87.994568412846,"KAT5"
"Positive Regulation Of Interleukin-12 Production (GO:0032735)","1/33",0.0388793298193351,0.086712687112214,0,0,27.0978260869565,87.994568412846,"HSPD1"
"Ubiquitin-Dependent Protein Catabolic Process Via The Multivesicular Body Sorting Pathway (GO:0043162)","1/33",0.0388793298193351,0.086712687112214,0,0,27.0978260869565,87.994568412846,"CHMP3"
"Positive Regulation Of RNA Metabolic Process (GO:0051254)","1/33",0.0388793298193351,0.086712687112214,0,0,27.0978260869565,87.994568412846,"RBM22"
"Positive Regulation Of Chromosome Organization (GO:2001252)","1/33",0.0388793298193351,0.086712687112214,0,0,27.0978260869565,87.994568412846,"KAT5"
"Establishment Of Mitotic Spindle Localization (GO:0040001)","1/34",0.0400345775570758,0.0876947889345471,0,0,26.2753623188406,84.5544249233016,"KAT5"
"Apoptotic Mitochondrial Changes (GO:0008637)","1/34",0.0400345775570758,0.0876947889345471,0,0,26.2753623188406,84.5544249233016,"HSPD1"
"Positive Regulation Of Transcription By RNA Polymerase I (GO:0045943)","1/34",0.0400345775570758,0.0876947889345471,0,0,26.2753623188406,84.5544249233016,"PHF8"
"Establishment Of Spindle Orientation (GO:0051294)","1/35",0.0411884945546998,0.0896885561901156,0,0,25.5012787723785,81.3387849278667,"KAT5"
"Protein Destabilization (GO:0031648)","1/36",0.0423410822826446,0.0900665796532556,0,0,24.7714285714286,78.3271940226764,"SUMO1"
"DNA Damage Response, Signal Transduction By P53 Class Mediator (GO:0030330)","1/36",0.0423410822826446,0.0900665796532556,0,0,24.7714285714286,78.3271940226764,"KAT5"
"Positive Regulation Of RNA Splicing (GO:0033120)","1/36",0.0423410822826446,0.0900665796532556,0,0,24.7714285714286,78.3271940226764,"RBM22"
"Positive Regulation Of Double-Strand Break Repair Via Homologous Recombination (GO:1905168)","1/36",0.0423410822826446,0.0900665796532556,0,0,24.7714285714286,78.3271940226764,"KAT5"
"Mitochondrion Disassembly (GO:0061726)","1/37",0.0434923421950775,0.0919838041826925,0,0,24.0821256038647,75.5015673111947,"GABARAP"
"Lymphocyte Proliferation (GO:0046651)","1/38",0.0446422757586846,0.0922941431415501,0,0,23.4300822561692,72.8458591376336,"HSPD1"
