"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"Cardiolipin Metabolic Process (GO:0032048)","1/12",0.0196264984148836,0.112454531458252,0,0,56.6931818181818,222.853792137084,"PNPLA8"
"tRNA 5'-Leader Removal (GO:0001682)","1/12",0.0196264984148836,0.112454531458252,0,0,56.6931818181818,222.853792137084,"RPP30"
"Mitochondrial Electron Transport, Ubiquinol To Cytochrome C (GO:0006122)","1/12",0.0196264984148836,0.112454531458252,0,0,56.6931818181818,222.853792137084,"UQCR10"
"Cellular Response To Leucine Starvation (GO:1990253)","1/12",0.0196264984148836,0.112454531458252,0,0,56.6931818181818,222.853792137084,"GCN1"
"Positive Regulation Of Protein Localization To Cell Surface (GO:2000010)","1/12",0.0196264984148836,0.112454531458252,0,0,56.6931818181818,222.853792137084,"STX3"
"Icosanoid Secretion (GO:0032309)","1/12",0.0196264984148836,0.112454531458252,0,0,56.6931818181818,222.853792137084,"PNPLA8"
"Spliceosomal tri-snRNP Complex Assembly (GO:0000244)","1/13",0.0212450791356284,0.112710385422593,0,0,51.9661458333333,200.154365263548,"TSSC4"
"Prostanoid Biosynthetic Process (GO:0046457)","1/14",0.022861068741375,0.112710385422593,0,0,47.9663461538462,181.232198769991,"PNPLA8"
"Synaptic Vesicle Membrane Organization (GO:0048499)","1/14",0.022861068741375,0.112710385422593,0,0,47.9663461538462,181.232198769991,"STX3"
"tRNA 5'-End Processing (GO:0099116)","1/14",0.022861068741375,0.112710385422593,0,0,47.9663461538462,181.232198769991,"RPP30"
"RNA Phosphodiester Bond Hydrolysis, Endonucleolytic (GO:0090502)","1/14",0.022861068741375,0.112710385422593,0,0,47.9663461538462,181.232198769991,"RPP30"
"Aminoglycan Catabolic Process (GO:0006026)","1/14",0.022861068741375,0.112710385422593,0,0,47.9663461538462,181.232198769991,"CHIA"
"Ribosome Biogenesis (GO:0042254)","2/155",0.0269297631411036,0.122071004224166,0,0,8.3550495467004,30.1995201525917,"RPS15A;RPS7"
"Prostaglandin Biosynthetic Process (GO:0001516)","1/17",0.0276935307652747,0.122071004224166,0,0,38.966796875,139.756616256577,"PNPLA8"
"Regulation Of Ubiquitin Protein Ligase Activity (GO:1904666)","1/17",0.0276935307652747,0.122071004224166,0,0,38.966796875,139.756616256577,"RPS7"
"Negative Regulation Of Ubiquitin-Protein Transferase Activity (GO:0051444)","1/17",0.0276935307652747,0.122071004224166,0,0,38.966796875,139.756616256577,"RPS7"
"Renal Absorption (GO:0070293)","1/18",0.0292991957903236,0.122071004224166,0,0,36.6727941176471,129.46212215949,"KLHL3"
"Regulation Of Protein-Containing Complex Disassembly (GO:0043244)","1/19",0.0309022896132431,0.122071004224166,0,0,34.6336805555556,120.418709776277,"GSPT1"
"tRNA Metabolic Process (GO:0006399)","1/19",0.0309022896132431,0.122071004224166,0,0,34.6336805555556,120.418709776277,"RPP30"
"Vesicle Docking (GO:0048278)","1/19",0.0309022896132431,0.122071004224166,0,0,34.6336805555556,120.418709776277,"STX3"
"Linoleic Acid Metabolic Process (GO:0043651)","1/19",0.0309022896132431,0.122071004224166,0,0,34.6336805555556,120.418709776277,"PNPLA8"
"Metal Ion Transport (GO:0030001)","2/171",0.032266428350829,0.122071004224166,0,0,7.55793090284405,25.9518786549213,"SELENOK;SLC9B2"
"Phosphatidylglycerol Metabolic Process (GO:0046471)","1/20",0.0325028162269628,0.122071004224166,0,0,32.8092105263158,112.418415330875,"PNPLA8"
"Endoplasmic Reticulum Calcium Ion Homeostasis (GO:0032469)","1/20",0.0325028162269628,0.122071004224166,0,0,32.8092105263158,112.418415330875,"SELENOK"
"Positive Regulation Of Signal Transduction By P53 Class Mediator (GO:1901798)","1/21",0.03410077958834,0.122071004224166,0,0,31.1671875,105.296318134002,"RPS7"
"Positive Regulation Of Translational Initiation (GO:0045948)","1/21",0.03410077958834,0.122071004224166,0,0,31.1671875,105.296318134002,"CDC123"
"Protein Alkylation (GO:0008213)","1/23",0.0372890324289426,0.122071004224166,0,0,28.3309659090909,93.1821343249523,"GSPT1"
"Rescue Of Stalled Ribosome (GO:0072344)","1/23",0.0372890324289426,0.122071004224166,0,0,28.3309659090909,93.1821343249523,"GCN1"
"Protein K48-linked Deubiquitination (GO:0071108)","1/24",0.0388793298193351,0.122071004224166,0,0,27.0978260869565,87.994568412846,"USP25"
"Acylglycerol Homeostasis (GO:0055090)","1/24",0.0388793298193351,0.122071004224166,0,0,27.0978260869565,87.994568412846,"PNPLA8"
"Phosphatidylethanolamine Metabolic Process (GO:0046337)","1/25",0.0404670797978911,0.122071004224166,0,0,25.9674479166667,83.2845252717618,"PNPLA8"
"Negative Regulation Of Proteolysis Involved In Protein Catabolic Process (GO:1903051)","1/25",0.0404670797978911,0.122071004224166,0,0,25.9674479166667,83.2845252717618,"RPS7"
"Negative Regulation Of Response To Endoplasmic Reticulum Stress (GO:1903573)","1/25",0.0404670797978911,0.122071004224166,0,0,25.9674479166667,83.2845252717618,"USP25"
"Negative Regulation Of Stress Fiber Assembly (GO:0051497)","1/25",0.0404670797978911,0.122071004224166,0,0,25.9674479166667,83.2845252717618,"ARHGAP28"
"Sodium Ion Homeostasis (GO:0055078)","1/25",0.0404670797978911,0.122071004224166,0,0,25.9674479166667,83.2845252717618,"SLC9B2"
"Organelle Fusion (GO:0048284)","1/26",0.0420522863055334,0.122071004224166,0,0,24.9275,78.9912970626562,"STX3"
"Organelle Membrane Fusion (GO:0090174)","1/26",0.0420522863055334,0.122071004224166,0,0,24.9275,78.9912970626562,"STX3"
"Cellular Response To Acid Chemical (GO:0071229)","1/27",0.0436349532899168,0.122071004224166,0,0,23.9675480769231,75.0638863791398,"LAMTOR3"
"Glycerophospholipid Catabolic Process (GO:0046475)","1/27",0.0436349532899168,0.122071004224166,0,0,23.9675480769231,75.0638863791398,"PNPLA8"
"Regulation Of Actin Polymerization Or Depolymerization (GO:0008064)","1/27",0.0436349532899168,0.122071004224166,0,0,23.9675480769231,75.0638863791398,"ARHGAP28"
"Positive Regulation Of Cell Population Proliferation (GO:0008284)","3/483",0.0447256044967084,0.122071004224166,0,0,4.05979166666667,12.6146217480795,"CDC123;RPS15A;STX3"
"Regulation Of Chemotaxis (GO:0050920)","1/28",0.045215084676212,0.122071004224166,0,0,23.0787037037037,71.4591560763258,"STX3"
"Membrane Fusion (GO:0061025)","1/28",0.045215084676212,0.122071004224166,0,0,23.0787037037037,71.4591560763258,"STX3"
"RNA Phosphodiester Bond Hydrolysis (GO:0090501)","1/28",0.045215084676212,0.122071004224166,0,0,23.0787037037037,71.4591560763258,"RPP30"
"Negative Regulation Of Actin Filament Bundle Assembly (GO:0032232)","1/28",0.045215084676212,0.122071004224166,0,0,23.0787037037037,71.4591560763258,"ARHGAP28"
"Nuclear-Transcribed mRNA Catabolic Process, Nonsense-Mediated Decay (GO:0000184)","1/28",0.045215084676212,0.122071004224166,0,0,23.0787037037037,71.4591560763258,"GSPT1"
"TOR Signaling (GO:0031929)","1/29",0.0467926844046367,0.122071004224166,0,0,22.2533482142857,68.1403843255345,"LAMTOR3"
"Integrated Stress Response Signaling (GO:0140467)","1/29",0.0467926844046367,0.122071004224166,0,0,22.2533482142857,68.1403843255345,"GCN1"
"Prostaglandin Metabolic Process (GO:0006693)","1/30",0.0483677563907075,0.122071004224166,0,0,21.4849137931034,65.076125424939,"PNPLA8"
"Positive Regulation Of Locomotion (GO:0040017)","1/30",0.0483677563907075,0.122071004224166,0,0,21.4849137931034,65.076125424939,"STX3"
"Protein Palmitoylation (GO:0018345)","1/30",0.0483677563907075,0.122071004224166,0,0,21.4849137931034,65.076125424939,"SELENOK"
"Response To Amino Acid (GO:0043200)","1/30",0.0483677563907075,0.122071004224166,0,0,21.4849137931034,65.076125424939,"LAMTOR3"
"Intrinsic Apoptotic Signaling Pathway In Response To Endoplasmic Reticulum Stress (GO:0070059)","1/30",0.0483677563907075,0.122071004224166,0,0,21.4849137931034,65.076125424939,"SELENOK"
"Regulation Of Protein Localization To Cell Surface (GO:2000008)","1/31",0.0499403045580294,0.1231086577477,0,0,20.7677083333333,62.2393036656038,"STX3"
"Triglyceride Homeostasis (GO:0070328)","1/31",0.0499403045580294,0.1231086577477,0,0,20.7677083333333,62.2393036656038,"PNPLA8"
"Protein K63-linked Deubiquitination (GO:0070536)","1/33",0.0530778450894783,0.127869354079198,0,0,19.4677734375,57.1572984732815,"USP25"
"Regulation Of Protein Polymerization (GO:0032271)","1/33",0.0530778450894783,0.127869354079198,0,0,19.4677734375,57.1572984732815,"ARHGAP28"
"Protein Methylation (GO:0006479)","1/35",0.0562053372358306,0.132394794377734,0,0,18.3207720588235,52.7408045416066,"GSPT1"
"Cellular Response To Amino Acid Stimulus (GO:0071230)","1/35",0.0562053372358306,0.132394794377734,0,0,18.3207720588235,52.7408045416066,"LAMTOR3"
"Spliceosomal snRNP Assembly (GO:0000387)","1/37",0.0593228121513804,0.136700393218398,0,0,17.3012152777778,48.8718043349592,"TSSC4"
"Protein Acylation (GO:0043543)","1/37",0.0593228121513804,0.136700393218398,0,0,17.3012152777778,48.8718043349592,"SELENOK"
"Positive Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001244)","1/39",0.0624303008903623,0.139318145144808,0,0,16.3889802631579,45.4581888025299,"RPS7"
"Negative Regulation Of Proteasomal Protein Catabolic Process (GO:1901799)","1/39",0.0624303008903623,0.139318145144808,0,0,16.3889802631579,45.4581888025299,"USP25"
"Negative Regulation Of Ubiquitin-Dependent Protein Catabolic Process (GO:2000059)","1/39",0.0624303008903623,0.139318145144808,0,0,16.3889802631579,45.4581888025299,"RPS7"
"Regulation Of Chemokine Production (GO:0032642)","1/41",0.0655278344412407,0.139406373178479,0,0,15.56796875,42.427078129829,"CHIA"
"Synaptic Vesicle Exocytosis (GO:0016079)","1/41",0.0655278344412407,0.139406373178479,0,0,15.56796875,42.427078129829,"STX3"
"Response To Amino Acid Starvation (GO:1990928)","1/41",0.0655278344412407,0.139406373178479,0,0,15.56796875,42.427078129829,"GCN1"
"Regulation Of Amide Metabolic Process (GO:0034248)","1/41",0.0655278344412407,0.139406373178479,0,0,15.56796875,42.427078129829,"GCN1"
"Cellular Response To Amino Acid Starvation (GO:0034198)","1/42",0.0670728776613437,0.139406373178479,0,0,15.1875,41.036253277555,"GCN1"
"Translational Elongation (GO:0006414)","1/42",0.0670728776613437,0.139406373178479,0,0,15.1875,41.036253277555,"GCN1"
"Regulation Of Ubiquitin-Dependent Protein Catabolic Process (GO:2000058)","1/42",0.0670728776613437,0.139406373178479,0,0,15.1875,41.036253277555,"RPS7"
"Energy Derivation By Oxidation Of Organic Compounds (GO:0015980)","1/43",0.0686154436716837,0.141227903479582,0,0,14.8251488095238,39.7200967561926,"UQCR10"
"Positive Regulation Of Chemotaxis (GO:0050921)","1/44",0.070155536283224,0.143009362423495,0,0,14.4796511627907,38.4730203603842,"STX3"
"Positive Regulation Of Cellular Process (GO:0048522)","3/594",0.0737187829393628,0.148841733172809,0,0,3.27851099830795,8.54870974178133,"CDC123;RPS15A;STX3"
"Positive Regulation Of TOR Signaling (GO:0032008)","1/47",0.0747610122455642,0.149522024491128,0,0,13.5332880434783,35.0980243812873,"LAMTOR3"
"Unsaturated Fatty Acid Metabolic Process (GO:0033559)","1/49",0.0778190329125444,0.152034259063711,0,0,12.9680989583333,33.1123449651226,"PNPLA8"
"Negative Regulation Of DNA Metabolic Process (GO:0051053)","1/49",0.0778190329125444,0.152034259063711,0,0,12.9680989583333,33.1123449651226,"SUB1"
"tRNA Processing (GO:0008033)","1/50",0.0793443657059371,0.152034259063711,0,0,12.702806122449,32.1883751655927,"RPP30"
"Positive Regulation Of Protein Localization To Cell Periphery (GO:1904377)","1/51",0.0808672518814841,0.152034259063711,0,0,12.448125,31.3063663386514,"STX3"
"Positive Regulation Of Protein Localization To Plasma Membrane (GO:1903078)","1/51",0.0808672518814841,0.152034259063711,0,0,12.448125,31.3063663386514,"STX3"
"Cell Cycle G1/S Phase Transition (GO:0044843)","1/52",0.0823876952401629,0.152034259063711,0,0,12.203431372549,30.4636598316089,"GSPT1"
"Icosanoid Metabolic Process (GO:0006690)","1/52",0.0823876952401629,0.152034259063711,0,0,12.203431372549,30.4636598316089,"PNPLA8"
"Arachidonic Acid Metabolic Process (GO:0019369)","1/52",0.0823876952401629,0.152034259063711,0,0,12.203431372549,30.4636598316089,"PNPLA8"
"Regulation Of Macromolecule Biosynthetic Process (GO:0010556)","1/53",0.083905699577614,0.152034259063711,0,0,11.9681490384615,29.6578121689452,"GCN1"
"Negative Regulation Of Viral Genome Replication (GO:0045071)","1/53",0.083905699577614,0.152034259063711,0,0,11.9681490384615,29.6578121689452,"RNASEL"
"Positive Regulation Of Chemokine Production (GO:0032722)","1/53",0.083905699577614,0.152034259063711,0,0,11.9681490384615,29.6578121689452,"CHIA"
"Regulation Of Intracellular Signal Transduction (GO:1902531)","2/297",0.085911449098188,0.153584117886154,0,0,4.30224166211044,10.5595861728853,"ARHGEF12;ARHGAP28"
"Regulation Of Cell Cycle (GO:0051726)","2/298",0.0864051518259811,0.153584117886154,0,0,4.28748910200523,10.4988087668139,"CDC123;RPS15A"
"Phosphatidylcholine Metabolic Process (GO:0046470)","1/55",0.0869344063506532,0.153584117886154,0,0,11.5237268518519,28.1478712802825,"PNPLA8"
"Post-Transcriptional Regulation Of Gene Expression (GO:0010608)","1/57",0.0899534024349818,0.15760430839848,0,0,11.1110491071429,26.7605561485225,"GCN1"
"Selective Autophagy (GO:0061912)","1/58",0.0914592684016094,0.158929220501157,0,0,10.9155701754386,26.1085327069343,"KLHL3"
"Positive Regulation Of Protein Binding (GO:0032092)","1/59",0.0929627180014142,0.160228424522763,0,0,10.7268318965517,25.4821978955353,"SUB1"
"Negative Regulation Of Viral Process (GO:0048525)","1/61",0.0959623831165064,0.163977972200341,0,0,10.3682291666667,24.3010452235336,"RNASEL"
"Protein Lipidation (GO:0006497)","1/62",0.0974586061190707,0.163977972200341,0,0,10.1977459016393,23.7436926669631,"SELENOK"
"Protein-Containing Complex Disassembly (GO:0032984)","1/62",0.0974586061190707,0.163977972200341,0,0,10.1977459016393,23.7436926669631,"GSPT1"
"G1/S Transition Of Mitotic Cell Cycle (GO:0000082)","1/63",0.0989524277399569,0.165180430558038,0,0,10.0327620967742,23.2069432547808,"GSPT1"
"Positive Regulation Of Cell Cycle (GO:0045787)","1/65",0.101932881780239,0.168826335448521,0,0,9.71826171875,22.1910743812199,"RPS15A"
"Regulation Of Viral Genome Replication (GO:0045069)","1/67",0.104903775020787,0.172400002359743,0,0,9.42282196969697,21.2457476711863,"RNASEL"
"Aerobic Electron Transport Chain (GO:0019646)","1/68",0.106385645637519,0.172989236671853,0,0,9.28171641791045,20.7973992303593,"UQCR10"
"Protein K48-linked Ubiquitination (GO:0070936)","1/70",0.109342253368058,0.172989236671853,0,0,9.01177536231884,19.9455134763436,"KLHL3"
"Mitochondrial ATP Synthesis Coupled Electron Transport (GO:0042775)","1/70",0.109342253368058,0.172989236671853,0,0,9.01177536231884,19.9455134763436,"UQCR10"
"Regulation Of Actin Filament Polymerization (GO:0030833)","1/70",0.109342253368058,0.172989236671853,0,0,9.01177536231884,19.9455134763436,"ARHGAP28"
"Regulation Of Cellular Biosynthetic Process (GO:0031326)","1/70",0.109342253368058,0.172989236671853,0,0,9.01177536231884,19.9455134763436,"GCN1"
"Regulation Of Cilium Assembly (GO:1902017)","1/71",0.110816997883889,0.174023730010255,0,0,8.88258928571429,19.5405870458499,"RABEP2"
"Negative Regulation Of Catabolic Process (GO:0009895)","1/72",0.112289374414396,0.175039318940089,0,0,8.75704225352113,19.1488144733085,"RPS7"
"Protein Localization (GO:0008104)","2/351",0.11373773175852,0.176002913378147,0,0,3.62658286348091,7.8836837124275,"STX3;LAMTOR3"
"Regulation Of Stress Fiber Assembly (GO:0051492)","1/75",0.11669233292012,0.177976795532844,0,0,8.40076013513514,18.0466342368704,"ARHGAP28"
"Regulation Of Plasma Membrane Bounded Cell Projection Assembly (GO:0120032)","1/75",0.11669233292012,0.177976795532844,0,0,8.40076013513514,18.0466342368704,"RABEP2"
"Monoatomic Cation Homeostasis (GO:0055080)","1/77",0.119615866064164,0.179494487501219,0,0,8.17886513157895,17.3675729977493,"SLC9B2"
"Organonitrogen Compound Catabolic Process (GO:1901565)","1/78",0.121074111852237,0.179494487501219,0,0,8.07224025974026,17.0433440575714,"PNPLA8"
"Regulation Of TOR Signaling (GO:0032006)","1/78",0.121074111852237,0.179494487501219,0,0,8.07224025974026,17.0433440575714,"LAMTOR3"
"Long-Chain Fatty Acid Metabolic Process (GO:0001676)","1/78",0.121074111852237,0.179494487501219,0,0,8.07224025974026,17.0433440575714,"PNPLA8"
"Positive Regulation Of Protein Localization To Membrane (GO:1905477)","1/79",0.122530015339576,0.180030952007,0,0,7.96834935897436,16.7287467144276,"STX3"
"Regulation Of Protein Localization To Plasma Membrane (GO:1903076)","1/80",0.123983580155764,0.180030952007,0,0,7.86708860759494,16.4233824830575,"STX3"
"Regulation Of Organelle Assembly (GO:1902115)","1/80",0.123983580155764,0.180030952007,0,0,7.86708860759494,16.4233824830575,"RABEP2"
"Macromolecule Modification (GO:0043412)","1/81",0.12543480992658,0.180899181662823,0,0,7.768359375,16.1268740060845,"USP25"
"Regulation Of Cell Population Proliferation (GO:0042127)","3/766",0.131198045522453,0.183811011717568,0,0,2.51690694626474,5.11195705634315,"CDC123;RPS15A;STX3"
"Cellular Respiration (GO:0045333)","1/85",0.131216451332974,0.183811011717568,0,0,7.39694940476191,15.0225164658776,"UQCR10"
"Positive Regulation Of Protein Localization (GO:1903829)","1/85",0.131216451332974,0.183811011717568,0,0,7.39694940476191,15.0225164658776,"STX3"
"Nuclear-Transcribed mRNA Catabolic Process (GO:0000956)","1/85",0.131216451332974,0.183811011717568,0,0,7.39694940476191,15.0225164658776,"GSPT1"
"Exocytosis (GO:0006887)","1/86",0.132656060343339,0.183811011717568,0,0,7.30955882352941,14.7652760235107,"STX3"
"Negative Regulation Of Binding (GO:0051100)","1/86",0.132656060343339,0.183811011717568,0,0,7.30955882352941,14.7652760235107,"ARHGAP28"
"Positive Regulation Of Cell Adhesion (GO:0045785)","1/88",0.135528342055418,0.186571483868498,0,0,7.14080459770115,14.2714299361317,"STX3"
"Sodium Ion Transport (GO:0006814)","1/89",0.136961021929776,0.187327333220081,0,0,7.05930397727273,14.0343121358006,"SLC9B2"
"rRNA Metabolic Process (GO:0016072)","1/91",0.139819477714127,0.188800823410159,0,0,6.90173611111111,13.578497250357,"RPS7"
"Positive Regulation Of Binding (GO:0051099)","1/91",0.139819477714127,0.188800823410159,0,0,6.90173611111111,13.578497250357,"SUB1"
"Regulation Of Protein Metabolic Process (GO:0051246)","1/96",0.1469255107829,0.197140558771992,0,0,6.53684210526316,12.5365489531719,"GCN1"
"Monocarboxylic Acid Metabolic Process (GO:0032787)","1/97",0.148339870540871,0.197786494054495,0,0,6.46842447916667,12.343365937199,"PNPLA8"
"rRNA Processing (GO:0006364)","1/101",0.153974604997914,0.204016351622236,0,0,6.2084375,11.6157853642839,"RPS7"
"Macroautophagy (GO:0016236)","1/104",0.158176914917624,0.207543033714083,0,0,6.02669902912621,11.1134810547768,"KLHL3"
"Cellular Response To Organonitrogen Compound (GO:0071417)","1/105",0.159573181582054,0.207543033714083,0,0,5.96844951923077,10.9536127564878,"LAMTOR3"
"Intrinsic Apoptotic Signaling Pathway (GO:0097193)","1/105",0.159573181582054,0.207543033714083,0,0,5.96844951923077,10.9536127564878,"SELENOK"
"Positive Regulation Of Translation (GO:0045727)","1/108",0.163748520696907,0.211674916998441,0,0,5.80023364485981,10.4950787053193,"CDC123"
"RNA Metabolic Process (GO:0016070)","1/111",0.167903741806083,0.214431284716202,0,0,5.64119318181818,10.0659444520302,"RNASEL"
"Mitotic Cell Cycle Phase Transition (GO:0044772)","1/111",0.167903741806083,0.214431284716202,0,0,5.64119318181818,10.0659444520302,"GSPT1"
"Calcium Ion Transport (GO:0006816)","1/112",0.16928436109152,0.214899907493427,0,0,5.59009009009009,9.92898032321166,"SELENOK"
"Response To Endoplasmic Reticulum Stress (GO:0034976)","1/114",0.172038938842197,0.21709675615801,0,0,5.49059734513274,9.6636404190671,"SELENOK"
"Regulation Of Protein Binding (GO:0043393)","1/118",0.177521547889003,0.222689752381471,0,0,5.30181623931624,9.16505505486268,"SUB1"
"Fatty Acid Metabolic Process (GO:0006631)","1/122",0.182968945176685,0.228173037514455,0,0,5.12551652892562,8.70537634281336,"PNPLA8"
"Regulation Of DNA Metabolic Process (GO:0051052)","1/124",0.185679507943654,0.230199156047104,0,0,5.04166666666667,8.48882138384114,"SUB1"
"Cellular Response To Starvation (GO:0009267)","1/126",0.188381349834204,0.232190966074716,0,0,4.9605,8.28049773752896,"GCN1"
"Plasma Membrane Bounded Cell Projection Organization (GO:0120036)","1/132",0.196434821701777,0.240717816189461,0,0,4.73187022900763,7.70076200934919,"STX3"
"Intracellular Calcium Ion Homeostasis (GO:0006874)","1/139",0.205732620466973,0.250662732982749,0,0,4.49026268115942,7.09990417128601,"SELENOK"
"Regulation Of Cell Adhesion (GO:0030155)","1/144",0.212309945944471,0.257198334515588,0,0,4.33216783216783,6.71359541905614,"STX3"
"Defense Response To Symbiont (GO:0140546)","1/148",0.217533749235668,0.262029288852054,0,0,4.21343537414966,6.42717967749534,"RNASEL"
"protein-RNA Complex Assembly (GO:0022618)","1/150",0.220133037717058,0.262180921325934,0,0,4.15645973154362,6.29089822732918,"TSSC4"
"Neuron Development (GO:0048666)","1/150",0.220133037717058,0.262180921325934,0,0,4.15645973154362,6.29089822732918,"STX3"
"Positive Regulation Of Response To External Stimulus (GO:0032103)","1/155",0.226594680571161,0.268369118888749,0,0,4.02049512987013,5.96879653670407,"STX3"
"Regulation Of Macromolecule Metabolic Process (GO:0060255)","1/162",0.23555383040013,0.277430066915708,0,0,3.84433229813665,5.55819642496648,"STX3"
"RNA Processing (GO:0006396)","1/183",0.261831612138402,0.3066757004052,0,0,3.39714972527473,4.55236300310932,"RNASEL"
"Negative Regulation Of Macromolecule Metabolic Process (GO:0010605)","1/186",0.265513330503041,0.309279264102443,0,0,3.34155405405405,4.43120218580075,"SUB1"
"Defense Response To Virus (GO:0051607)","1/189",0.269177239518487,0.310960030145261,0,0,3.28773271276596,4.31477186353451,"RNASEL"
"Transcription By RNA Polymerase II (GO:0006366)","1/192",0.272823422674616,0.310960030145261,0,0,3.23560209424084,4.2028222346012,"SUB1"
