"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"Positive Regulation Of Post-Transcriptional Gene Silencing By RNA (GO:1900370)","2/10",0.00119523527972676,0.0758881131169597,0,0,48.2694174757282,324.82480811164,"DHX9;PUM1"
"rRNA Metabolic Process (GO:0016072)","4/91",0.00135049785118253,0.0758881131169597,0,0,9.0169568681006,59.5775765917101,"DDX49;NOLC1;RRP12;DEDD2"
"Post-Transcriptional Gene Silencing (GO:0016441)","2/11",0.00145584464515281,0.0758881131169597,0,0,42.9039913700108,280.256123890425,"DHX9;PUM1"
"Regulation Of RNA Export From Nucleus (GO:0046831)","2/11",0.00145584464515281,0.0758881131169597,0,0,42.9039913700108,280.256123890425,"DHX9;NUP153"
"mRNA Destabilization (GO:0061157)","3/43",0.00148962490305919,0.0758881131169597,0,0,14.5992647058824,95.0299854317913,"YTHDF1;YTHDF3;PUM1"
"Positive Regulation Of mRNA Catabolic Process (GO:0061014)","3/45",0.00169984759095408,0.0791043686469269,0,0,13.9026610644258,88.6602820964873,"YTHDF1;YTHDF3;PUM1"
"Protein-Containing Complex Assembly (GO:0065003)","7/328",0.00172717582730258,0.0791043686469269,0,0,4.3555852247441,27.7070434922591,"CD74;BIN2;DHX9;SLC31A1;CHMP2A;KLHL12;LAMC1"
"Regulation Of mRNA Catabolic Process (GO:0061013)","3/46",0.00181155042702886,0.0791043686469269,0,0,13.578659370725,85.7298464635956,"YTHDF1;YTHDF3;PUM1"
"ncRNA Processing (GO:0034470)","4/100",0.00191135305228501,0.0796686704066072,0,0,8.16790429042904,51.130622502952,"DDX49;SSB;NOLC1;RRP12"
"Protein Localization To Phagophore Assembly Site (GO:0034497)","2/13",0.00205055515983006,0.0817547426767027,0,0,35.0997352162401,217.254890502615,"MFN2;ATG13"
"Positive Regulation Of Response To Cytokine Stimulus (GO:0060760)","2/14",0.00238413763492131,0.0866890421411886,0,0,32.173139158576,194.290942704021,"CD74;DHX9"
"Negative Regulation Of Translation (GO:0017148)","4/107",0.00244612246776095,0.0866890421411886,0,0,7.61011246755744,45.7615177327395,"PAIP2B;YTHDF1;YTHDF3;PUM1"
"Positive Regulation Of Translation (GO:0045727)","4/108",0.00253008473199725,0.0866890421411886,0,0,7.53655750190404,45.0648643177297,"YTHDF1;SSB;YTHDF3;DHX9"
"Regulation Of Macromolecule Biosynthetic Process (GO:0010556)","3/53",0.00272235508914518,0.0866890421411886,0,0,11.6735294117647,68.9468756791843,"ELP1;NOLC1;ATG13"
"Regulation Of miRNA-mediated Gene Silencing (GO:0060964)","2/15",0.00274152914077914,0.0866890421411886,0,0,29.696788648245,175.188466647235,"DHX9;PUM1"
"Stem Cell Development (GO:0048864)","2/15",0.00274152914077914,0.0866890421411886,0,0,29.696788648245,175.188466647235,"NOLC1;KLHL12"
"Alternative mRNA Splicing, Via Spliceosome (GO:0000380)","2/16",0.00312247532297066,0.0954436623721366,0,0,27.5742024965326,159.079137312474,"DHX9;SRSF6"
"Post-Transcriptional Regulation Of Gene Expression (GO:0010608)","3/57",0.00334918808839536,0.0990711444212433,0,0,10.8066448801743,61.5874725214073,"ELP1;NOLC1;PUM1"
"Neural Crest Cell Differentiation (GO:0014033)","2/18",0.00395402412997615,0.109873943248125,0,0,24.125,133.484142519308,"NOLC1;KLHL12"
"Mitochondrial Fusion (GO:0008053)","2/18",0.00395402412997615,0.109873943248125,0,0,24.125,133.484142519308,"MFN2;MCL1"
"Response To Cytokine (GO:0034097)","4/125",0.00427561244381817,0.115315782675919,0,0,6.4721381229032,35.304399768192,"CD74;CIITA;NFKB1;MCL1"
"Regulation Of Translational Initiation (GO:0006446)","3/65",0.00485068787865154,0.12708802242067,0,0,9.4084440227704,50.1341617955288,"PAIP2B;YTHDF1;YTHDF3"
"Extrinsic Apoptotic Signaling Pathway (GO:0097191)","3/67",0.00527982172823188,0.133132564853727,0,0,9.11351102941176,47.7900027898673,"HIPK1;DEDD2;MCL1"
"Positive Regulation Of Translational Initiation (GO:0045948)","2/21",0.00537176106825289,0.133132564853727,0,0,20.312723556464,106.166470348203,"YTHDF1;YTHDF3"
"Non-Membrane-Bounded Organelle Assembly (GO:0140694)","4/135",0.00561033881284165,0.135386333983573,0,0,5.97505857455975,30.9695899971687,"YTHDF1;HDAC3;BIN2;YTHDF3"
"Plasma Membrane Organization (GO:0007009)","3/72",0.00645025827920122,0.151663765180193,0,0,8.45098039215686,42.6236613833731,"BIN3;BIN2;CHMP2A"
"Regulation Of mRNA Stability (GO:0043488)","3/74",0.00695822451727136,0.156295589525712,0,0,8.21209610604805,40.7963050790527,"YTHDF1;YTHDF3;PUM1"
"Stress Granule Assembly (GO:0034063)","2/24",0.006988134319034,0.156295589525712,0,0,17.540158870256,87.0613093721922,"YTHDF1;YTHDF3"
"protein-RNA Complex Assembly (GO:0022618)","4/150",0.00809313078106457,0.174291361823208,0,0,5.35711379357114,25.8038223056109,"DHX9;GEMIN4;STRAP;SRSF6"
"Organelle Fusion (GO:0048284)","2/26",0.00817287738102285,0.174291361823208,0,0,16.0768608414239,77.2804129065348,"MFN2;MCL1"
"Positive Regulation Of Immune Response (GO:0050778)","3/80",0.00862187744202279,0.179687763962157,0,0,7.56990068754775,35.9831627221186,"CD74;HLA-DMB;DHX9"
"Positive Regulation Of Fibroblast Proliferation (GO:0048146)","2/28",0.00944115774121411,0.188207427145507,0,0,14.8386855862584,69.1879930114405,"CD74;DHX9"
"Regulation Of DNA Damage Response, Signal Transduction By P53 Class Mediator (GO:0043516)","2/28",0.00944115774121411,0.188207427145507,0,0,14.8386855862584,69.1879930114405,"CD74;COPS3"
"Establishment Of Mitotic Spindle Orientation (GO:0000132)","2/29",0.010106046583338,0.194028748895323,0,0,14.2883854728515,65.6497211313365,"HDAC3;KAT5"
"Positive Regulation Of Amide Metabolic Process (GO:0034250)","3/85",0.0101716859183903,0.194028748895323,0,0,7.10652797704448,32.6057972140268,"YTHDF1;SSB;YTHDF3"
"Protein Localization (GO:0008104)","6/351",0.0105403342393219,0.194028748895323,0,0,3.43434343434343,15.635006550028,"GGA2;CD74;SEC23IP;BIN3;MFN2;ATG13"
"Positive Regulation Of Protein Targeting To Mitochondrion (GO:1903955)","2/30",0.0107911299821826,0.194028748895323,0,0,13.7773925104022,62.3982347511693,"HSPA1L;ATG13"
"Immunoglobulin Mediated Immune Response (GO:0016064)","2/30",0.0107911299821826,0.194028748895323,0,0,13.7773925104022,62.3982347511693,"CD74;HLA-DMB"
"Regulation Of Macrophage Activation (GO:0043030)","2/31",0.0114961817650148,0.202730743817664,0,0,13.301640441915,59.4016720326606,"CD74;PJA2"
"Cellular Component Assembly (GO:0022607)","5/260",0.0120385717865898,0.207530303695521,0,0,3.85098039215686,17.0199449336497,"CD74;YTHDF1;YTHDF3;DHX9;LAMC1"
"Mitochondrial Membrane Organization (GO:0007006)","2/32",0.0122209775349598,0.207530303695521,0,0,12.8576051779935,56.6326249159566,"MFN2;IMMT"
"Positive Regulation Of RNA Metabolic Process (GO:0051254)","2/33",0.0129652946671575,0.211867907931325,0,0,12.4422173504541,54.0673958566222,"HEATR1;NFKB1"
"Positive Regulation Of Establishment Of Protein Localization To Mitochondrion (GO:1903749)","2/33",0.0129652946671575,0.211867907931325,0,0,12.4422173504541,54.0673958566222,"HSPA1L;ATG13"
"Regulation Of mRNA Splicing, Via Spliceosome (GO:0048024)","3/94",0.0133452857240567,0.211867907931325,0,0,6.40077569489334,27.6295377074606,"RBM25;LARP7;SRSF6"
"Positive Regulation Of Cellular Biosynthetic Process (GO:0031328)","4/174",0.0134005874155036,0.211867907931325,0,0,4.59522422830518,19.8167056768228,"YTHDF1;SSB;KAT5;YTHDF3"
"Establishment Of Mitotic Spindle Localization (GO:0040001)","2/34",0.0137289122836712,0.213379873968246,0,0,12.0527912621359,51.6853976082223,"HDAC3;KAT5"
"Regulation Of Protein Metabolic Process (GO:0051246)","3/96",0.0141186268619377,0.214631411640149,0,0,6.26249209361164,26.67984644162,"ELP1;NOLC1;NFKB1"
"Regulation Of mRNA Processing (GO:0050684)","2/35",0.0145116112559316,0.214631411640149,0,0,11.6869667549279,49.4686650324914,"DHX9;LARP7"
"Establishment Of Spindle Orientation (GO:0051294)","2/35",0.0145116112559316,0.214631411640149,0,0,11.6869667549279,49.4686650324914,"HDAC3;KAT5"
"RNA Splicing, Via Transesterification Reactions With Bulged Adenosine As Nucleophile (GO:0000377)","4/180",0.0150049239341592,0.21840500393054,0,0,4.43721872187219,18.6335536654045,"MFAP1;PPWD1;CDC5L;SRSF6"
"COPII-coated Vesicle Budding (GO:0090114)","2/36",0.0153131741809413,0.2194090738113,0,0,11.3426613363792,47.4014554340028,"TBC1D20;KLHL12"
"Spliceosomal snRNP Assembly (GO:0000387)","2/37",0.0161333853747679,0.22453712069889,0,0,11.0180305131761,45.4699192957175,"GEMIN4;STRAP"
"rRNA Processing (GO:0006364)","3/101",0.0161616115193841,0.22453712069889,0,0,5.94147659063625,24.5092831666838,"DDX49;NOLC1;RRP12"
"Regulation Of Protein Targeting To Mitochondrion (GO:1903214)","2/39",0.0178288983614994,0.22453712069889,0,0,10.4214117029651,41.9663437289938,"HSPA1L;ATG13"
"Positive Regulation Of Pattern Recognition Receptor Signaling Pathway (GO:0062208)","2/39",0.0178288983614994,0.22453712069889,0,0,10.4214117029651,41.9663437289938,"PUM1;PJA2"
"Regulation Of Cytokine-Mediated Signaling Pathway (GO:0001959)","2/40",0.0187037772704154,0.22453712069889,0,0,10.1466530403679,40.3738346398017,"CD74;HIPK1"
"Negative Regulation Of Transcription By RNA Polymerase II (GO:0000122)","9/763",0.0189703009130097,0.22453712069889,0,0,2.37993202917772,9.43614640936267,"DCAF1;CIITA;HDAC3;KAT5;ZNF529;MLX;LARP7;ZBTB34;NFKB1"
"Visual System Development (GO:0150063)","2/41",0.0195964586699323,0.22453712069889,0,0,9.88598456559622,38.8757090667634,"HIPK1;SIPA1L3"
"Positive Regulation Of Viral Process (GO:0048524)","2/41",0.0195964586699323,0.22453712069889,0,0,9.88598456559622,38.8757090667634,"TBC1D20;DHX9"
"Regulation Of Amide Metabolic Process (GO:0034248)","2/41",0.0195964586699323,0.22453712069889,0,0,9.88598456559622,38.8757090667634,"ELP1;NOLC1"
"Positive Regulation Of Protein Metabolic Process (GO:0051247)","4/196",0.019859923449756,0.22453712069889,0,0,4.0641501650165,15.9276136982856,"DCAF1;YTHDF1;SSB;YTHDF3"
"Organic Hydroxy Compound Biosynthetic Process (GO:1901617)","2/42",0.0205067352873783,0.22453712069889,0,0,9.63834951456311,37.4642828392959,"OSBP;HMGCR"
"Neural Crest Cell Development (GO:0014032)","2/44",0.0223792533609457,0.22453712069889,0,0,9.17845584835876,34.8746530249157,"NOLC1;KLHL12"
"Autophagosome Maturation (GO:0097352)","2/44",0.0223792533609457,0.22453712069889,0,0,9.17845584835876,34.8746530249157,"CHMP2A;RUBCNL"
"Regulation Of Viral Entry Into Host Cell (GO:0046596)","2/44",0.0223792533609457,0.22453712069889,0,0,9.17845584835876,34.8746530249157,"CD74;CIITA"
"Positive Regulation Of Nucleocytoplasmic Transport (GO:0046824)","2/44",0.0223792533609457,0.22453712069889,0,0,9.17845584835876,34.8746530249157,"HDAC3;DHX9"
"Regulation Of B Cell Proliferation (GO:0030888)","2/44",0.0223792533609457,0.22453712069889,0,0,9.17845584835876,34.8746530249157,"LYN;CD74"
"Endoplasmic Reticulum To Golgi Vesicle-Mediated Transport (GO:0006888)","3/115",0.0227230359174796,0.22453712069889,0,0,5.19511554621849,19.6602709588125,"TBC1D20;KLHL12;YKT6"
"Organelle Organization (GO:0006996)","6/418",0.0229245916921872,0.22453712069889,0,0,2.86598999705796,10.8206744086179,"YTHDF1;SEC23IP;TBC1D20;YTHDF3;CHMP2A;SIPA1L3"
"Regulation Of Protein Modification Process (GO:0031399)","2/45",0.0233410884774906,0.22453712069889,0,0,8.96455181756604,33.6846621934596,"LYN;ATG13"
"Ribonucleoprotein Complex Biogenesis (GO:0022613)","3/118",0.0242911463068504,0.22453712069889,0,0,5.05882352941176,18.8069016253168,"HEATR1;URB2;WDR46"
"Regulation Of Fibroblast Proliferation (GO:0048145)","2/46",0.0243197061314215,0.22453712069889,0,0,8.7603706972639,32.5576400396657,"CD74;DHX9"
"Regulation Of Hyaluronan Biosynthetic Process (GO:1900125)","1/5",0.0259782158449948,0.22453712069889,0,0,47.8149038461538,174.548160380973,"NFKB1"
"Negative Regulation Of Toll-Like Receptor 2 Signaling Pathway (GO:0034136)","1/5",0.0259782158449948,0.22453712069889,0,0,47.8149038461538,174.548160380973,"LYN"
"Negative Regulation Of Vitamin Metabolic Process (GO:0046137)","1/5",0.0259782158449948,0.22453712069889,0,0,47.8149038461538,174.548160380973,"NFKB1"
"Regulation Of Post-Transcriptional Gene Silencing By RNA (GO:1900368)","1/5",0.0259782158449948,0.22453712069889,0,0,47.8149038461538,174.548160380973,"PUM1"
"Regulation Of Type 2 Immune Response (GO:0002828)","1/5",0.0259782158449948,0.22453712069889,0,0,47.8149038461538,174.548160380973,"CD74"
"Regulation Of Vitamin D Biosynthetic Process (GO:0060556)","1/5",0.0259782158449948,0.22453712069889,0,0,47.8149038461538,174.548160380973,"NFKB1"
"Response To Lithium Ion (GO:0010226)","1/5",0.0259782158449948,0.22453712069889,0,0,47.8149038461538,174.548160380973,"IMPA2"
"Sphingomyelin Biosynthetic Process (GO:0006686)","1/5",0.0259782158449948,0.22453712069889,0,0,47.8149038461538,174.548160380973,"OSBP"
"Positive Regulation Of Interleukin-18 Production (GO:0032741)","1/5",0.0259782158449948,0.22453712069889,0,0,47.8149038461538,174.548160380973,"DHX9"
"tRNA Transport (GO:0051031)","1/5",0.0259782158449948,0.22453712069889,0,0,47.8149038461538,174.548160380973,"SSB"
"Vascular Endothelial Growth Factor Receptor-2 Signaling Pathway (GO:0036324)","1/5",0.0259782158449948,0.22453712069889,0,0,47.8149038461538,174.548160380973,"SLC31A1"
"Interleukin-5-Mediated Signaling Pathway (GO:0038043)","1/5",0.0259782158449948,0.22453712069889,0,0,47.8149038461538,174.548160380973,"LYN"
"Positive Regulation Of Toll-Like Receptor 2 Signaling Pathway (GO:0034137)","1/5",0.0259782158449948,0.22453712069889,0,0,47.8149038461538,174.548160380973,"PJA2"
"Regulation Of T Cell Activation Via T Cell Receptor Contact With Antigen Bound To MHC Molecule On Antigen Presenting Cell (GO:2001188)","1/5",0.0259782158449948,0.22453712069889,0,0,47.8149038461538,174.548160380973,"HLA-DMB"
"Regulation Of Basement Membrane Organization (GO:0110011)","1/5",0.0259782158449948,0.22453712069889,0,0,47.8149038461538,174.548160380973,"LAMC1"
"Regulation Of Calcidiol 1-Monooxygenase Activity (GO:0060558)","1/5",0.0259782158449948,0.22453712069889,0,0,47.8149038461538,174.548160380973,"NFKB1"
"mRNA Processing (GO:0006397)","4/214",0.0263643717312693,0.22453712069889,0,0,3.71239981140971,13.4973269348156,"MFAP1;PPWD1;CDC5L;SRSF6"
"Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage (GO:0008630)","2/49",0.0273542709107047,0.22453712069889,0,0,8.19995868622185,29.5106886750441,"HIPK1;MCL1"
"Steroid Biosynthetic Process (GO:0006694)","2/50",0.0283980432384044,0.22453712069889,0,0,8.0287216828479,28.5937706975534,"OSBP;HMGCR"
"Positive Regulation Of Intracellular Protein Transport (GO:0090316)","3/126",0.028752415614155,0.22453712069889,0,0,4.72788139646102,16.7794094312574,"HDAC3;HSPA1L;ATG13"
"Protein-Containing Complex Organization (GO:0043933)","3/126",0.028752415614155,0.22453712069889,0,0,4.72788139646102,16.7794094312574,"CD74;DHX9;LAMC1"
"Positive Regulation Of Protein Modification Process (GO:0031401)","4/225",0.0309005661100519,0.22453712069889,0,0,3.52564849245105,12.2586120260122,"LYN;CD74;HDAC3;KAT5"
"Regulation Of Centriole Elongation (GO:1903722)","1/6",0.0310930915764328,0.22453712069889,0,0,38.25,132.756937975663,"CHMP2A"
"Negative Regulation Of Epidermal Cell Differentiation (GO:0045605)","1/6",0.0310930915764328,0.22453712069889,0,0,38.25,132.756937975663,"SRSF6"
"G-quadruplex DNA Unwinding (GO:0044806)","1/6",0.0310930915764328,0.22453712069889,0,0,38.25,132.756937975663,"DHX9"
"Regulation Of Oxidative Stress-Induced Neuron Intrinsic Apoptotic Signaling Pathway (GO:1903376)","1/6",0.0310930915764328,0.22453712069889,0,0,38.25,132.756937975663,"MCL1"
"Regulation Of Prostaglandin Biosynthetic Process (GO:0031392)","1/6",0.0310930915764328,0.22453712069889,0,0,38.25,132.756937975663,"CD74"
"Regulation Of Vascular Associated Smooth Muscle Cell Apoptotic Process (GO:1905459)","1/6",0.0310930915764328,0.22453712069889,0,0,38.25,132.756937975663,"MFN2"
"Positive Regulation Of Aspartic-Type Endopeptidase Activity Involved In Amyloid Precursor Protein Catabolic Process (GO:1902961)","1/6",0.0310930915764328,0.22453712069889,0,0,38.25,132.756937975663,"LYN"
"Copper Ion Import (GO:0015677)","1/6",0.0310930915764328,0.22453712069889,0,0,38.25,132.756937975663,"SLC31A1"
"Definitive Hemopoiesis (GO:0060216)","1/6",0.0310930915764328,0.22453712069889,0,0,38.25,132.756937975663,"HIPK1"
"tRNA 3'-End Processing (GO:0042780)","1/6",0.0310930915764328,0.22453712069889,0,0,38.25,132.756937975663,"SSB"
"Ganglioside Catabolic Process (GO:0006689)","1/6",0.0310930915764328,0.22453712069889,0,0,38.25,132.756937975663,"NEU1"
"Positive Regulation Of Mitophagy In Response To Mitochondrial Depolarization (GO:0098779)","1/6",0.0310930915764328,0.22453712069889,0,0,38.25,132.756937975663,"MFN2"
"Very Long-Chain Fatty Acid Catabolic Process (GO:0042760)","1/6",0.0310930915764328,0.22453712069889,0,0,38.25,132.756937975663,"ACOX1"
"Inositol Metabolic Process (GO:0006020)","1/6",0.0310930915764328,0.22453712069889,0,0,38.25,132.756937975663,"IMPA2"
"Positive Regulation Of Unsaturated Fatty Acid Biosynthetic Process (GO:2001280)","1/6",0.0310930915764328,0.22453712069889,0,0,38.25,132.756937975663,"CD74"
"Regulation Of Antigen Receptor-Mediated Signaling Pathway (GO:0050854)","1/6",0.0310930915764328,0.22453712069889,0,0,38.25,132.756937975663,"LYN"
"Regulation Of Axon Guidance (GO:1902667)","1/6",0.0310930915764328,0.22453712069889,0,0,38.25,132.756937975663,"YTHDF1"
"Regulation Of Alternative mRNA Splicing, Via Spliceosome (GO:0000381)","2/53",0.0316234127741087,0.22453712069889,0,0,7.55530173234342,26.0949357204047,"RBM25;SRSF6"
"ER Overload Response (GO:0006983)","1/7",0.0361813636837844,0.22453712069889,0,0,31.8733974358974,105.794534821429,"TMCO1"
"Negative Regulation Of Leukocyte Proliferation (GO:0070664)","1/7",0.0361813636837844,0.22453712069889,0,0,31.8733974358974,105.794534821429,"LYN"
"Negative Regulation Of Monooxygenase Activity (GO:0032769)","1/7",0.0361813636837844,0.22453712069889,0,0,31.8733974358974,105.794534821429,"NFKB1"
"Regulation Of Leukocyte Degranulation (GO:0043300)","1/7",0.0361813636837844,0.22453712069889,0,0,31.8733974358974,105.794534821429,"LYN"
"Regulation Of Lipoprotein Metabolic Process (GO:0050746)","1/7",0.0361813636837844,0.22453712069889,0,0,31.8733974358974,105.794534821429,"ATG13"
"Regulation Of Lymphocyte Apoptotic Process (GO:0070228)","1/7",0.0361813636837844,0.22453712069889,0,0,31.8733974358974,105.794534821429,"LYN"
"Regulation Of Response To Wounding (GO:1903034)","1/7",0.0361813636837844,0.22453712069889,0,0,31.8733974358974,105.794534821429,"SRSF6"
"Cellular Response To Angiotensin (GO:1904385)","1/7",0.0361813636837844,0.22453712069889,0,0,31.8733974358974,105.794534821429,"NFKB1"
"Positive Regulation By Host Of Viral Genome Replication (GO:0044829)","1/7",0.0361813636837844,0.22453712069889,0,0,31.8733974358974,105.794534821429,"TBC1D20"
"Positive Regulation Of Aspartic-Type Peptidase Activity (GO:1905247)","1/7",0.0361813636837844,0.22453712069889,0,0,31.8733974358974,105.794534821429,"LYN"
"Positive Regulation Of Attachment Of Mitotic Spindle Microtubules To Kinetochore (GO:1902425)","1/7",0.0361813636837844,0.22453712069889,0,0,31.8733974358974,105.794534821429,"KAT5"
"Translocation Of Molecules Into Host (GO:0044417)","1/7",0.0361813636837844,0.22453712069889,0,0,31.8733974358974,105.794534821429,"THOC6"
"Growth Hormone Receptor Signaling Pathway Via JAK-STAT (GO:0060397)","1/7",0.0361813636837844,0.22453712069889,0,0,31.8733974358974,105.794534821429,"LYN"
"Viral mRNA Export From Host Cell Nucleus (GO:0046784)","1/7",0.0361813636837844,0.22453712069889,0,0,31.8733974358974,105.794534821429,"THOC6"
"Histone Lysine Demethylation (GO:0070076)","1/7",0.0361813636837844,0.22453712069889,0,0,31.8733974358974,105.794534821429,"JMJD1C"
"Negative Regulation Of Amyloid-Beta Clearance (GO:1900222)","1/7",0.0361813636837844,0.22453712069889,0,0,31.8733974358974,105.794534821429,"HMGCR"
"Regulation Of Attachment Of Mitotic Spindle Microtubules To Kinetochore (GO:1902423)","1/7",0.0361813636837844,0.22453712069889,0,0,31.8733974358974,105.794534821429,"KAT5"
"Eye Development (GO:0001654)","2/58",0.0373012438523082,0.22453712069889,0,0,6.87898751733703,22.6231230261171,"HIPK1;SIPA1L3"
"Memory (GO:0007613)","2/58",0.0373012438523082,0.22453712069889,0,0,6.87898751733703,22.6231230261171,"YTHDF1;PJA2"
"Protein Targeting To Mitochondrion (GO:0006626)","2/59",0.0384804823159181,0.22453712069889,0,0,6.75796286833589,22.0147676763842,"PMPCB;MFN2"
"DNA Damage Response, Signal Transduction By P53 Class Mediator Resulting In Transcription Of P21 Class Mediator (GO:0006978)","1/8",0.0412431688635261,0.22453712069889,0,0,27.3186813186813,87.099326165868,"KAT5"
"Regulation Of Generation Of Precursor Metabolites And Energy (GO:0043467)","1/8",0.0412431688635261,0.22453712069889,0,0,27.3186813186813,87.099326165868,"RUBCNL"
"RISC Complex Assembly (GO:0070922)","1/8",0.0412431688635261,0.22453712069889,0,0,27.3186813186813,87.099326165868,"DHX9"
"RNA Secondary Structure Unwinding (GO:0010501)","1/8",0.0412431688635261,0.22453712069889,0,0,27.3186813186813,87.099326165868,"DHX9"
"Regulation Of Interleukin-18 Production (GO:0032661)","1/8",0.0412431688635261,0.22453712069889,0,0,27.3186813186813,87.099326165868,"DHX9"
"Regulation Of miRNA Metabolic Process (GO:2000628)","1/8",0.0412431688635261,0.22453712069889,0,0,27.3186813186813,87.099326165868,"NFKB1"
"Regulation Of Mitotic Sister Chromatid Segregation (GO:0033047)","1/8",0.0412431688635261,0.22453712069889,0,0,27.3186813186813,87.099326165868,"KAT5"
"Autophagosome-Lysosome Fusion (GO:0061909)","1/8",0.0412431688635261,0.22453712069889,0,0,27.3186813186813,87.099326165868,"RUBCNL"
"Immune Response-Inhibiting Cell Surface Receptor Signaling Pathway (GO:0002767)","1/8",0.0412431688635261,0.22453712069889,0,0,27.3186813186813,87.099326165868,"LYN"
"Positive Regulation Of Smooth Muscle Cell Apoptotic Process (GO:0034393)","1/8",0.0412431688635261,0.22453712069889,0,0,27.3186813186813,87.099326165868,"MFN2"
"Internal Protein Amino Acid Acetylation (GO:0006475)","1/8",0.0412431688635261,0.22453712069889,0,0,27.3186813186813,87.099326165868,"KAT5"
"Isoprenoid Biosynthetic Process (GO:0008299)","1/8",0.0412431688635261,0.22453712069889,0,0,27.3186813186813,87.099326165868,"HMGCR"
"Isoprenoid Metabolic Process (GO:0006720)","1/8",0.0412431688635261,0.22453712069889,0,0,27.3186813186813,87.099326165868,"HMGCR"
"ncRNA Export From Nucleus (GO:0097064)","1/8",0.0412431688635261,0.22453712069889,0,0,27.3186813186813,87.099326165868,"SSB"
"Regulation Of Aspartic-Type Endopeptidase Activity Involved In Amyloid Precursor Protein Catabolic Process (GO:1902959)","1/8",0.0412431688635261,0.22453712069889,0,0,27.3186813186813,87.099326165868,"LYN"
"Protein-Containing Complex Disassembly (GO:0032984)","2/62",0.0421023021562328,0.22453712069889,0,0,6.41909385113269,20.3334609752416,"RUBCNL;CHMP2A"
"Negative Regulation Of Protein Metabolic Process (GO:0051248)","3/147",0.0423782796644467,0.22453712069889,0,0,4.03410947712418,12.7523014073959,"PAIP2B;HMGCR;NFKB1"
"Negative Regulation Of DNA-templated Transcription (GO:0045892)","10/1025",0.0429018873086055,0.22453712069889,0,0,1.95799844438683,6.16542276588642,"DCAF1;CIITA;HDAC3;KAT5;ZNF529;MLX;LARP7;ZBTB34;NFKB1;DEDD2"
"Ubiquitin-Dependent Protein Catabolic Process (GO:0006511)","5/367",0.0442318683212472,0.22453712069889,0,0,2.69792817679558,8.41297573028064,"COPS3;RNF114;KAT5;CHMP2A;PJA2"
"RNA Export From Nucleus (GO:0006405)","2/65",0.0458465901179245,0.22453712069889,0,0,6.11249807366312,18.8414969087367,"NUP153;THOC6"
"Autophagosome Assembly (GO:0000045)","2/65",0.0458465901179245,0.22453712069889,0,0,6.11249807366312,18.8414969087367,"MFN2;ATG13"
