"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"Endocytosis (GO:0006897)","4/189",0.0154997081366564,0.234181007443962,0,0,4.39431596544999,18.3108249772529,"LRRK2;INPPL1;CSNK1G2;EPN1"
"Macroautophagy (GO:0016236)","3/104",0.015756485577244,0.234181007443962,0,0,6.00060618306729,24.9055352594955,"HGS;TECPR1;VPS16"
"Regulation Of Intracellular Transport (GO:0032386)","2/38",0.0157722711539067,0.234181007443962,0,0,11.1464646464646,46.2522759056279,"CAPN10;LRRK2"
"Cellular Response To Type I Interferon (GO:0071357)","2/38",0.0157722711539067,0.234181007443962,0,0,11.1464646464646,46.2522759056279,"IRAK1;TYK2"
"Positive Regulation Of T Cell Activation (GO:0050870)","3/107",0.0169893675346696,0.234181007443962,0,0,5.82662872841444,23.7444884349013,"SMARCD3;TYK2;B2M"
"Regulation Of Intracellular Signal Transduction (GO:1902531)","5/297",0.0174070319304632,0.234181007443962,0,0,3.49725313926941,14.1669563656355,"PREX1;LRRK2;ARHGEF1;VRK2;ARHGAP45"
"DNA Duplex Unwinding (GO:0032508)","2/41",0.0182182646367561,0.234181007443962,0,0,10.2874902874903,41.2048000227283,"UPF1;MCM5"
"Negative Regulation Of Proteolysis (GO:0045861)","2/41",0.0182182646367561,0.234181007443962,0,0,10.2874902874903,41.2048000227283,"BAG6;LRRK2"
"Protein Localization To Lysosome (GO:0061462)","2/41",0.0182182646367561,0.234181007443962,0,0,10.2874902874903,41.2048000227283,"HGS;MFSD1"
"Lysosome Organization (GO:0007040)","2/43",0.0199321058501487,0.234181007443962,0,0,9.78467602857847,38.311150344901,"VPS18;LRRK2"
"Cellular Response To Cytokine Stimulus (GO:0071345)","5/308",0.0200256548936152,0.234181007443962,0,0,3.36839933993399,13.1729376818265,"UPF1;SBNO2;LRRK2;TYK2;CACTIN"
"Regulation Of MAP Kinase Activity (GO:0043405)","3/114",0.0200709731162604,0.234181007443962,0,0,5.45725317153889,21.3295683207201,"IRAK1;HGS;LRRK2"
"Autophagosome Maturation (GO:0097352)","2/44",0.0208134248123064,0.234181007443962,0,0,9.55122655122655,36.9838494824764,"TECPR1;VPS16"
"Positive Regulation Of Biosynthetic Process (GO:0009891)","2/44",0.0208134248123064,0.234181007443962,0,0,9.55122655122655,36.9838494824764,"RPTOR;CYBA"
"Cellular Response To Molecule Of Bacterial Origin (GO:0071219)","3/117",0.0214797695349319,0.234181007443962,0,0,5.31283566058002,20.4047090144704,"UPF1;SBNO2;CACTIN"
"Cellular Response To Oxidative Stress (GO:0034599)","3/117",0.0214797695349319,0.234181007443962,0,0,5.31283566058002,20.4047090144704,"G6PD;LRRK2;VRK2"
"Positive Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071902)","3/117",0.0214797695349319,0.234181007443962,0,0,5.31283566058002,20.4047090144704,"RPTOR;IRAK1;LRRK2"
"Hexose Metabolic Process (GO:0019318)","2/45",0.0217107658367154,0.234181007443962,0,0,9.32863518910031,35.7281785427485,"G6PD;BRAT1"
"Regulation Of Protein Binding (GO:0043393)","3/118",0.0219611361771957,0.234181007443962,0,0,5.26637089618456,20.109536812063,"DTX3L;LRRK2;B2M"
"Regulation Of Small GTPase Mediated Signal Transduction (GO:0051056)","3/118",0.0219611361771957,0.234181007443962,0,0,5.26637089618456,20.109536812063,"PREX1;ARHGEF1;ARHGAP45"
"Regulation Of Protein-Containing Complex Assembly (GO:0043254)","3/119",0.0224483886707268,0.234181007443962,0,0,5.22070724841661,19.8206053190283,"VPS18;HSF1;VPS16"
"Protein Ubiquitination (GO:0016567)","6/434",0.022757275710091,0.234181007443962,0,0,2.87324151500246,10.8691002023849,"CUL9;RNF135;VPS18;FBXW5;DTX3L;TRIM69"
"Positive Regulation Of Defense Response (GO:0031349)","3/124",0.0249729354221618,0.234181007443962,0,0,5.00371057513915,18.4635050017948,"GSDMD;CYBA;GPSM3"
"5S Class rRNA Transcription By RNA Polymerase III (GO:0042791)","1/5",0.0249985646287561,0.234181007443962,0,0,49.7375,183.478497602064,"GTF3C5"
"Negative Regulation Of Excitatory Postsynaptic Potential (GO:0090394)","1/5",0.0249985646287561,0.234181007443962,0,0,49.7375,183.478497602064,"LRRK2"
"Negative Regulation Of Insulin-Like Growth Factor Receptor Signaling Pathway (GO:0043569)","1/5",0.0249985646287561,0.234181007443962,0,0,49.7375,183.478497602064,"INPPL1"
"Regulation Of Enamel Mineralization (GO:0070173)","1/5",0.0249985646287561,0.234181007443962,0,0,49.7375,183.478497602064,"SLC4A2"
"Regulation Of Interleukin-1-Mediated Signaling Pathway (GO:2000659)","1/5",0.0249985646287561,0.234181007443962,0,0,49.7375,183.478497602064,"VRK2"
"Regulation Of Morphogenesis Of A Branching Structure (GO:0060688)","1/5",0.0249985646287561,0.234181007443962,0,0,49.7375,183.478497602064,"LRRK2"
"Regulation Of Pentose-Phosphate Shunt (GO:0043456)","1/5",0.0249985646287561,0.234181007443962,0,0,49.7375,183.478497602064,"RPTOR"
"Regulation Of Retrograde Transport, Endosome To Golgi (GO:1905279)","1/5",0.0249985646287561,0.234181007443962,0,0,49.7375,183.478497602064,"LRRK2"
"Regulation Of System Process (GO:0044057)","1/5",0.0249985646287561,0.234181007443962,0,0,49.7375,183.478497602064,"MTG2"
"Positive Regulation Of NK T Cell Proliferation (GO:0051142)","1/5",0.0249985646287561,0.234181007443962,0,0,49.7375,183.478497602064,"TYK2"
"Response To Manganese Ion (GO:0010042)","1/5",0.0249985646287561,0.234181007443962,0,0,49.7375,183.478497602064,"LRRK2"
"Telencephalon Cell Migration (GO:0022029)","1/5",0.0249985646287561,0.234181007443962,0,0,49.7375,183.478497602064,"LRRK2"
"Toll-Like Receptor 9 Signaling Pathway (GO:0034162)","1/5",0.0249985646287561,0.234181007443962,0,0,49.7375,183.478497602064,"IRAK1"
"Hydrogen Peroxide Biosynthetic Process (GO:0050665)","1/5",0.0249985646287561,0.234181007443962,0,0,49.7375,183.478497602064,"CYBA"
"Positive Regulation Of Receptor Binding (GO:1900122)","1/5",0.0249985646287561,0.234181007443962,0,0,49.7375,183.478497602064,"B2M"
"Interferon-Mediated Signaling Pathway (GO:0140888)","2/49",0.0254567535697274,0.234181007443962,0,0,8.53298946915968,31.322677634855,"IRAK1;TYK2"
"Regulation Of Interferon-Beta Production (GO:0032648)","2/50",0.0264315192050236,0.234181007443962,0,0,8.35479797979798,30.3546359095748,"RNF135;CACTIN"
"Protein Homooligomerization (GO:0051260)","3/129",0.0276444807650813,0.234181007443962,0,0,4.80393586005831,17.2381032332049,"GSDMD;RNF135;B2M"
"Regulation Of Cell Growth (GO:0001558)","4/227",0.0280903015368384,0.234181007443962,0,0,3.63848180851556,12.9978610054916,"OGFR;RPTOR;BRAT1;SIPA1"
"Regulation Of Cell Cycle Process (GO:0010564)","3/130",0.028196397240404,0.234181007443962,0,0,4.76586855214527,17.0072929638725,"CUL9;SMARCD3;E4F1"
"Negative Regulation Of Innate Immune Response (GO:0045824)","2/52",0.0284257498509602,0.234181007443962,0,0,8.01979797979798,28.5541687900739,"NLRC5;CACTIN"
"Rho Protein Signal Transduction (GO:0007266)","2/52",0.0284257498509602,0.234181007443962,0,0,8.01979797979798,28.5541687900739,"WAS;ARHGEF1"
"Regulation Of Protein Localization To Nucleus (GO:1900180)","2/52",0.0284257498509602,0.234181007443962,0,0,8.01979797979798,28.5541687900739,"DTX3L;TYK2"
"Cellular Response To Ionizing Radiation (GO:0071479)","2/52",0.0284257498509602,0.234181007443962,0,0,8.01979797979798,28.5541687900739,"EEF1D;HSF1"
"Actin Polymerization Or Depolymerization (GO:0008154)","2/53",0.0294448707883257,0.234181007443962,0,0,7.86215092097445,27.7159339326371,"PREX1;WAS"
"Regulation Of Receptor Signaling Pathway Via JAK-STAT (GO:0046425)","2/53",0.0294448707883257,0.234181007443962,0,0,7.86215092097445,27.7159339326371,"HGS;TYK2"
"Endosome Organization (GO:0007032)","2/53",0.0294448707883257,0.234181007443962,0,0,7.86215092097445,27.7159339326371,"VPS18;RILP"
"Negative Regulation Of Cell Motility (GO:2000146)","3/133",0.0298872801960054,0.234181007443962,0,0,4.65518053375196,16.3411840409647,"BRMS1;MCTP1;WAS"
"Negative Regulation Of Double-Strand Break Repair Via Nonhomologous End Joining (GO:2001033)","1/6",0.0299235360194532,0.234181007443962,0,0,39.788,139.620466706137,"HSF1"
"Negative Regulation Of Establishment Of Protein Localization To Mitochondrion (GO:1903748)","1/6",0.0299235360194532,0.234181007443962,0,0,39.788,139.620466706137,"LRRK2"
"RIG-I Signaling Pathway (GO:0039529)","1/6",0.0299235360194532,0.234181007443962,0,0,39.788,139.620466706137,"RNF135"
"Negative Regulation Of Response To Reactive Oxygen Species (GO:1901032)","1/6",0.0299235360194532,0.234181007443962,0,0,39.788,139.620466706137,"LRRK2"
"Regulation Of Respiratory Gaseous Exchange (GO:0043576)","1/6",0.0299235360194532,0.234181007443962,0,0,39.788,139.620466706137,"MTG2"
"Regulation Of Respiratory System Process (GO:0044065)","1/6",0.0299235360194532,0.234181007443962,0,0,39.788,139.620466706137,"MTG2"
"Regulation Of Translational Termination (GO:0006449)","1/6",0.0299235360194532,0.234181007443962,0,0,39.788,139.620466706137,"UPF1"
"Ribose Phosphate Biosynthetic Process (GO:0046390)","1/6",0.0299235360194532,0.234181007443962,0,0,39.788,139.620466706137,"G6PD"
"Free Ubiquitin Chain Polymerization (GO:0010994)","1/6",0.0299235360194532,0.234181007443962,0,0,39.788,139.620466706137,"RNF135"
"Positive Regulation Of Receptor Catabolic Process (GO:2000646)","1/6",0.0299235360194532,0.234181007443962,0,0,39.788,139.620466706137,"DTX3L"
"Leukotriene Transport (GO:0071716)","1/6",0.0299235360194532,0.234181007443962,0,0,39.788,139.620466706137,"ABCC10"
"Protein Localization To Endoplasmic Reticulum Exit Site (GO:0070973)","1/6",0.0299235360194532,0.234181007443962,0,0,39.788,139.620466706137,"LRRK2"
"Membrane Invagination (GO:0010324)","1/6",0.0299235360194532,0.234181007443962,0,0,39.788,139.620466706137,"HGS"
"Monoacylglycerol Biosynthetic Process (GO:0006640)","1/6",0.0299235360194532,0.234181007443962,0,0,39.788,139.620466706137,"DGAT1"
"Regulation Of MHC Class I Biosynthetic Process (GO:0045343)","1/6",0.0299235360194532,0.234181007443962,0,0,39.788,139.620466706137,"NLRC5"
"Regulation Of NK T Cell Proliferation (GO:0051140)","1/6",0.0299235360194532,0.234181007443962,0,0,39.788,139.620466706137,"TYK2"
"Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043122)","4/232",0.030093913722898,0.234181007443962,0,0,3.55778621812263,12.4644632582692,"SHARPIN;IRAK1;EEF1D;CACTIN"
"Positive Regulation Of GTPase Activity (GO:0043547)","4/234",0.0309185108225245,0.234181007443962,0,0,3.52649036306589,12.2594918693901,"PREX1;RANGAP1;SIPA1;ARHGAP45"
"Cellular Response To Metal Ion (GO:0071248)","3/135",0.0310437564967834,0.234181007443962,0,0,4.58418367346939,15.917924880064,"LRRK2;HSF1;B2M"
"Pattern Recognition Receptor Signaling Pathway (GO:0002221)","2/56",0.0325882193906138,0.234181007443962,0,0,7.42424242424242,25.4191540592329,"IRAK1;CTSS"
"post-Golgi Vesicle-Mediated Transport (GO:0006892)","2/56",0.0325882193906138,0.234181007443962,0,0,7.42424242424242,25.4191540592329,"AP1G2;RP2"
"Regulation Of Inflammatory Response (GO:0050727)","4/240",0.0334720381046793,0.234181007443962,0,0,3.43578542722348,11.6715172673081,"GSDMD;SBNO2;SHARPIN;GPSM3"
"Regulation Of Dopamine Receptor Signaling Pathway (GO:0060159)","1/7",0.0348238768451011,0.234181007443962,0,0,33.155,111.31632143244,"LRRK2"
"Regulation Of Hydrogen Peroxide-Induced Cell Death (GO:1903205)","1/7",0.0348238768451011,0.234181007443962,0,0,33.155,111.31632143244,"LRRK2"
"Cytochrome Complex Assembly (GO:0017004)","1/7",0.0348238768451011,0.234181007443962,0,0,33.155,111.31632143244,"CYBA"
"tRNA Transcription By RNA Polymerase III (GO:0042797)","1/7",0.0348238768451011,0.234181007443962,0,0,33.155,111.31632143244,"GTF3C5"
"Positive Regulation Of Natural Killer Cell Proliferation (GO:0032819)","1/7",0.0348238768451011,0.234181007443962,0,0,33.155,111.31632143244,"TYK2"
"Positive Regulation Of Tooth Mineralization (GO:0070172)","1/7",0.0348238768451011,0.234181007443962,0,0,33.155,111.31632143244,"SLC4A2"
"Post-Translational Protein Targeting To Membrane, Translocation (GO:0031204)","1/7",0.0348238768451011,0.234181007443962,0,0,33.155,111.31632143244,"SEC61G"
"rRNA Pseudouridine Synthesis (GO:0031118)","1/7",0.0348238768451011,0.234181007443962,0,0,33.155,111.31632143244,"TSR3"
"Monosaccharide Biosynthetic Process (GO:0046364)","1/7",0.0348238768451011,0.234181007443962,0,0,33.155,111.31632143244,"G6PD"
"Regulation Of CD8-positive, Alpha-Beta T Cell Differentiation (GO:0043376)","1/7",0.0348238768451011,0.234181007443962,0,0,33.155,111.31632143244,"SLC4A2"
"Negative Regulation Of CD8-positive, Alpha-Beta T Cell Activation (GO:2001186)","1/7",0.0348238768451011,0.234181007443962,0,0,33.155,111.31632143244,"SLC4A2"
"Glucose Metabolic Process (GO:0006006)","2/59",0.0358570442236847,0.234181007443962,0,0,7.03242955874535,23.4054392291346,"G6PD;BRAT1"
"Negative Regulation Of Cytokine-Mediated Signaling Pathway (GO:0001960)","2/59",0.0358570442236847,0.234181007443962,0,0,7.03242955874535,23.4054392291346,"NLRC5;CACTIN"
"Negative Regulation Of Autophagy (GO:0010507)","2/61",0.0381037846305727,0.234181007443962,0,0,6.79335730183188,22.1968987112196,"RPTOR;LRRK2"
"Protein-Containing Complex Disassembly (GO:0032984)","2/62",0.039246928896919,0.234181007443962,0,0,6.67979797979798,21.6283981933705,"TECPR1;VPS16"
"Cdc42 Protein Signal Transduction (GO:0032488)","1/8",0.0396997087104848,0.234181007443962,0,0,28.4171428571429,91.6853944819699,"WAS"
"Regulation Of Mitochondrial Gene Expression (GO:0062125)","1/8",0.0396997087104848,0.234181007443962,0,0,28.4171428571429,91.6853944819699,"MTG2"
"Positive Regulation Of NK T Cell Activation (GO:0051135)","1/8",0.0396997087104848,0.234181007443962,0,0,28.4171428571429,91.6853944819699,"TYK2"
"Positive Regulation Of Chromatin Binding (GO:0035563)","1/8",0.0396997087104848,0.234181007443962,0,0,28.4171428571429,91.6853944819699,"DTX3L"
"Endochondral Ossification (GO:0001958)","1/8",0.0396997087104848,0.234181007443962,0,0,28.4171428571429,91.6853944819699,"INPPL1"
"tRNA Transcription (GO:0009304)","1/8",0.0396997087104848,0.234181007443962,0,0,28.4171428571429,91.6853944819699,"GTF3C5"
"Positive Regulation Of Mast Cell Degranulation (GO:0043306)","1/8",0.0396997087104848,0.234181007443962,0,0,28.4171428571429,91.6853944819699,"GAB2"
"Interleukin-12-Mediated Signaling Pathway (GO:0035722)","1/8",0.0396997087104848,0.234181007443962,0,0,28.4171428571429,91.6853944819699,"TYK2"
"Purine Nucleobase Transport (GO:0006863)","1/8",0.0396997087104848,0.234181007443962,0,0,28.4171428571429,91.6853944819699,"SLC43A3"
"Regulation Of CD8-positive, Alpha-Beta T Cell Proliferation (GO:2000564)","1/8",0.0396997087104848,0.234181007443962,0,0,28.4171428571429,91.6853944819699,"SLC4A2"
"Negative Regulation Of Alpha-Beta T Cell Differentiation (GO:0046639)","1/8",0.0396997087104848,0.234181007443962,0,0,28.4171428571429,91.6853944819699,"SLC4A2"
"Negative Regulation Of Protein Phosphorylation (GO:0001933)","3/149",0.0397881843350606,0.234181007443962,0,0,4.14166899636567,13.3535082407605,"LRRK2;MVP;CACTIN"
"Regulation Of Cellular Catabolic Process (GO:0031329)","2/63",0.0404030440858511,0.234181007443962,0,0,6.56996191422421,21.0820232620868,"RPTOR;LRRK2"
"Protein Phosphorylation (GO:0006468)","6/500",0.0411548149296141,0.234181007443962,0,0,2.48092904325591,7.91519161964281,"IRAK1;LRRK2;COQ8B;VRK2;PKN1;CSNK1G2"
"Positive Regulation Of Type I Interferon Production (GO:0032481)","2/64",0.0415719729107039,0.234181007443962,0,0,6.46366894753992,20.5565942325494,"RNF135;IRAK1"
"Positive Regulation Of Response To External Stimulus (GO:0032103)","3/155",0.0438791198446027,0.234181007443962,0,0,3.97697368421053,12.4332792524108,"GSDMD;CYBA;GPSM3"
"ER-associated Misfolded Protein Catabolic Process (GO:0071712)","1/9",0.0445511527298635,0.234181007443962,0,0,24.86375,77.3540415354085,"BAG6"
"Negative Regulation Of Protein Autophosphorylation (GO:0031953)","1/9",0.0445511527298635,0.234181007443962,0,0,24.86375,77.3540415354085,"MVP"
"Negative Regulation Of Protein Maturation (GO:1903318)","1/9",0.0445511527298635,0.234181007443962,0,0,24.86375,77.3540415354085,"LRRK2"
"Negative Regulation Of Receptor Binding (GO:1900121)","1/9",0.0445511527298635,0.234181007443962,0,0,24.86375,77.3540415354085,"B2M"
"Regulation Of Natural Killer Cell Proliferation (GO:0032817)","1/9",0.0445511527298635,0.234181007443962,0,0,24.86375,77.3540415354085,"TYK2"
"Regulation Of Receptor Binding (GO:1900120)","1/9",0.0445511527298635,0.234181007443962,0,0,24.86375,77.3540415354085,"B2M"
"Positive Regulation Of mRNA 3'-End Processing (GO:0031442)","1/9",0.0445511527298635,0.234181007443962,0,0,24.86375,77.3540415354085,"HSF1"
"Type II Interferon-Mediated Signaling Pathway (GO:0060333)","1/9",0.0445511527298635,0.234181007443962,0,0,24.86375,77.3540415354085,"TYK2"
"Regulation Of ER To Golgi Vesicle-Mediated Transport (GO:0060628)","1/9",0.0445511527298635,0.234181007443962,0,0,24.86375,77.3540415354085,"LRRK2"
"Necroptotic Process (GO:0070266)","1/9",0.0445511527298635,0.234181007443962,0,0,24.86375,77.3540415354085,"ITPK1"
"Regulation Of Actin Filament Length (GO:0030832)","1/9",0.0445511527298635,0.234181007443962,0,0,24.86375,77.3540415354085,"WAS"
"Negative Regulation Of Alpha-Beta T Cell Proliferation (GO:0046642)","1/9",0.0445511527298635,0.234181007443962,0,0,24.86375,77.3540415354085,"SLC4A2"
"Negative Regulation Of Signal Transduction (GO:0009968)","4/267",0.0464534722674137,0.234181007443962,0,0,3.0788287405433,9.44986156484528,"PTPN18;HGS;INPPL1;CACTIN"
"Regulation Of Actin Filament-Based Process (GO:0032970)","2/70",0.0488459779894989,0.234181007443962,0,0,5.89156268568033,17.7871181486231,"CAPN10;SLC4A2"
"Positive Regulation Of DNA-templated Transcription (GO:0045893)","11/1243",0.0489062667066725,0.234181007443962,0,0,1.85188492063492,5.58871042106567,"RPTOR;ZBTB17;SBNO2;SMARCD3;DTX3L;HSF1;WAS;NLRC5;E4F1;CAMTA2;SSBP4"
"Protein Autophosphorylation (GO:0046777)","3/162",0.0489071295496733,0.234181007443962,0,0,3.80053908355795,11.4693888230177,"IRAK1;LRRK2;VRK2"
"Regulation Of Chromatin Binding (GO:0035561)","1/10",0.0493783294859183,0.234181007443962,0,0,22.1,66.4821841215198,"DTX3L"
"Negative Regulation Of Hydrogen Peroxide-Induced Cell Death (GO:1903206)","1/10",0.0493783294859183,0.234181007443962,0,0,22.1,66.4821841215198,"LRRK2"
"Negative Regulation Of Intracellular Estrogen Receptor Signaling Pathway (GO:0033147)","1/10",0.0493783294859183,0.234181007443962,0,0,22.1,66.4821841215198,"VPS18"
"TORC1 Signaling (GO:0038202)","1/10",0.0493783294859183,0.234181007443962,0,0,22.1,66.4821841215198,"RPTOR"
"Regulation Of mRNA Polyadenylation (GO:1900363)","1/10",0.0493783294859183,0.234181007443962,0,0,22.1,66.4821841215198,"HSF1"
"Negative Regulation Of Sprouting Angiogenesis (GO:1903671)","1/10",0.0493783294859183,0.234181007443962,0,0,22.1,66.4821841215198,"EPN1"
"Regulation Of Mitochondrial Depolarization (GO:0051900)","1/10",0.0493783294859183,0.234181007443962,0,0,22.1,66.4821841215198,"LRRK2"
"Negative Regulation Of Vascular Endothelial Growth Factor Receptor Signaling Pathway (GO:0030948)","1/10",0.0493783294859183,0.234181007443962,0,0,22.1,66.4821841215198,"HGS"
"Basement Membrane Organization (GO:0071711)","1/10",0.0493783294859183,0.234181007443962,0,0,22.1,66.4821841215198,"CTSS"
"Cellular Response To Interleukin-12 (GO:0071349)","1/10",0.0493783294859183,0.234181007443962,0,0,22.1,66.4821841215198,"TYK2"
