"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0051091","positive regulation of DNA-binding transcription factor activity","103/4803","244/18870",6.91608735591258e-09,2.21560544686113e-07,NA,"S100A9/S100A8/CLEC7A/CX3CR1/S100A12/NFAM1/TLR2/TLR4/NLRP3/IL18RAP/SLCO3A1/NOD2/IL1B/IRAK3/NLRC4/CD200/HSPA1A/LTF/ANXA3/IL18R1/CARD11/CARD16/TICAM2/TRIM21/EIF2AK2/PYCARD/TRAF5/IL1RAP/DDIT3/IL18/HDAC4/PPARGC1A/NPM1/ADAM8/TCF3/TRIM6/TRIM25/SPHK1/HSPA1B/PRKD1/STK3/TRAF1/CFLAR/MID2/RIPK3/RIPK2/LPAR5/TGFB1/CD40/PTEN/DDR2/SMARCB1/FLOT1/TNFRSF11A/CD36/BTK/PLCG2/LGALS9/JUP/PRKCH/CARD9/PRKCQ/RNF31/CD40LG/TLR6/MYD88/FZD1/RPS6KA4/ARHGEF5/LRP6/AIM2/TNF/TICAM1/IRAK1/PRDX3/RGCC/FZD2/PRKCZ/ARID5B/PPARGC1B/RPS3/CLU/RTKN2/PRKD2/TRIM22/CIB1/TRAF2/TRIM14/MAVS/TRIM32/EDA/TRIM5/SMAD3/PPIA/CLOCK/TFRC/NOD1/TRIM38/JMY/CAMK1D/FLOT2/FER/CRTC3",103
"GO:0031343","positive regulation of cell killing","43/4803","76/18870",7.675136374672e-09,2.43405958093241e-07,NA,"CLEC7A/PRF1/TYROBP/KLRD1/IL18RAP/HLA-C/F2RL1/FCER2/NECTIN2/CD1C/PVR/HLA-DRA/STAP1/B2M/HLA-A/SPI1/NCR3/SLAMF6/KLRC1/HLA-B/ARG1/TAP2/HLA-DRB1/ITGAM/KLRK1/SYK/KLRC4-KLRK1/RASGRP1/CD1D/CD160/SH2D1A/KLRC4/KLRC3/CD226/CADM1/STX7/P2RX7/IL23R/HLA-F/IL12RB1/PTPRC/MICA/STAT5B",43
"GO:0042273","ribosomal large subunit biogenesis","43/4803","76/18870",7.675136374672e-09,2.43405958093241e-07,NA,"RPL26/RPL5/WDR74/DDX18/SDAD1/NPM1/RPL7/RPL35A/RPL11/NOP53/RPL23A/RPL10A/RPL10/RPLP0/RPL35/RPL14/NIFK/RPL7A/RPL6/EIF6/NLE1/RSL1D1/RPL24/MDN1/FASTKD2/NOP2/TMA16/NSA2/ZNHIT6/MAK16/URB1/NOL9/RRP15/RPL38/PES1/RPL7L1/NHP2/GTF3A/GTPBP4/NVL/LAS1L/RPF2/BRIX1",43
"GO:0031348","negative regulation of defense response","128/4803","321/18870",7.86234774975417e-09,2.48096383243493e-07,NA,"MEFV/FPR2/TNFRSF1A/AOAH/NLRP12/FGL2/SIRPA/SOCS3/SPN/KLRD1/KLF4/NLRP3/CST7/SAMHD1/ISG15/NOD2/TNFAIP6/OAS3/NT5E/IRAK3/IER3/CD200/F2RL1/USP18/LILRA4/HAVCR2/GRN/METRNL/HCK/HGF/TNFAIP8L2/SERPING1/TNFRSF1B/HLA-A/ZDHHC18/PTGER4/ARRB2/OAS1/TRIM21/PLCG1/LDLR/METTL3/NLRP6/CEP63/C1QBP/IFI16/KLRC1/IL2RA/NLRC3/SOD1/CEACAM1/SEC14L1/YES1/HLA-B/ARG1/ACP5/PGLYRP1/NMI/RPS19/USP15/ZDHHC12/LYN/TGFB1/PARP1/MAPK14/PRKCD/TREX1/DHX58/ZFP36/HLA-DRB1/FGR/SYK/LILRB1/RORA/ALOX5/CD96/ADORA2A/CR1/GSTP1/SIGLEC10/LGALS9/PTPN6/RHBDF2/FCGR2B/FURIN/GATA3/GPX1/SRC/AHR/DUSP10/GRAMD4/CD200R1/SLAMF8/PARP14/SIRT2/ELF4/CLEC12B/STAT2/CGAS/NLRX1/PTPRS/SLC39A8/RB1/MAPK7/VSIG4/GPER1/TNFAIP3/NLRC5/ADA/NR1D2/HLA-F/BCR/CHRNA7/SERPINB9/FYN/SMAD3/PTPN22/TRAFD1/MFHAS1/HSPA8/PRKDC/EXTL3/TRIM38/PTPRC/TEK/IL10RA/MICA/MDK",128
"GO:0050878","regulation of body fluid levels","142/4803","365/18870",8.17032436716352e-09,2.5653192577696e-07,NA,"SERPINA1/FOSL2/FCER1G/GNAQ/TLR4/NFE2/PLAUR/F5/ADM/F2RL1/PLSCR1/HPSE/THBD/IL6ST/SERPING1/RAB27A/VEGFA/CORO2B/VDR/PLA2G4A/MMRN1/ST3GAL4/KCNN4/P2RY2/VAV2/MERTK/DGKZ/EPHB2/NLRP6/OAS2/NFE2L2/PRKACB/UBASH3B/F11R/PAPSS2/CD59/TBXA2R/ATP7A/CEACAM1/PRDX2/ITPK1/TSPAN32/PRICKLE1/GNA12/TFPI/SLC7A11/AKAP11/P2RX1/OPRL1/LYN/MAPK14/CD40/FERMT3/PRKCD/WAS/C1GALT1C1/HYAL2/DDR1/DGKI/CD36/SYK/LCK/F13A1/PLEK/ENTPD1/CYBA/EMILIN2/ADORA2A/F2R/SOCS2/PLCG2/THBS1/AQP3/ADTRP/PTPN6/PRKCQ/TXK/TSPAN18/SRC/ANXA2/CD40LG/ZBTB7B/HK2/JAK2/PDGFB/CLIC1/CAD/GNAI2/ZNF385A/DMTN/TLN1/ANXA5/DGKA/PRKACA/GAS6/GP5/PRLR/DGKG/SERPINE2/NEURL1/VAV3/VCL/ILK/ACTB/PRKCA/FZD6/EXT1/NOS3/FIBP/PIK3CB/AXL/SERPINB2/HEG1/ADA/ENPP4/VWF/TIFAB/DGKH/TRPV4/SLC4A5/SLC29A1/SERPINF2/F3/P2RY1/LMAN1/XBP1/PPIA/GPI/PABPC4/PTPRO/DGKE/EXT2/FUNDC2/PRKCE/AKR1B1/NME1/UMPS/JMJD1C/ANO6/VAMP8/NCOA1/STAT5B",142
"GO:0032615","interleukin-12 production","38/4803","64/18870",9.17192538328542e-09,2.85142961053765e-07,NA,"CLEC7A/MEFV/TLR8/LILRA5/TLR2/TLR4/NOD2/IRAK3/CCR7/ARRB2/IRF8/C1QBP/IDO1/SCIMP/HLA-B/ACP5/UNC93B1/MAPK11/RIPK2/MAPK14/CD40/CD36/CMKLR1/SYK/LILRB1/LTB/TIGIT/PLCG2/LGALS9/IRF5/THBS1/CD40LG/SLAMF1/IRF1/IL23R/JAK3/PLCB1/MDK",38
"GO:0032655","regulation of interleukin-12 production","38/4803","64/18870",9.17192538328542e-09,2.85142961053765e-07,NA,"CLEC7A/MEFV/TLR8/LILRA5/TLR2/TLR4/NOD2/IRAK3/CCR7/ARRB2/IRF8/C1QBP/IDO1/SCIMP/HLA-B/ACP5/UNC93B1/MAPK11/RIPK2/MAPK14/CD40/CD36/CMKLR1/SYK/LILRB1/LTB/TIGIT/PLCG2/LGALS9/IRF5/THBS1/CD40LG/SLAMF1/IRF1/IL23R/JAK3/PLCB1/MDK",38
"GO:0031294","lymphocyte costimulation","32/4803","50/18870",1.02265603085873e-08,3.16371676997523e-07,NA,"TNFSF13B/LILRB2/SPN/TNFSF14/TNFRSF13C/CCR7/CD274/CARD11/CD86/YES1/PDCD1LG2/CD81/CD80/LYN/KLRK1/KLRC4-KLRK1/LGALS1/LCK/CD28/CD5/CD3E/CD160/DPP4/LILRB4/PTPN6/MAP3K8/ICOS/TMIGD2/SRC/CD40LG/CD320/FYN",32
"GO:0007265","Ras protein signal transduction","134/4803","341/18870",1.03814156215602e-08,3.19595677988616e-07,NA,"LPAR6/AIF1/DOCK5/ARRB1/RASGRP4/F2RL1/ITGB1/ARHGEF11/PLD1/RAB30/CDC42EP2/SDCBP/CSF1/CDC42EP3/CELSR1/BCL6/GPR18/RRAS2/RGL4/GPR174/RALGPS2/LPAR1/RASGRP3/FARP2/RIT1/GRAP/EPHB2/ABCA1/GPR65/RAB33B/KANK1/RHOBTB2/DOK3/F11R/NCKAP1/CDC42EP4/STMN3/RHOG/NRP1/ARHGAP42/RGL1/LPAR2/PLEKHG7/GNA12/RANGRF/KSR2/GABARAP/WAS/ARHGAP24/ARHGAP29/HACD3/NOTCH1/FLOT1/RASGEF1A/CCDC125/ARHGAP20/RHOB/RASGRP1/LAT/F2R/CDKN1A/AUTS2/GRAP2/SHTN1/RHOU/RASGRF2/DOK2/PLEKHG5/SRC/SYNGAP1/DENND3/RAP2A/P2RY10/RIPOR1/RASGEF1B/FBP1/STARD8/MCF2L/RAB39A/LIMK1/ITPKB/GPR55/DOK1/GPR35/ITGA3/SYDE2/MRAS/KSR1/NET1/EPS8L2/DENND1A/IQSEC2/STMN1/RALB/RRAS/RAP2C/CDC42EP1/CFL1/RAB15/RB1/PIK3CB/RTN4R/RASGRP2/RASAL3/HEG1/RALGDS/ADGRG1/DHCR24/BCR/TAGAP/RAB39B/NOTCH2/SOS1/ARHGEF18/HRAS/MFN2/ARHGEF12/PSD3/RAPGEF5/KBTBD7/ARHGDIB/DOK4/ARHGAP5/LZTR1/TP53/RAPGEF3/SCAI/RALBP1/ARHGAP17/ARFGEF2/RAPGEF2/ARHGEF3/CYTH4/G3BP1",134
"GO:0019722","calcium-mediated signaling","91/4803","210/18870",1.12354043812743e-08,3.44206975971951e-07,NA,"CXCL8/FCGR3A/CLEC7A/CXCR2/CX3CR1/FPR2/BST1/CXCR1/CCR1/SLC8A1/GBP1/CD22/MCTP1/CXCR5/P2RX5/CCR3/AKAP6/CCR7/CCR6/LRRK2/MCTP2/CXCR3/PLCG1/GRIN2B/PTGDR2/RCAN3/SPHK1/MCOLN1/NMUR1/PRKD1/NFATC2/CAMK2D/CAMKK2/JPT2/KSR2/ITPR1/HOMER2/CLIC2/PRNP/TMEM38B/SLC9A1/ZAP70/CMKLR1/SYK/PLEK/TRAT1/BTK/CD3E/CCR4/LAT/CXCR6/LAT2/SLC24A4/CCR2/PLCG2/CXCR4/NCALD/SLA2/TRPM2/ADGRL1/GSTM2/DMTN/HOMER3/PRKACA/TNF/CALM2/P2RX7/CCR9/TPCN2/GSTO1/SELENOK/MAPK7/TBC1D10C/CCR5/PPP1R9B/ADA/TRPM4/CIB1/NFAT5/TMEM38A/CHP1/DMPK/PPP3CC/EIF2AK3/DYRK2/PTPRC/ATP2B4/HINT1/HTT/PTPRJ/P2RX4",91
"GO:0031295","T cell costimulation","31/4803","48/18870",1.262985867525e-08,3.85058155070062e-07,NA,"TNFSF13B/LILRB2/SPN/TNFSF14/TNFRSF13C/CCR7/CD274/CARD11/CD86/YES1/PDCD1LG2/CD81/CD80/LYN/KLRK1/KLRC4-KLRK1/LGALS1/LCK/CD28/CD5/CD3E/CD160/DPP4/LILRB4/PTPN6/MAP3K8/ICOS/TMIGD2/SRC/CD40LG/FYN",31
"GO:0050766","positive regulation of phagocytosis","41/4803","72/18870",1.32151126552031e-08,4.00964307533591e-07,NA,"FCN1/CLEC7A/FPR2/CFP/FCER1G/SIRPA/FCGR1A/SLC11A1/CD300LF/NOD2/SIRPB1/IL1B/F2RL1/STAP1/RAB27A/C2/MERTK/PYCARD/SOD1/CD36/RAB31/BTK/CYBA/IL2RB/PLCG2/FCGR2B/SIRPG/IL15/CCL2/GAS6/TNF/CALR/PTX3/IL2RG/C3/BCR/ABCA7/PTPRC/CAMK1D/PTPRJ/ANO6",41
"GO:0050868","negative regulation of T cell activation","64/4803","133/18870",1.3713738202325e-08,4.14102400932406e-07,NA,"ANXA1/FGL2/LILRB2/SPN/CD300A/VSIR/CEBPB/HAVCR2/DTX1/TNFAIP8L2/CD274/CD86/HLX/BCL6/PELI1/DUSP3/PAWR/LOXL3/IDO1/IL2RA/SMAD7/CEACAM1/PRDX2/PDCD1LG2/ARG1/TSPAN32/CASP3/LAX1/ASCL2/CD80/GPNMB/CD74/SCRIB/PRNP/SDC4/HLA-DRB1/LILRB1/TBX21/ADORA2A/TIGIT/CR1/LILRB4/LGALS9/PTPN6/CTLA4/FCGR2B/LGALS3/ZBTB7B/IRF1/CBLB/SOCS6/VSIG4/RUNX3/JAK3/IL4I1/PAG1/CLEC4G/SOCS1/PTPN22/LGALS9C/BTN2A2/IL4R/MAD1L1/MDK",64
"GO:0070228","regulation of lymphocyte apoptotic process","36/4803","60/18870",1.52359333547605e-08,4.56918753034895e-07,NA,"CD27/CD274/BCL6/IDO1/BCL2/ADAM8/IRS2/BCL3/FNIP1/CD74/RIPK3/LYN/HSH2D/PRELID1/IL7R/BCL11B/BTK/CD3G/LGALS9/PRKCQ/LGALS3/SLC46A2/ORMDL3/BAX/GIMAP8/P2RX7/PRKD2/ADA/JAK3/PDCD1/MIR17HG/GPAM/TSC22D3/SLC39A10/TP53/MIF",36
"GO:0097191","extrinsic apoptotic signaling pathway","97/4803","229/18870",1.52764786706327e-08,4.56918753034895e-07,NA,"TNFRSF1A/TNFRSF10C/TLR4/G0S2/SORT1/IL6R/LTBR/IL1B/IFI6/TNFSF10/HSPA1A/FAS/CD27/BCL2A1/HGF/ICAM1/TNFRSF1B/ATF3/BID/SPI1/IFI27/ITM2C/PYCARD/TCF7L2/BCL2/PRDX2/NRP1/TNFRSF10A/MCL1/HIPK1/HSPA1B/STK3/TRAF1/CFLAR/IL7/TGFB1/YAP1/CD70/GABARAP/DEDD2/PTEN/HYAL2/DDX3X/NFKBIZ/TNFRSF12A/BMPR1B/LTB/HMOX1/ITGA6/PMAIP1/MAL/DAPK1/GSTP1/THBS1/NDUFA13/TMC8/CTNNA1/GPX1/LGALS3/SRC/LMNA/TLR6/PPP1CA/JAK2/ITPRIP/PML/BEX3/SKIL/PIK3R1/BAX/TNF/FGFR1/P2RX7/PEA15/BAK1/NOS3/BCL2L14/BAG3/MAPK7/GPER1/TNFAIP3/SH3RF1/CIB1/PELI3/TNFSF12/TRAF2/MLLT11/SMAD3/ZMYND11/DDX47/GCLC/SP100/PTPRC/HTT/PARP2/STRADB/SGPP1",97
"GO:0002715","regulation of natural killer cell mediated immunity","33/4803","53/18870",1.64803263258208e-08,4.88824583768494e-07,NA,"KLRD1/IL18RAP/NECTIN2/HAVCR2/PVR/HLA-A/ARRB2/NCR3/SLAMF6/SH2D1B/KLRC1/CEACAM1/HLA-B/TGFB1/NCR1/KLRK1/LILRB1/KLRB1/KLRC4-KLRK1/RASGRP1/CD96/CD160/SH2D1A/LGALS9/KLRC4/KLRC3/CD226/CADM1/CLEC12B/HLA-F/SERPINB9/MICA/STAT5B",33
"GO:0050858","negative regulation of antigen receptor-mediated signaling pathway","24/4803","33/18870",1.64981201620487e-08,4.88824583768494e-07,NA,"CD300A/GBP1/CD22/FCRL3/PVRIG/DUSP3/DGKZ/PAWR/CEACAM1/PRNP/EZR/CD160/LILRB4/UBASH3A/SH2D1A/PTPN6/FCGR2B/SLA2/LGALS3/PHPT1/CBLB/PTPN22/BTN2A2/PTPRJ",24
"GO:0050860","negative regulation of T cell receptor signaling pathway","20/4803","25/18870",1.68893183670014e-08,4.98077047729653e-07,NA,"GBP1/PVRIG/DUSP3/DGKZ/PAWR/CEACAM1/PRNP/EZR/CD160/LILRB4/UBASH3A/SH2D1A/PTPN6/SLA2/LGALS3/PHPT1/CBLB/PTPN22/BTN2A2/PTPRJ",20
"GO:0039531","regulation of viral-induced cytoplasmic pattern recognition receptor signaling pathway","49/4803","93/18870",1.72259076291711e-08,5.05640479291623e-07,NA,"MEFV/RSAD2/TLR4/OASL/GBP5/GBP2/HSPA1A/F2RL1/FCRL3/TREML4/LILRA4/DDX60/NEK7/EIF2AK2/BIRC2/BIRC3/PELI1/C1QBP/NLRC3/SEC14L1/NOP53/HSPA1B/PRKD1/WDFY1/USP15/ZDHHC12/SLC15A2/DDX3X/ZCCHC3/FLOT1/DHX58/CD36/BTK/PLCG2/SLC15A3/SRC/TLR6/MYD88/GRAMD4/SLC46A2/NAGK/SIRT2/SLC15A4/NLRX1/PTPRS/TNFAIP3/MAVS/PTPN22/HSPA8",49
"GO:0042060","wound healing","159/4803","423/18870",1.74099685370434e-08,5.08677367765189e-07,NA,"ANXA1/JAML/SERPINA1/CLEC7A/FCER1G/GNAQ/TLR4/SLC11A1/ITGA5/PLAUR/F5/LRG1/TIMP1/F2RL1/PLSCR1/ITGB1/HPSE/THBD/IL6ST/SERPING1/PAK1/RAB27A/VEGFA/PLA2G4A/CARMIL2/MMRN1/ST3GAL4/CORO1B/CHMP5/VAV2/MERTK/DGKZ/EPHB2/NLRP6/NFE2L2/KANK1/UBASH3B/F11R/PAPSS2/CD59/TBXA2R/CHMP2A/CEACAM1/PRDX2/CHMP2B/ITPK1/TSPAN32/FN1/AHNAK/GNA12/CFLAR/TFPI/SLC7A11/P2RX1/LYN/TGFB1/YAP1/SCRIB/MAPK14/CD40/FERMT3/PRKCD/WAS/ARHGAP24/C1GALT1C1/PTEN/DDR2/DDR1/RHOC/DGKI/TNFRSF12A/SDC4/CD36/SYK/LCK/F13A1/PLEK/ENTPD1/EMILIN2/HMOX1/ALOX5/ADORA2A/MYOF/F2R/NOG/CDKN1A/PLCG2/THBS1/DST/ADTRP/PTPN6/CXCR4/PRKCQ/TXK/GPX1/CD151/SRC/ANXA2/CD40LG/EREG/JAK2/PDGFB/CLIC1/PHLDB2/DMTN/WNT7A/TLN1/ANXA5/DGKA/GAS6/GP5/TNF/PTK7/SMPD1/DGKG/SERPINE2/NRG1/VAV3/VCL/PRCP/HBEGF/ILK/ACTB/PRKCA/FZD6/EXT1/NOS3/ACVRL1/FIBP/CHMP7/PIK3CB/AXL/SERPINB2/TNFAIP3/ENPP4/VWF/SCARB1/ANXA6/DGKH/CASP7/SERPINF2/F3/NOTCH2/P2RY1/HRAS/LMAN1/SMAD3/XBP1/PPIA/S100A10/PABPC4/DSP/DGKE/PTK2/FUNDC2/PRKCE/SLC12A2/JMJD1C/ANO6",159
"GO:2000516","positive regulation of CD4-positive, alpha-beta T cell activation","29/4803","44/18870",1.88550646905956e-08,5.48360890609902e-07,NA,"ANXA1/NLRP3/HLA-DRA/CARD11/CD86/HLX/RARA/IL18/CD81/CD80/RIPK2/NFKBIZ/CD55/HLA-DRB1/CD28/CD3E/CD160/LGALS9/PRKCQ/ZBTB7B/IL23R/CD83/KLHL25/PRKCZ/SASH3/IL2RG/IL12RB1/SOCS1/IL4R",29
"GO:0007596","blood coagulation","95/4803","224/18870",1.98852758472974e-08,5.7566961409309e-07,NA,"SERPINA1/FCER1G/GNAQ/TLR4/PLAUR/F5/F2RL1/PLSCR1/HPSE/THBD/IL6ST/SERPING1/RAB27A/PLA2G4A/MMRN1/ST3GAL4/VAV2/MERTK/DGKZ/EPHB2/NFE2L2/UBASH3B/F11R/PAPSS2/CD59/TBXA2R/CEACAM1/PRDX2/ITPK1/TSPAN32/GNA12/TFPI/SLC7A11/P2RX1/LYN/MAPK14/CD40/FERMT3/PRKCD/WAS/C1GALT1C1/DGKI/CD36/SYK/LCK/F13A1/PLEK/ENTPD1/EMILIN2/ADORA2A/F2R/PLCG2/THBS1/ADTRP/PTPN6/PRKCQ/TXK/SRC/ANXA2/CD40LG/JAK2/PDGFB/CLIC1/DMTN/TLN1/ANXA5/DGKA/GAS6/GP5/DGKG/SERPINE2/VAV3/VCL/ILK/ACTB/PRKCA/FZD6/NOS3/FIBP/PIK3CB/AXL/SERPINB2/ENPP4/VWF/DGKH/SERPINF2/F3/P2RY1/LMAN1/PPIA/PABPC4/DGKE/FUNDC2/JMJD1C/ANO6",95
"GO:0002688","regulation of leukocyte chemotaxis","61/4803","126/18870",2.23456474045978e-08,6.43942377947107e-07,NA,"CXCL8/AIF1/CXCR2/CX3CR1/FPR2/BST1/CCR1/C5AR1/PADI2/IL6R/C3AR1/NOD2/TNFAIP6/DUSP1/F2RL1/TNFSF14/MPP1/C5AR2/CCR7/CCR6/CSF1/JAM3/STAP1/VEGFA/SPI1/MOSPD2/GPR18/C1QBP/CXCL10/DAPK2/DNM1L/CD74/SWAP70/LYN/VEGFB/CMKLR1/KLRK1/CSF1R/KLRC4-KLRK1/CCR2/DPP4/LGALS9/THBS1/PLA2G7/NBL1/MTUS1/SLAMF1/CCL2/XCL2/GAS6/SLAMF8/CALR/ZNF580/ADAM10/TRPV4/PTK2/RIN3/CAMK1D/ANO6/MIF/MDK",61
"GO:0045824","negative regulation of innate immune response","48/4803","91/18870",2.29261988966829e-08,6.57669278349844e-07,NA,"KLRD1/SAMHD1/ISG15/OAS3/IRAK3/USP18/HAVCR2/GRN/SERPING1/HLA-A/ZDHHC18/ARRB2/OAS1/TRIM21/METTL3/CEP63/IFI16/KLRC1/NLRC3/CEACAM1/HLA-B/ARG1/NMI/RPS19/USP15/TGFB1/PARP1/TREX1/DHX58/LILRB1/CD96/CR1/LGALS9/DUSP10/SLAMF8/PARP14/CLEC12B/STAT2/CGAS/NLRX1/VSIG4/TNFAIP3/NLRC5/HLA-F/SERPINB9/TRAFD1/PRKDC/MICA",48
"GO:0036230","granulocyte activation","31/4803","49/18870",2.59905717322071e-08,7.38858100008824e-07,NA,"ANXA1/CXCL8/TYROBP/CXCR2/FCER1G/PTAFR/LILRA2/IL18RAP/CD300A/PRAM1/F2RL1/ANXA3/GRN/ITGB2/SPI1/CAMP/IL18/PREX1/PRKCD/STXBP2/ITGAM/SYK/CCR2/FCGR2B/MYD88/IL15/TNF/DNASE1/FCER1A/BCR/PLPP6",31
"GO:0042269","regulation of natural killer cell mediated cytotoxicity","31/4803","49/18870",2.59905717322071e-08,7.38858100008824e-07,NA,"KLRD1/IL18RAP/NECTIN2/HAVCR2/PVR/HLA-A/ARRB2/NCR3/SLAMF6/KLRC1/CEACAM1/HLA-B/TGFB1/NCR1/KLRK1/LILRB1/KLRB1/KLRC4-KLRK1/RASGRP1/CD160/SH2D1A/LGALS9/KLRC4/KLRC3/CD226/CADM1/CLEC12B/HLA-F/SERPINB9/MICA/STAT5B",31
"GO:0002478","antigen processing and presentation of exogenous peptide antigen","27/4803","40/18870",2.71471316723312e-08,7.6827599992862e-07,NA,"HLA-DQA1/HLA-DQA2/FCER1G/FCGR1A/CTSD/CLEC4A/IFI30/HLA-DOA/HLA-DRA/HLA-DPB1/B2M/HLA-A/CTSS/HLA-DOB/HLA-DPA1/HLA-DMB/UNC93B1/CD74/TAP2/HLA-DMA/HLA-DRB5/HLA-DRB1/FCGR2B/CTSL/CTSF/HLA-F/MFSD6",27
"GO:0050920","regulation of chemotaxis","97/4803","232/18870",3.33022972239244e-08,9.38262490090119e-07,NA,"CXCL8/AIF1/CXCR2/CX3CR1/FPR2/BST1/CCR1/C5AR1/PADI2/IL6R/C3AR1/NOD2/TNFAIP6/DUSP1/F2RL1/TNFSF14/SEMA3C/S1PR1/MPP1/C5AR2/GPR183/CCR7/CCR6/CSF1/STX3/JAM3/STAP1/SEMA4A/VEGFA/SPI1/CORO1B/MOSPD2/GPR18/LPAR1/DUSP3/C1QBP/CXCL10/SEMA4D/DAPK2/PLXNA3/DNM1L/NRP1/PRKD1/CD74/SWAP70/LYN/TGFB1/SEMA6A/PPM1F/VEGFB/SEMA3A/NOTCH1/CMKLR1/KLRK1/CSF1R/KLRC4-KLRK1/CCR4/CCR2/DPP4/LGALS9/THBS1/CXCR4/PLA2G7/NBL1/MTUS1/SLAMF1/SEMA4C/PDGFB/CCL2/XCL2/SEMA5A/GAS6/SEMA4B/SLAMF8/FGFR1/ADGRA2/ROBO3/CALR/ZNF580/ADAM10/SEMA4F/PRKD2/MEGF8/TRPV4/F3/SMAD3/PTPRO/ST6GAL1/PTK2/BMPR2/USP14/RIN3/CAMK1D/ANO6/MIF/P2RX4/MDK",97
"GO:0002886","regulation of myeloid leukocyte mediated immunity","35/4803","59/18870",3.63382975662456e-08,1.019248870847e-06,NA,"TYROBP/CX3CR1/FCGR1A/PTAFR/ADGRE2/CD300A/PRAM1/F2RL1/FES/STAP1/TICAM2/ITGB2/SPI1/GAB2/ARG1/UNC13D/DDX1/LYN/STXBP2/CD84/FGR/ITGAM/SYK/BTK/CCR2/LGALS9/FCGR2B/TICAM1/DNASE1/C3/BCR/MAVS/IL4R/FER/VAMP8",35
"GO:0032970","regulation of actin filament-based process","144/4803","379/18870",3.74844696237158e-08,1.04674552121801e-06,NA,"BST1/PXN/SVIL/KCNJ2/DSC2/F2RL1/S1PR1/MEGF9/HIP1R/CDC42EP2/CCR7/TENM1/CARMIL1/HCK/MYADM/C9orf72/GSN/JAM3/PAK1/CORO2B/CARMIL2/CDC42EP3/PTGER4/CORO1B/CELSR1/ALMS1/LPAR1/PYCARD/SYNPO/ADD2/SSH3/NEB/GPR65/KANK1/F11R/NCKAP1/CDC42EP4/COTL1/CAPZA2/RHOG/VASP/NRP1/PEAK3/PRKD1/ARPC5/BIN1/ARAP1/CAMK2D/TWF2/GMFG/RANGRF/ACTA2/MLST8/PDXP/AVIL/PREX1/SWAP70/PPM1F/SPTBN1/BAIAP2/CARMIL3/CFL2/PRKCD/WAS/RHOC/SCIN/SYNPO2/TRIOBP/SLC9A1/ARPC3/WASHC1/MYBPC3/SDC4/ZEB2/CSF1R/LRP1/PLEK/RHPN1/CAPG/ARHGEF10L/PDE4D/JUP/EPHA1/TRPM2/FLII/CDK5R1/MTSS1/RNH1/ANKRD23/ARHGEF5/BST2/RHOQ/PHLDB2/FHOD1/CCDC88A/GMFB/SEMA5A/DMTN/LIMK1/PFN1/ARPIN/PIK3R1/PFN2/RGCC/SPTAN1/DIXDC1/TWF1/EVL/TMSB10/PLEKHH2/CYFIP2/STMN1/NCK2/ARFIP1/WASHC4/CDC42EP1/KANK3/LIMA1/PLEKHG2/PKP2/FSCN1/PICK1/CD2AP/TRPM4/PDE4B/DAAM2/SERPINF2/ARHGEF18/ARHGEF10/HRAS/SMAD3/S100A10/DSP/SNX9/IQGAP2/PRKCE/TMOD2/SSH2/RAPGEF3/ARHGAP17/FER/WASHC2A/WHAMM/ABRACL",144
"GO:0002832","negative regulation of response to biotic stimulus","69/4803","150/18870",3.79477915495116e-08,1.05501547343158e-06,NA,"MEFV/FGL2/LILRA2/KLRD1/SAMHD1/ISG15/OAS3/IRAK3/F2RL1/LTF/USP18/TRIB1/LILRA4/HAVCR2/GRN/SERPING1/CARD16/HLA-A/ZDHHC18/ARRB2/OAS1/TRIM21/METTL3/CEP63/C1QBP/IFI16/KLRC1/NLRC3/CEACAM1/SEC14L1/PRDX2/HLA-B/ARG1/NMI/RPS19/USP15/ZDHHC12/TGFB1/PARP1/TREX1/DHX58/LILRB1/CD96/CR1/LGALS9/AHR/DUSP10/GRAMD4/SLAMF8/PARP14/SIRT2/CLEC12B/STAT2/CGAS/NLRX1/PTPRS/VSIG4/SIGIRR/TNFAIP3/NLRC5/IL4I1/HLA-F/SERPINB9/PTPN22/TRAFD1/HSPA8/PRKDC/TRIM38/MICA",69
"GO:0001912","positive regulation of leukocyte mediated cytotoxicity","39/4803","69/18870",3.93666685222352e-08,1.0896624782624e-06,NA,"TYROBP/KLRD1/IL18RAP/HLA-C/F2RL1/NECTIN2/CD1C/PVR/HLA-DRA/STAP1/B2M/HLA-A/SPI1/NCR3/SLAMF6/KLRC1/HLA-B/ARG1/TAP2/HLA-DRB1/ITGAM/KLRK1/KLRC4-KLRK1/RASGRP1/CD1D/CD160/SH2D1A/KLRC4/KLRC3/CD226/CADM1/STX7/P2RX7/IL23R/HLA-F/IL12RB1/PTPRC/MICA/STAT5B",39
