Term,Overlap,P.value,Adjusted.P.value,Old.P.value,Old.Adjusted.P.value,Odds.Ratio,Combined.Score,Genes
Stabilization Of Membrane Potential (GO:0030322),1/16,0.0127281127836324,0.061426979086226,0,0,88.7511111111111,387.304712588836,KCNK13
Positive Regulation Of Extracellular Matrix Organization (GO:1903055),1/18,0.014308410919695,0.0661764005035893,0,0,78.3019607843137,332.541203188491,FSCN1
Protein Heterooligomerization (GO:0051291),1/19,0.0150976705893844,0.0670336574168669,0,0,73.9481481481481,310.080470183968,KRT10
Positive Regulation Of Lamellipodium Assembly (GO:0010592),1/23,0.0182487894189074,0.0742427500914203,0,0,60.4909090909091,242.184823451457,FSCN1
Dicarboxylic Acid Transport (GO:0006835),1/24,0.0190350912060613,0.0742427500914203,0,0,57.8579710144928,229.202679943543,FOLR3
Establishment Or Maintenance Of Apical/Basal Cell Polarity (GO:0035088),1/26,0.0206059241328129,0.0742427500914203,0,0,53.224,206.624970832162,FSCN1
Dendritic Spine Organization (GO:0097061),1/26,0.0206059241328129,0.0742427500914203,0,0,53.224,206.624970832162,EPHB3
Peptide Cross-Linking (GO:0018149),1/27,0.0213904560937907,0.0742427500914203,0,0,51.174358974359,196.755709304987,KRT10
Positive Regulation Of Filopodium Assembly (GO:0051491),1/27,0.0213904560937907,0.0742427500914203,0,0,51.174358974359,196.755709304987,FSCN1
Modified Amino Acid Transport (GO:0072337),1/29,0.0229577530466617,0.0742427500914203,0,0,47.5142857142857,179.323645574933,FOLR3
Immunoglobulin Mediated Immune Response (GO:0016064),1/30,0.0237405188646142,0.0742427500914203,0,0,45.8735632183908,171.59336767032,FCER1A
Positive Regulation Of Lamellipodium Organization (GO:1902745),1/31,0.0245226967845343,0.0742427500914203,0,0,44.3422222222222,164.427885851853,FSCN1
Amide Transport (GO:0042886),1/32,0.0253042872146084,0.0742427500914203,0,0,42.9096774193548,157.76950563836,FOLR3
Positive Regulation Of Synapse Assembly (GO:0051965),1/32,0.0253042872146084,0.0742427500914203,0,0,42.9096774193548,157.76950563836,EPHB3
Actin Filament Bundle Assembly (GO:0051017),1/33,0.0260852905726612,0.0742427500914203,0,0,41.5666666666667,151.568015926175,FSCN1
Actin Filament Bundle Organization (GO:0061572),1/33,0.0260852905726612,0.0742427500914203,0,0,41.5666666666667,151.568015926175,FSCN1
Regulation Of Lamellipodium Assembly (GO:0010591),1/33,0.0260852905726612,0.0742427500914203,0,0,41.5666666666667,151.568015926175,FSCN1
Dendrite Morphogenesis (GO:0048813),1/35,0.0276455376880298,0.0751226388484349,0,0,39.1176470588235,140.365498912488,EPHB3
Substrate Adhesion-Dependent Cell Spreading (GO:0034446),1/36,0.0284247822669754,0.0751226388484349,0,0,37.9980952380952,135.291986279795,EPHB3
Interstrand Cross-Link Repair (GO:0036297),1/36,0.0284247822669754,0.0751226388484349,0,0,37.9980952380952,135.291986279795,FSCN1
Vitamin Transport (GO:0051180),1/39,0.0307590049844483,0.0751761371067414,0,0,34.9929824561404,121.83060480262,FOLR3
Digestive Tract Development (GO:0048565),1/39,0.0307590049844483,0.0751761371067414,0,0,34.9929824561404,121.83060480262,EPHB3
Lysosome Localization (GO:0032418),1/42,0.0330879697601521,0.0751761371067414,0,0,32.4276422764228,110.532391717188,FCER1A
Regulation Of Axonogenesis (GO:0050770),1/42,0.0330879697601521,0.0751761371067414,0,0,32.4276422764228,110.532391717188,EPHB3
Keratinocyte Differentiation (GO:0030216),1/42,0.0330879697601521,0.0751761371067414,0,0,32.4276422764228,110.532391717188,KRT10
Regulation Of Filopodium Assembly (GO:0051489),1/43,0.0338631248228565,0.0751761371067414,0,0,31.6539682539683,107.162250062834,FSCN1
Regulation Of Cell-Cell Adhesion (GO:0022407),1/43,0.0338631248228565,0.0751761371067414,0,0,31.6539682539683,107.162250062834,EPHB3
Ephrin Receptor Signaling Pathway (GO:0048013),1/43,0.0338631248228565,0.0751761371067414,0,0,31.6539682539683,107.162250062834,EPHB3
Positive Regulation Of Nervous System Development (GO:0051962),1/49,0.0385018352066203,0.0837981119202911,0,0,27.6888888888889,90.1840781425684,EPHB3
Regulation Of Synapse Assembly (GO:0051963),1/51,0.0400434265231352,0.085477314309,0,0,26.5786666666667,85.5245877658264,EPHB3
Epidermal Cell Differentiation (GO:0009913),1/54,0.0423514695379365,0.0886983607303952,0,0,25.0704402515723,79.2665185837871,KRT10
Nucleotide-Excision Repair (GO:0006289),1/56,0.0438872736413356,0.0902127291516342,0,0,24.1563636363636,75.5159546794018,FSCN1
Positive Regulation Of Cell Junction Assembly (GO:1901890),1/61,0.0477166881586132,0.0945812926001084,0,0,22.1377777777778,67.353615203845,EPHB3
Positive Regulation Of Organelle Assembly (GO:1902117),1/61,0.0477166881586132,0.0945812926001084,0,0,22.1377777777778,67.353615203845,FSCN1
Aerobic Electron Transport Chain (GO:0019646),1/68,0.0530537178751864,0.095967168220358,0,0,19.8179104477612,58.1943097516262,UQCRFS1P1
Cell-Cell Junction Organization (GO:0045216),1/68,0.0530537178751864,0.095967168220358,0,0,19.8179104477612,58.1943097516262,FSCN1
Intermediate Filament Organization (GO:0045109),1/68,0.0530537178751864,0.095967168220358,0,0,19.8179104477612,58.1943097516262,KRT10
Skin Development (GO:0043588),1/68,0.0530537178751864,0.095967168220358,0,0,19.8179104477612,58.1943097516262,KRT10
Regulation Of Actin Filament-Based Process (GO:0032970),1/70,0.0545734252963437,0.095967168220358,0,0,19.2415458937198,55.9584221433604,FSCN1
Mitochondrial ATP Synthesis Coupled Electron Transport (GO:0042775),1/70,0.0545734252963437,0.095967168220358,0,0,19.2415458937198,55.9584221433604,UQCRFS1P1
Cell-Cell Junction Assembly (GO:0007043),1/71,0.0553324213162424,0.095967168220358,0,0,18.9657142857143,54.8942925283991,FSCN1
Regulation Of Hydrolase Activity (GO:0051336),1/71,0.0553324213162424,0.095967168220358,0,0,18.9657142857143,54.8942925283991,EPHB3
Protein Tetramerization (GO:0051262),1/73,0.0568486999685375,0.0966904379820889,0,0,18.437037037037,52.8656580429068,KRT10
Gland Development (GO:0048732),1/74,0.0576059834084244,0.0966904379820889,0,0,18.1835616438356,51.8982276662552,EPHB3
Regulation Of Plasma Membrane Bounded Cell Projection Assembly (GO:0120032),1/75,0.0583626967999996,0.0966904379820889,0,0,17.9369369369369,50.9602431369824,FSCN1
Positive Regulation Of Plasma Membrane Bounded Cell Projection Assembly (GO:0120034),1/88,0.0681482773262192,0.111242040929564,0,0,15.2467432950192,40.953810596681,FSCN1
Regulation Of Actin Cytoskeleton Organization (GO:0032956),1/91,0.070392908933541,0.113240766545262,0,0,14.7362962962963,39.1051604994356,FSCN1
Cell Junction Assembly (GO:0034329),1/95,0.0733778669070871,0.114530756350338,0,0,14.1063829787234,36.8477474964079,FSCN1
Recombinational Repair (GO:0000725),1/95,0.0733778669070871,0.114530756350338,0,0,14.1063829787234,36.8477474964079,FSCN1
Monocarboxylic Acid Metabolic Process (GO:0032787),1/97,0.0748669740700116,0.114530756350338,0,0,13.8111111111111,35.7989858582662,HYI
Positive Regulation Of Protein-Containing Complex Assembly (GO:0031334),1/98,0.0756106860715391,0.114530756350338,0,0,13.6680412371134,35.29303731792,FSCN1
Axon Development (GO:0061564),1/99,0.0763538375668917,0.114530756350338,0,0,13.5278911564626,34.7988358766555,EPHB3
Double-Strand Break Repair Via Homologous Recombination (GO:0000724),1/111,0.0852280779328565,0.126137555340628,0,0,12.0448484848485,29.6595281558033,FSCN1
Regulation Of Cytoskeleton Organization (GO:0051493),1/114,0.0874341146770612,0.127699825383603,0,0,11.7233038348083,28.5681644190544,FSCN1
Potassium Ion Transport (GO:0006813),1/122,0.0932925210810863,0.134486621298709,0,0,10.9438016528926,25.9588653355907,KCNK13
Neuron Projection Guidance (GO:0097485),1/124,0.0947516035813911,0.13483882048121,0,0,10.7647696476965,25.3671421145881,EPHB3
Regulation Of Anatomical Structure Morphogenesis (GO:0022603),1/127,0.0969361006486536,0.136201356607602,0,0,10.5068783068783,24.5199363016905,EPHB3
Epithelial Cell Differentiation (GO:0030855),1/132,0.100565950346677,0.139535256106014,0,0,10.1033078880407,23.2067076233771,KRT10
Potassium Ion Transmembrane Transport (GO:0071805),1/137,0.104182118466226,0.142768088268532,0,0,9.72941176470588,22.0041813718647,KCNK13
Protein Modification Process (GO:0036211),2/711,0.109081026821735,0.146067789205259,0,0,3.88373967358453,8.60506337467473,KRT10;EPHB3
Regulation Of Cell Adhesion (GO:0030155),1/144,0.109221860396725,0.146067789205259,0,0,9.24988344988345,20.4827018669827,EPHB3
Neuron Projection Morphogenesis (GO:0048812),1/146,0.110656897052448,0.146225185390735,0,0,9.12137931034483,20.0790827510332,EPHB3
Axon Guidance (GO:0007411),1/149,0.112805388824538,0.147310566582632,0,0,8.93513513513514,19.4972794614073,EPHB3
Epithelium Development (GO:0060429),1/154,0.116375398689627,0.15020545644824,0,0,8.64095860566449,18.586132672711,KRT10
Protein Autophosphorylation (GO:0046777),1/162,0.12205941461598,0.155730977268665,0,0,8.20828157349897,17.2640464490332,EPHB3
Double-Strand Break Repair (GO:0006302),1/168,0.126299912181657,0.159310116501863,0,0,7.91097804391218,16.3685725911791,FSCN1
Regulation Of Neuron Projection Development (GO:0010975),1/174,0.130521202304442,0.16278487028981,0,0,7.63429672447013,15.5451045893752,EPHB3
Axonogenesis (GO:0007409),1/188,0.140296639319295,0.173032521827131,0,0,7.05775401069519,13.8614023800356,EPHB3
Neuron Projection Development (GO:0031175),1/192,0.14307063866928,0.17451473508011,0,0,6.90855148342059,13.4331035264406,EPHB3
Regulation Of GTPase Activity (GO:0043087),1/214,0.158178242732584,0.190845488514314,0,0,6.18810641627543,11.4110709740405,EPHB3
Positive Regulation Of Developmental Process (GO:0051094),1/233,0.171024409273981,0.204125907843139,0,0,5.67586206896552,10.0232828788411,KRT10
Cellular Component Assembly (GO:0022607),1/260,0.188963639082596,0.223137914235832,0,0,5.07722007722008,8.45966748545237,FSCN1
Plasma Membrane Bounded Cell Projection Assembly (GO:0120031),1/275,0.198771958071436,0.231744730101013,0,0,4.7956204379562,7.74779023577964,FSCN1
Monoatomic Cation Transmembrane Transport (GO:0098655),1/281,0.202664058701701,0.231744730101013,0,0,4.69142857142857,7.48848434197924,KCNK13
Inorganic Cation Transmembrane Transport (GO:0098662),1/284,0.204603455404498,0.231744730101013,0,0,4.64098939929329,7.36377219337435,KCNK13
Transmembrane Receptor Protein Tyrosine Kinase Signaling Pathway (GO:0007169),1/284,0.204603455404498,0.231744730101013,0,0,4.64098939929329,7.36377219337435,EPHB3
DNA Metabolic Process (GO:0006259),1/288,0.207182438938607,0.232113797988817,0,0,4.57537746806039,7.20235572646601,FSCN1
DNA Repair (GO:0006281),1/291,0.209111529719655,0.232113797988817,0,0,4.52735632183908,7.08480347150518,FSCN1
Supramolecular Fiber Organization (GO:0097435),1/316,0.225017017193303,0.2472959297867,0,0,4.16275132275132,6.20907348621603,KRT10
DNA Damage Response (GO:0006974),1/384,0.266776187097119,0.290315262429218,0,0,3.4118363794604,4.50821370057588,FSCN1
Phosphorylation (GO:0016310),1/429,0.293240755175467,0.31601673615997,0,0,3.04610591900312,3.73684490998036,EPHB3
Regulation Of Nucleic Acid-Templated Transcription (GO:1903506),1/452,0.306418676505386,0.326326088367717,0,0,2.88736141906874,3.41517942610204,ZNF219
Negative Regulation Of Nucleic Acid-Templated Transcription (GO:1903507),1/456,0.30868684034784,0.326326088367717,0,0,2.86139194139194,3.36336014290965,ZNF219
Protein Phosphorylation (GO:0006468),1/500,0.333181951007303,0.348898080771799,0,0,2.60320641282565,2.86109706193191,EPHB3
Negative Regulation Of Transcription By RNA Polymerase II (GO:0000122),1/763,0.463444446514561,0.480769472552488,0,0,1.68171478565179,1.29335430093061,ZNF219
Negative Regulation Of DNA-templated Transcription (GO:0045892),1/1025,0.569187275032215,0.584998032671998,0,0,1.234375,0.695626808483343,ZNF219
Regulation Of Gene Expression (GO:0010468),1/1127,0.604796973364044,0.615894165535861,0,0,1.11651865008881,0.561455313331059,ZNF219
Regulation Of DNA-templated Transcription (GO:0006355),1/1922,0.801549923066087,0.808836740548506,0,0,0.626861009890682,0.138666683958948,ZNF219
Regulation Of Transcription By RNA Polymerase II (GO:0006357),1/2028,0.819377845797456,0.819377845797456,0,0,0.590593652359809,0.117652132747305,ZNF219
