Term,Overlap,P.value,Adjusted.P.value,Old.P.value,Old.Adjusted.P.value,Odds.Ratio,Combined.Score,Genes
Positive Regulation Of Interferon-Beta Production (GO:0032728),4/36,2.60968338566516e-05,0.00104694357001391,0,0,27,284.949807097545,IFIH1;OAS2;OAS3;RIGI
Cellular Response To Exogenous dsRNA (GO:0071360),3/14,3.75406132297874e-05,0.00142237212348417,0,0,58.3372434017595,594.461596779736,IFIH1;IFIT1;RIGI
Regulation Of Response To Cytokine Stimulus (GO:0060759),3/16,5.73537173328344e-05,0.0019914847327283,0,0,49.3573200992556,482.037057609759,IFIH1;PARP9;RIGI
Regulation Of Viral Entry Into Host Cell (GO:0046596),4/44,5.84013118102141e-05,0.0019914847327283,0,0,21.5913043478261,210.475752932146,IFITM3;IFITM1;TRIM22;LY6E
Cellular Response To dsRNA (GO:0071359),3/17,6.94016149133282e-05,0.00225390006528047,0,0,45.8294930875576,438.844913306996,IFIH1;IFIT1;RIGI
Negative Regulation Of Viral Entry Into Host Cell (GO:0046597),3/18,8.2992372390902e-05,0.00257276354411796,0,0,42.7720430107527,401.918702150952,IFITM3;IFITM1;LY6E
Regulation Of Interferon-Beta Production (GO:0032648),4/50,9.6920100106146e-05,0.00287389166401702,0,0,18.7693761814745,173.459510422979,IFIH1;OAS2;OAS3;RIGI
Negative Regulation Of Viral Life Cycle (GO:1903901),3/20,0.000115140558402798,0.00327191086794617,0,0,37.7362428842505,342.243455875041,IFITM3;IFITM1;LY6E
Positive Regulation Of Interferon-Alpha Production (GO:0032727),3/21,0.000133863826694384,0.0036518051922228,0,0,35.6379928315412,317.844120956984,IFIH1;STAT1;RIGI
Cytosolic Pattern Recognition Receptor Signaling Pathway (GO:0002753),3/23,0.000177013822442328,0.00464320872714107,0,0,32.0709677419355,277.070157925125,IFIH1;OAS3;RIGI
Interleukin-27-Mediated Signaling Pathway (GO:0070106),2/5,0.000225867685995685,0.00550149149460917,0,0,141.141843971631,1184.9649875808,OAS2;STAT1
Regulation Of Ribonuclease Activity (GO:0060700),2/5,0.000225867685995685,0.00550149149460917,0,0,141.141843971631,1184.9649875808,OAS2;OAS3
Cytokine-Mediated Signaling Pathway (GO:0019221),7/257,0.00024024912531664,0.0056499966712396,0,0,6.1832808988764,51.5304375193057,CXCL10;CXCL9;OAS2;STAT1;IL31RA;CCL2;BIRC3
Regulation Of Interferon-Alpha Production (GO:0032647),3/26,0.000257175471745071,0.00584645572433795,0,0,27.8835904628331,230.478841867914,IFIH1;STAT1;RIGI
Cellular Response To Type II Interferon (GO:0071346),4/66,0.000286039831100209,0.0062928762842046,0,0,13.914446002805,113.53324529188,GBP5;STAT1;CCL2;GBP4
RIG-I Signaling Pathway (GO:0039529),2/6,0.000337742018204385,0.0069800017095573,0,0,105.851063829787,846.091709850458,OAS3;RIGI
Regulation Of Nuclease Activity (GO:0032069),2/6,0.000337742018204385,0.0069800017095573,0,0,105.851063829787,846.091709850458,OAS2;OAS3
Positive Regulation Of Apoptotic Cell Clearance (GO:2000427),2/7,0.00047136037144685,0.00945493450961033,0,0,84.6765957446809,648.61320885898,CCL2;C2
Positive Regulation Of Tumor Necrosis Factor Production (GO:0032760),4/78,0.000541808500386598,0.0105575256361046,0,0,11.6509988249119,87.6224777531497,IFIH1;OAS2;OAS3;RIGI
Positive Regulation Of Chromatin Binding (GO:0035563),2/8,0.000626515812358611,0.0115655565214134,0,0,70.5602836879433,520.405838891401,DTX3L;PARP9
Response To Exogenous dsRNA (GO:0043330),3/35,0.000627456878727705,0.0115655565214134,0,0,20.0322580645161,147.714577834362,IFIH1;IFIT1;RIGI
Positive Regulation Of Tumor Necrosis Factor Superfamily Cytokine Production (GO:1903557),4/82,0.000654716736194525,0.0117504424759123,0,0,11.0512820512821,81.0203511832808,IFIH1;OAS2;OAS3;RIGI
Regulation Of Chromatin Binding (GO:0035561),2/10,0.00100061743308299,0.017497976650323,0,0,52.9148936170213,365.490474395909,DTX3L;PARP9
Protein Ubiquitination (GO:0016567),8/434,0.00115586779244925,0.0197075458612597,0,0,4.15663679043961,28.1109350847384,HERC5;RNF144A;RNF213;DTX3L;TRIM14;BRCA2;TRIM22;HERC6
Regulation Of Type II Interferon-Mediated Signaling Pathway (GO:0060334),2/11,0.00121915693339518,0.0202796348433051,0,0,47.0330969267139,315.57306477086,PARP14;PARP9
Negative Regulation Of Viral Transcription (GO:0032897),2/13,0.00171820728195121,0.0279004134831126,0,0,38.4777562862669,244.967627650286,IFITM3;TRIM14
Blood Circulation (GO:0008015),3/50,0.00178380280651807,0.0282919421871005,0,0,13.6286890871654,86.2560793374205,CXCL10;STAT1;SERPING1
Protein Modification By Small Protein Conjugation (GO:0032446),7/364,0.00186007539767306,0.0288311686639324,0,0,4.3064551663362,27.0752790227087,IFIH1;HERC5;RNF144A;RNF213;TRIM14;PML;HERC6
Ubiquitin-Dependent Protein Catabolic Process (GO:0006511),7/367,0.0019483064146077,0.0289968979918902,0,0,4.26991260923845,26.6476483616696,HERC5;RNF144A;RNF213;DTX3L;IFI27;PML;HERC6
Negative Regulation Of Innate Immune Response (GO:0045824),3/52,0.00199745525261446,0.0289968979918902,0,0,13.0710994075049,81.2484021457959,OAS3;SERPING1;USP18
Positive Regulation Of Response To Cytokine Stimulus (GO:0060760),2/14,0.00199831994958774,0.0289968979918902,0,0,35.2695035460993,219.215782087706,IFIH1;RIGI
Negative Regulation Of Type I Interferon-Mediated Signaling Pathway (GO:0060339),2/15,0.00229856115776933,0.0313814764002939,0,0,32.5548281505728,197.785944790075,OAS3;USP18
Defense Response To Protozoan (GO:0042832),2/15,0.00229856115776933,0.0313814764002939,0,0,32.5548281505728,197.785944790075,BATF2;GBP4
Modification-Dependent Protein Catabolic Process (GO:0019941),5/192,0.00233598333232967,0.0313814764002939,0,0,5.79332432273609,35.1036195447708,HERC5;RNF144A;RNF213;DTX3L;HERC6
Positive Regulation Of Tyrosine Phosphorylation Of STAT Protein (GO:0042531),3/55,0.00234670864576978,0.0313814764002939,0,0,12.3151364764268,74.5649680105793,IL31RA;PARP9;PARP14
Chemokine-Mediated Signaling Pathway (GO:0070098),3/57,0.00259925873279609,0.0336976882142846,0,0,11.857825567503,70.5840502992192,CXCL10;CXCL9;CCL2
Regulation Of Nucleocytoplasmic Transport (GO:0046822),2/16,0.00261873530111009,0.0336976882142846,0,0,30.2279635258359,179.707171319786,IFI27;MX2
Cellular Response To Chemokine (GO:1990869),3/59,0.00286798662253983,0.0355630341194938,0,0,11.4331797235023,66.9314921484465,CXCL10;CXCL9;CCL2
Negative Regulation Of Cytokine-Mediated Signaling Pathway (GO:0001960),3/59,0.00286798662253983,0.0355630341194938,0,0,11.4331797235023,66.9314921484465,OAS3;PARP14;USP18
Regulation Of Viral Transcription (GO:0046782),2/17,0.00295864815409323,0.0360321078766353,0,0,28.2113475177305,164.275320369266,IFITM3;TRIM14
Regulation Of Tumor Necrosis Factor Production (GO:0032680),4/127,0.00328358624330666,0.0390163599924935,0,0,6.99222340049487,39.9872606434196,IFIH1;OAS2;OAS3;RIGI
Regulation Of RIG-I Signaling Pathway (GO:0039535),2/18,0.0033181068615317,0.0390163599924935,0,0,26.4468085106383,150.967927132668,DDX60;BIRC3
Cellular Response To Cytokine Stimulus (GO:0071345),6/308,0.00369545125333463,0.0427169110978681,0,0,4.32715231788079,24.2348769084832,GBP5;STAT1;IL31RA;CCL2;IFIT1;GBP4
Regulation Of Tyrosine Phosphorylation Of STAT Protein (GO:0042509),3/65,0.0037744923935292,0.0429033968731152,0,0,10.3236212278876,57.6005349072305,IL31RA;PARP9;PARP14
Neutrophil Chemotaxis (GO:0030593),3/70,0.00464934015982711,0.051537856540383,0,0,9.55079441502167,51.2976030457789,CXCL10;CXCL9;CCL2
Protein Polyubiquitination (GO:0000209),5/226,0.00468525968548937,0.051537856540383,0,0,4.8935905723236,26.2459603839384,RNF144A;RNF213;DTX3L;IFI27;TRIM22
Protein Autoubiquitination (GO:0051865),3/71,0.00483775444800633,0.0523706116434971,0,0,9.40986717267552,50.1668683589217,RNF213;DTX3L;BRCA2
Granulocyte Chemotaxis (GO:0071621),3/73,0.00522828338219596,0.0557138947915257,0,0,9.14009216589862,48.0190488484853,CXCL10;CXCL9;CCL2
Inflammatory Response (GO:0006954),5/236,0.00561521575546201,0.0589165714650014,0,0,4.67936825079682,24.2497743498507,CXCL10;CXCL9;BLNK;CCL2;SIGLEC1
Positive Regulation Of Response To Stimulus (GO:0048584),3/77,0.00606497387222347,0.0608281203067118,0,0,8.64428945074106,44.1310429963081,IFIH1;RSAD2;RIGI
Neutrophil Migration (GO:1990266),3/77,0.00606497387222347,0.0608281203067118,0,0,8.64428945074106,44.1310429963081,CXCL10;CXCL9;CCL2
Negative Regulation Of Blood Vessel Morphogenesis (GO:2000181),3/77,0.00606497387222347,0.0608281203067118,0,0,8.64428945074106,44.1310429963081,CXCL10;STAT1;PML
Regulation Of Innate Immune Response (GO:0045088),3/78,0.00628590121169597,0.0621302119764732,0,0,8.52860215053764,43.2352885381103,GBP5;PARP9;BIRC3
Negative Regulation Of Catalytic Activity (GO:0043086),2/26,0.00687473039677018,0.0669795161513895,0,0,17.6241134751773,87.7663729451488,IFIT1;PARP9
Negative Regulation Of Angiogenesis (GO:0016525),3/86,0.00822657379339773,0.0790214553112289,0,0,7.70345899727944,36.9795740873159,CXCL10;STAT1;PML
Integrated Stress Response Signaling (GO:0140467),2/29,0.00850836959509497,0.0791806876868636,0,0,15.6635145784082,74.6633523452467,BATF2;EIF2AK2
Positive Regulation Of Viral Genome Replication (GO:0045070),2/29,0.00850836959509497,0.0791806876868636,0,0,15.6635145784082,74.6633523452467,ADARB1;IFIT1
Regulation Of Cytokine Production (GO:0001817),4/167,0.00859145291616995,0.0791806876868636,0,0,5.26567084555882,25.0487299537183,IFIH1;EIF2AK2;IGF2BP3;RIGI
Double-Strand Break Repair (GO:0006302),4/168,0.00876926721113071,0.0797418698398819,0,0,5.23329798515376,24.787526542849,DTX3L;FSCN1;BRCA2;PARP9
Regulation Of Response To Biotic Stimulus (GO:0002831),2/31,0.00968443709523493,0.0857764428435094,0,0,14.5818048422597,67.6192573103848,HERC5;BIRC3
Receptor Signaling Pathway Via STAT (GO:0097696),2/31,0.00968443709523493,0.0857764428435094,0,0,14.5818048422597,67.6192573103848,STAT1;IL31RA
Positive Regulation Of Release Of Sequestered Calcium Ion Into Cytosol (GO:0051281),2/33,0.0109284466127731,0.0931650073738903,0,0,13.6396705559369,61.602018620944,CXCL10;CXCL9
Regulation Of Type I Interferon-Mediated Signaling Pathway (GO:0060338),2/33,0.0109284466127731,0.0931650073738903,0,0,13.6396705559369,61.602018620944,OAS3;USP18
Regulation Of NLRP3 Inflammasome Complex Assembly (GO:1900225),2/33,0.0109284466127731,0.0931650073738903,0,0,13.6396705559369,61.602018620944,GBP5;EIF2AK2
Regulation Of Cell Population Proliferation (GO:0042127),9/766,0.0113020796523986,0.0949219969000229,0,0,2.6165444358402,11.7293630547546,CXCL10;CXCL9;IFITM1;STAT1;IL31RA;EIF2AK2;ADARB1;IFIT3;PML
Regulation Of Defense Response (GO:0031347),3/97,0.0114129087181846,0.0949219969000229,0,0,6.79821551132464,30.408487463309,HERC5;USP18;BIRC3
DNA Damage Checkpoint Signaling (GO:0000077),2/34,0.0115754972109367,0.095114326480227,0,0,13.2127659574468,58.9139360386718,DTX3L;PARP9
Receptor Signaling Pathway Via JAK-STAT (GO:0007259),2/36,0.0129188360685873,0.10488864522353,0,0,12.4342928660826,54.0775960524003,STAT1;IL31RA
Negative Regulation Of Endothelial Cell Proliferation (GO:0001937),2/37,0.0136147863977475,0.109238639097221,0,0,12.0784194528875,51.8961230311296,STAT1;CCL2
Tumor Necrosis Factor-Mediated Signaling Pathway (GO:0033209),2/38,0.0143267007301561,0.113614068581005,0,0,11.74231678487,49.8535359200729,STAT1;BIRC3
Positive Regulation Of Pattern Recognition Receptor Signaling Pathway (GO:0062208),2/39,0.0150544131229961,0.118012755745786,0,0,11.4243818286371,47.9376669435547,RSAD2;DDX60
Positive Regulation Of Viral Process (GO:0048524),2/41,0.0165565742985047,0.128313450813412,0,0,10.8374249863612,44.4439766103572,ADARB1;IFIT1
Defense Response To Bacterium (GO:0042742),4/204,0.0168536509632941,0.12914820176367,0,0,4.28347826086957,17.4902469099997,RNF213;OAS2;OAS3;GBP4
DNA Integrity Checkpoint Signaling (GO:0031570),2/42,0.0173306971443836,0.129885004972194,0,0,10.5659574468085,42.8478731064877,DTX3L;PARP9
Positive Regulation Of Calcium Ion Transmembrane Transport (GO:1904427),2/42,0.0173306971443836,0.129885004972194,0,0,10.5659574468085,42.8478731064877,CXCL10;CXCL9
Regulation Of Filopodium Assembly (GO:0051489),2/43,0.0181199661721693,0.134324097058907,0,0,10.3077322262584,41.3416426617247,FSCN1;AGRN
Cellular Response To Molecule Of Bacterial Origin (GO:0071219),3/117,0.0188047676629399,0.135855988999969,0,0,5.59988681380872,22.25196135462,CXCL10;CXCL9;CCL2
Lymphocyte Chemotaxis (GO:0048247),2/44,0.0189242213416379,0.135855988999969,0,0,10.0618034447822,39.9183198361125,CXCL10;CCL2
Positive Regulation Of Cytokine-Mediated Signaling Pathway (GO:0001961),2/44,0.0189242213416379,0.135855988999969,0,0,10.0618034447822,39.9183198361125,PARP14;PARP9
Regulation Of Protein Binding (GO:0043393),3/118,0.0192296080560263,0.136610340564687,0,0,5.55091164095372,21.933339933915,DTX3L;IFIT1;IFIT2
Cellular Response To Tumor Necrosis Factor (GO:0071356),3/119,0.0196597518135948,0.138226296256409,0,0,5.5027808676307,21.6214263699341,STAT1;CCL2;BIRC3
B Cell Receptor Signaling Pathway (GO:0050853),2/46,0.0205770557533159,0.140983588082977,0,0,9.60348162475822,37.2958759375975,BLNK;CD38
Protein Sumoylation (GO:0016925),2/46,0.0205770557533159,0.140983588082977,0,0,9.60348162475822,37.2958759375975,IFIH1;PML
Cellular Response To Lipopolysaccharide (GO:0071222),3/124,0.0218901111470154,0.140983588082977,0,0,5.27406025059984,20.1559830700601,CXCL10;CXCL9;CCL2
Post-Translational Protein Modification (GO:0043687),2/48,0.0222879431398908,0.140983588082977,0,0,9.1850138760407,34.9371237397634,PARP9;PARP12
Cellular Defense Response (GO:0006968),2/48,0.0222879431398908,0.140983588082977,0,0,9.1850138760407,34.9371237397634,LGALS3BP;CXCL9
Regulation Of Response To External Stimulus (GO:0032101),3/127,0.0232920932641708,0.140983588082977,0,0,5.14568158168574,19.3459170986296,HERC5;USP18;BIRC3
CD4-positive, Alpha-Beta T Cell Activation (GO:0035710),1/5,0.0237728924186839,0.140983588082977,0,0,52.3684210526316,195.81648814875,RSAD2
Establishment Of Protein Localization To Telomere (GO:0070200),1/5,0.0237728924186839,0.140983588082977,0,0,52.3684210526316,195.81648814875,BRCA2
Positive Regulation Of Interleukin-18 Production (GO:0032741),1/5,0.0237728924186839,0.140983588082977,0,0,52.3684210526316,195.81648814875,GBP5
PML Body Organization (GO:0030578),1/5,0.0237728924186839,0.140983588082977,0,0,52.3684210526316,195.81648814875,PML
Regulation Of Hematopoietic Stem Cell Proliferation (GO:1902033),1/5,0.0237728924186839,0.140983588082977,0,0,52.3684210526316,195.81648814875,EIF2AK2
Glyoxylate Metabolic Process (GO:0046487),1/5,0.0237728924186839,0.140983588082977,0,0,52.3684210526316,195.81648814875,HYI
Negative Regulation Of Protein Kinase Activity By Regulation Of Protein Phosphorylation (GO:0044387),1/5,0.0237728924186839,0.140983588082977,0,0,52.3684210526316,195.81648814875,ADARB1
Positive Regulation Of Podosome Assembly (GO:0071803),1/5,0.0237728924186839,0.140983588082977,0,0,52.3684210526316,195.81648814875,FSCN1
Positive Regulation Of Toll-Like Receptor 7 Signaling Pathway (GO:0034157),1/5,0.0237728924186839,0.140983588082977,0,0,52.3684210526316,195.81648814875,RSAD2
Attachment Of GPI Anchor To Protein (GO:0016255),1/5,0.0237728924186839,0.140983588082977,0,0,52.3684210526316,195.81648814875,PGAP1
Mesenchymal Cell Differentiation Involved In Kidney Development (GO:0072161),1/5,0.0237728924186839,0.140983588082977,0,0,52.3684210526316,195.81648814875,STAT1
Detection Of Virus (GO:0009597),1/5,0.0237728924186839,0.140983588082977,0,0,52.3684210526316,195.81648814875,RIGI
Positive Regulation Of Peptidyl-Tyrosine Phosphorylation (GO:0050731),3/130,0.0247419087750398,0.145465360211872,0,0,5.02336804673609,18.582728212879,IL31RA;PARP9;PARP14
Regulation Of Release Of Sequestered Calcium Ion Into Cytosol (GO:0051279),2/51,0.0249604180826958,0.145495770362381,0,0,8.62136343899262,31.8168312776224,CXCL10;CXCL9
Regulation Of Protein Localization To Nucleus (GO:1900180),2/52,0.0258789386772382,0.148165476258353,0,0,8.44851063829787,30.8736105624491,DTX3L;PARP9
Positive Regulation Of Chemokine Production (GO:0032722),2/53,0.0268110563829108,0.148165476258353,0,0,8.28243637880684,29.9736479694775,OAS3;EIF2AK2
Protein K63-linked Ubiquitination (GO:0070534),2/54,0.0277566224412222,0.148165476258353,0,0,8.1227495908347,29.1142155700271,RNF213;TRIM22
Regulation Of Hemoglobin Biosynthetic Process (GO:0046984),1/6,0.0284599375217657,0.148165476258353,0,0,41.8926315789474,149.106679129285,EIF2AK2
Negative Regulation Of Response To Type II Interferon (GO:0060331),1/6,0.0284599375217657,0.148165476258353,0,0,41.8926315789474,149.106679129285,PARP14
Adenosine To Inosine Editing (GO:0006382),1/6,0.0284599375217657,0.148165476258353,0,0,41.8926315789474,149.106679129285,ADARB1
Positive Regulation Of Receptor Catabolic Process (GO:2000646),1/6,0.0284599375217657,0.148165476258353,0,0,41.8926315789474,149.106679129285,DTX3L
Negative Regulation Of Type II Interferon-Mediated Signaling Pathway (GO:0060336),1/6,0.0284599375217657,0.148165476258353,0,0,41.8926315789474,149.106679129285,PARP14
Interleukin-9-Mediated Signaling Pathway (GO:0038113),1/6,0.0284599375217657,0.148165476258353,0,0,41.8926315789474,149.106679129285,STAT1
Macrophage Derived Foam Cell Differentiation (GO:0010742),1/6,0.0284599375217657,0.148165476258353,0,0,41.8926315789474,149.106679129285,STAT1
Parallel Actin Filament Bundle Assembly (GO:0030046),1/6,0.0284599375217657,0.148165476258353,0,0,41.8926315789474,149.106679129285,FSCN1
Cellular Response To Interleukin-9 (GO:0071355),1/6,0.0284599375217657,0.148165476258353,0,0,41.8926315789474,149.106679129285,STAT1
Regulation Of Toll-Like Receptor 7 Signaling Pathway (GO:0034155),1/6,0.0284599375217657,0.148165476258353,0,0,41.8926315789474,149.106679129285,RSAD2
Regulation Of MDA-5 Signaling Pathway (GO:0039533),1/6,0.0284599375217657,0.148165476258353,0,0,41.8926315789474,149.106679129285,DDX60
Nucleotide-Excision Repair (GO:0006289),2/56,0.0296875099789714,0.152232194027507,0,0,7.82111899133176,27.5071012182479,FSCN1;BRCA2
Pattern Recognition Receptor Signaling Pathway (GO:0002221),2/56,0.0296875099789714,0.152232194027507,0,0,7.82111899133176,27.5071012182479,IFIH1;RIGI
Signal Transduction In Response To DNA Damage (GO:0042770),2/57,0.0306725393385369,0.155680973897591,0,0,7.67852998065764,26.7549739502837,DTX3L;PARP9
Positive Regulation Of DNA-binding Transcription Factor Activity (GO:0051091),4/246,0.0308166150677049,0.155680973897591,0,0,3.53251886453468,12.2921104293941,TRIM14;EIF2AK2;TRIM22;RIGI
Regulation Of Chemokine (C-C Motif) Ligand 5 Production (GO:0071649),1/7,0.033124714124782,0.157979405825884,0,0,34.9087719298246,118.950789446359,OAS3
Foam Cell Differentiation (GO:0090077),1/7,0.033124714124782,0.157979405825884,0,0,34.9087719298246,118.950789446359,STAT1
Folic Acid Transport (GO:0015884),1/7,0.033124714124782,0.157979405825884,0,0,34.9087719298246,118.950789446359,FOLR3
Negative Regulation Of Osteoblast Proliferation (GO:0033689),1/7,0.033124714124782,0.157979405825884,0,0,34.9087719298246,118.950789446359,EIF2AK2
Regulation Of Microvillus Organization (GO:0032530),1/7,0.033124714124782,0.157979405825884,0,0,34.9087719298246,118.950789446359,FSCN1
Positive Regulation Of T-helper 2 Cell Cytokine Production (GO:2000553),1/7,0.033124714124782,0.157979405825884,0,0,34.9087719298246,118.950789446359,RSAD2
Regulation Of Apoptotic Cell Clearance (GO:2000425),1/7,0.033124714124782,0.157979405825884,0,0,34.9087719298246,118.950789446359,CCL2
Positive Regulation Of Extracellular Matrix Disassembly (GO:0090091),1/7,0.033124714124782,0.157979405825884,0,0,34.9087719298246,118.950789446359,FSCN1
Positive Regulation Of Phagocytosis (GO:0050766),2/60,0.0337042395194037,0.159627023279398,0,0,7.28026412325752,24.6810538084052,CCL2;C2
Negative Regulation Of Cell Population Proliferation (GO:0008285),5/379,0.0358906450634762,0.165778388235564,0,0,2.86918963389552,9.54659327002627,IFITM1;EIF2AK2;ADARB1;IFIT3;PML
Positive Regulation Of NF-kappaB Transcription Factor Activity (GO:0051092),3/152,0.0368280571283927,0.165778388235564,0,0,4.27689976185322,14.1201644723205,TRIM14;EIF2AK2;TRIM22
Regulation Of Epidermis Development (GO:0045682),1/8,0.0377673265742596,0.165778388235564,0,0,29.9203007518797,98.0282082771779,KRT10
Positive Regulation Of Monocyte Chemotactic Protein-1 Production (GO:0071639),1/8,0.0377673265742596,0.165778388235564,0,0,29.9203007518797,98.0282082771779,OAS3
Regulation Of Helicase Activity (GO:0051095),1/8,0.0377673265742596,0.165778388235564,0,0,29.9203007518797,98.0282082771779,IFIT1
Regulation Of Interleukin-18 Production (GO:0032661),1/8,0.0377673265742596,0.165778388235564,0,0,29.9203007518797,98.0282082771779,GBP5
Regulation Of Morphogenesis Of An Epithelium (GO:1905330),1/8,0.0377673265742596,0.165778388235564,0,0,29.9203007518797,98.0282082771779,CXCL10
Regulation Of Pattern Recognition Receptor Signaling Pathway (GO:0062207),1/8,0.0377673265742596,0.165778388235564,0,0,29.9203007518797,98.0282082771779,BIRC3
Regulation Of Podosome Assembly (GO:0071801),1/8,0.0377673265742596,0.165778388235564,0,0,29.9203007518797,98.0282082771779,FSCN1
Protein poly-ADP-ribosylation (GO:0070212),1/8,0.0377673265742596,0.165778388235564,0,0,29.9203007518797,98.0282082771779,PARP9
Positive Regulation Of Dendritic Cell Cytokine Production (GO:0002732),1/8,0.0377673265742596,0.165778388235564,0,0,29.9203007518797,98.0282082771779,RIGI
Cellular Response To Virus (GO:0098586),2/64,0.0379199832327683,0.165778388235564,0,0,6.80919698009609,22.2815789644713,IFIH1;CXCL10
Antimicrobial Humoral Immune Response Mediated By Antimicrobial Peptide (GO:0061844),2/65,0.0390039690340505,0.167773694159115,0,0,6.70077676460655,21.7379354108533,CXCL10;CXCL9
Response To Lipopolysaccharide (GO:0032496),3/159,0.0412039896683058,0.167773694159115,0,0,4.08354011579818,13.0233085868601,CXCL10;CXCL9;CCL2
Positive Regulation Of Mesenchymal Cell Proliferation (GO:0002053),1/9,0.0423878788402831,0.167773694159115,0,0,26.1789473684211,82.7488471391098,STAT1
NAD Biosynthesis Via Nicotinamide Riboside Salvage Pathway (GO:0034356),1/9,0.0423878788402831,0.167773694159115,0,0,26.1789473684211,82.7488471391098,PARP9
Negative Regulation Of Necroptotic Process (GO:0060546),1/9,0.0423878788402831,0.167773694159115,0,0,26.1789473684211,82.7488471391098,BIRC3
Type II Interferon-Mediated Signaling Pathway (GO:0060333),1/9,0.0423878788402831,0.167773694159115,0,0,26.1789473684211,82.7488471391098,STAT1
Negative Regulation Of Tyrosine Phosphorylation Of STAT Protein (GO:0042532),1/9,0.0423878788402831,0.167773694159115,0,0,26.1789473684211,82.7488471391098,PARP14
Cell Differentiation Involved In Metanephros Development (GO:0072202),1/9,0.0423878788402831,0.167773694159115,0,0,26.1789473684211,82.7488471391098,STAT1
Positive Regulation Of RIG-I Signaling Pathway (GO:1900246),1/9,0.0423878788402831,0.167773694159115,0,0,26.1789473684211,82.7488471391098,DDX60
Regulation Of Viral-Induced Cytoplasmic Pattern Recognition Receptor Signaling Pathway (GO:0039531),1/9,0.0423878788402831,0.167773694159115,0,0,26.1789473684211,82.7488471391098,BIRC3
