Term,Overlap,P.value,Adjusted.P.value,Old.P.value,Old.Adjusted.P.value,Odds.Ratio,Combined.Score,Genes
Negative Regulation Of Type I Interferon-Mediated Signaling Pathway (GO:0060339),7/15,1.72072329716197e-09,2.61706370559271e-07,0,0,53.601246105919,1081.70107871877,OAS1;STAT2;OAS3;NLRC5;ISG15;SAMHD1;USP18
Negative Regulation Of Cytokine-Mediated Signaling Pathway (GO:0001960),11/59,2.70962379194593e-09,3.77766716993795e-07,0,0,14.1866456361725,279.852241409789,IL1RN;OAS1;OAS3;STAT2;NLRC5;ISG15;SAMHD1;PARP14;ZNF675;USP18;NAIP
Regulation Of Type I Interferon-Mediated Signaling Pathway (GO:0060338),8/33,4.66801743914608e-08,6.00737936591645e-06,0,0,19.647,331.640304831195,TRIM6;OAS1;STAT2;OAS3;NLRC5;ISG15;SAMHD1;USP18
Regulation Of Innate Immune Response (GO:0045088),11/78,5.70800526841473e-08,6.53111386360185e-06,0,0,10.153726634964,169.352088722388,GBP5;TASL;PLSCR1;IFI16;TREX1;DHX58;TRAFD1;IFI35;PARP9;SAMHD1;FCGR2B
Cytosolic Pattern Recognition Receptor Signaling Pathway (GO:0002753),7/23,5.85575062486717e-08,6.53111386360185e-06,0,0,26.7897196261682,446.136073910861,IFIH1;OAS3;DHX58;TIFA;IRF7;MAP2K6;RIGI
Response To Type II Interferon (GO:0034341),11/80,7.46761276991319e-08,7.80832260254047e-06,0,0,9.85840991176336,161.777545447776,IFITM3;GBP6;BST2;GBP5;NUB1;SP100;GCH1;STAT1;GBP1;SHFL;GBP4
Response To Type I Interferon (GO:0034340),5/9,1.37379308706636e-07,1.35197402038942e-05,0,0,76.1145510835913,1202.64949126582,SP100;MX1;ISG15;IFIT1;SHFL
Positive Regulation Of Defense Response To Virus By Host (GO:0002230),7/28,2.63569992657341e-07,2.44973665397629e-05,0,0,20.4060228452752,309.129756063196,TRIM6;APOBEC3G;DTX3L;STAT1;PARP9;TRIM22;RIGI
Regulation Of Ribonuclease Activity (GO:0060700),4/5,3.50582777826409e-07,3.08697361738728e-05,0,0,242.851851851852,3609.66953896785,OAS1;OAS2;OAS3;OASL
Positive Regulation Of Type I Interferon Production (GO:0032481),9/64,9.58766743984241e-07,8.02008381342818e-05,0,0,10.0628669136506,139.447365875739,IFIH1;OAS1;OAS2;STAT1;OAS3;DHX58;IRF7;ISG15;RIGI
Regulation Of Nuclease Activity (GO:0032069),4/6,1.03813698775371e-06,8.27049133577124e-05,0,0,121.41975308642,1672.93141269008,OAS1;OAS2;OAS3;OASL
Cellular Response To Interferon-Beta (GO:0035458),6/22,1.11118121187641e-06,8.45002803395103e-05,0,0,22.8913043478261,313.841773090196,TRIM6;PNPT1;AIM2;IFI16;OAS1;STAT1
Positive Regulation Of Interferon-Beta Production (GO:0032728),7/36,1.66027192092422e-06,0.000120766735813314,0,0,14.770759480073,196.577083273995,IFIH1;OAS1;OAS2;OAS3;IRF7;ISG15;RIGI
Regulation Of Defense Response To Virus By Host (GO:0050691),7/37,2.01906545591851e-06,0.000140745687822986,0,0,14.2776739356179,187.221365019083,TRIM6;APOBEC3G;DTX3L;STAT1;PARP9;TRIM22;RIGI
Positive Regulation Of Pattern Recognition Receptor Signaling Pathway (GO:0062208),7/39,2.93272889043413e-06,0.000194272514866893,0,0,13.3839563862928,170.505945711082,TASL;RSAD2;DHX58;WDFY1;IFI35;DDX60;OASL
Defense Response To Protozoan (GO:0042832),5/15,3.01917835417766e-06,0.000194272514866893,0,0,30.4365325077399,386.864332668461,GBP6;BATF2;IRF4;GBP1;GBP4
Regulation Of Cytokine Production (GO:0001817),13/167,3.97921643939868e-06,0.000246564040856074,0,0,5.23055040197897,65.0388899908334,BTN2A2;BTN3A1;EIF2AK2;ISG15;BTN3A3;BTN3A2;IFIH1;IFI16;IRF7;IGF2BP3;FCGR2B;BTN2A3P;RIGI
Response To Interferon-Alpha (GO:0035455),5/17,6.05562560525284e-06,0.000361823629913857,0,0,25.3611971104231,304.702682588718,IFITM3;BST2;MX2;LAMP3;EIF2AK2
Regulation Of Interferon-Beta Production (GO:0032648),7/50,1.63189279787499e-05,0.000941433327877535,0,0,9.95457509237122,109.73112182585,IFIH1;OAS1;OAS2;OAS3;IRF7;ISG15;RIGI
Positive Regulation Of Cytokine Production (GO:0001819),17/320,2.36815430882417e-05,0.00132064071955428,0,0,3.49424299343118,37.2165342410184,GBP5;CD274;BTN3A1;EIF2AK2;ISG15;NOD1;BTN3A2;MMP8;IFIH1;C5;TRIM6;IFI16;IRF4;DHX58;IRF7;IL18R1;RIGI
Cellular Response To Type I Interferon (GO:0071357),6/38,3.29612004647047e-05,0.00177884156056294,0,0,11.4363354037267,118.025033407794,IFITM3;SP100;STAT1;OAS2;STAT2;IFIT1
Regulation Of Viral Life Cycle (GO:1903900),5/24,3.78499691978262e-05,0.00197884370212385,0,0,16.0118950627342,163.031200376046,TRIM6;TRIM5;LAMP3;TRIM38;TRIM22
Regulation Of Viral Entry Into Host Cell (GO:0046596),6/44,7.75970932745085e-05,0.00393393748631069,0,0,9.62765609676365,91.1159504200285,IFITM3;TRIM6;TRIM5;TRIM38;TRIM22;LY6E
Positive Regulation Of Innate Immune Response (GO:0045089),6/45,8.83116323719879e-05,0.00434545179289223,0,0,9.38031533683708,87.5618547686428,GBP5;TASL;TRIM6;PLSCR1;NLRC5;IFI35
Regulation Of Interleukin-10 Production (GO:0032653),6/46,0.000100170995943764,0.00478817360611193,0,0,9.14534161490683,84.2160842831755,CD274;IRF4;ISG15;MMP8;FCGR2B;TRIB2
Negative Regulation Of Interleukin-10 Production (GO:0032693),4/16,0.000110606868629393,0.00514014697824929,0,0,20.2263374485597,184.252394757563,CD274;MMP8;FCGR2B;TRIB2
Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043122),13/232,0.000126652747735929,0.00572675802600566,0,0,3.66585489599188,32.8976072362841,STAT1;IFIT5;SHISA5;RHOH;NOD1;BST2;TRIM6;CASP10;TRIM5;TIFA;TNFSF10;TRIM38;TRIM22
Regulation Of Response To Biotic Stimulus (GO:0002831),5/31,0.000137717102499835,0.00606317664426905,0,0,11.6968325791855,103.988455468097,HERC5;TRIM5;DHX58;SAMHD1;FCGR2B
Defense Response To Bacterium (GO:0042742),12/204,0.000145784943870585,0.00625380028449972,0,0,3.85284810126582,34.0336636911099,GBP6;RNF213;OAS1;OAS2;OAS3;ISG15;NOD1;GBP1;NAIP;MICA;GBP4;GBP3
Positive Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043123),11/175,0.000153750485983298,0.00643061407625146,0,0,4.12764484111718,36.2414625776971,BST2;TRIM6;CASP10;TRIM5;TIFA;IFIT5;TNFSF10;SHISA5;NOD1;TRIM38;TRIM22
Cellular Response To Cytokine Stimulus (GO:0071345),15/308,0.000185909055722066,0.00758599634690283,0,0,3.16964529108375,27.2280548171172,GBP6;CCR1;GBP5;PNPT1;STAT1;IFIT1;MT2A;TRIM6;AIM2;OAS1;IFI16;ZNF675;GBP1;GBP4;GBP3
Protein poly-ADP-ribosylation (GO:0070212),3/8,0.000230249174350665,0.00917159211163483,0,0,36.3083076923077,304.131037540178,PARP10;ZC3HAV1;PARP9
Regulation Of Immune Response (GO:0050776),7/77,0.000269308810589271,0.0104779916306012,0,0,6.10654205607477,50.1936496597639,PLSCR1;RSAD2;IRF4;DHX58;IRF7;SAMHD1;FCGR2B
Negative Regulation Of Viral Life Cycle (GO:1903901),4/20,0.000279576788693857,0.0106302719882914,0,0,15.1666666666667,124.097209102033,IFITM3;BST2;TRIM5;LY6E
Pattern Recognition Receptor Signaling Pathway (GO:0002221),6/56,0.000302668896819391,0.0112525569861965,0,0,7.31254658385093,59.2526223795851,IFIH1;DHX58;TIFA;NOD1;NAIP;RIGI
Type I Interferon-Mediated Signaling Pathway (GO:0060337),5/37,0.00032599054383916,0.0116489104813073,0,0,9.50077399380805,76.27831486398,IFITM3;SP100;STAT1;OAS2;STAT2
Modulation By Symbiont Of Entry Into Host (GO:0052372),4/21,0.000340920424798978,0.0116489104813073,0,0,14.2737835875091,113.959910762245,TRIM6;TRIM5;TRIM38;TRIM22
Positive Regulation Of Interferon-Alpha Production (GO:0032727),4/21,0.000340920424798978,0.0116489104813073,0,0,14.2737835875091,113.959910762245,IFIH1;STAT1;IRF7;RIGI
Positive Regulation Of RIG-I Signaling Pathway (GO:1900246),3/9,0.000341181478532013,0.0116489104813073,0,0,30.2553846153846,241.531640722603,DHX58;DDX60;OASL
Protein auto-ADP-ribosylation (GO:0070213),3/10,0.000481490319246846,0.0161106660819995,0,0,25.9318681318681,198.083801488166,PARP10;PARP11;PARP12
Regulation Of Type II Interferon-Mediated Signaling Pathway (GO:0060334),3/11,0.000654025259992787,0.0214545933327046,0,0,22.6892307692308,166.365712117142,NLRC5;PARP14;PARP9
Negative Regulation Of Cytokine Production (GO:0001818),10/178,0.000736845067642071,0.0228827173915592,0,0,3.65079365079365,26.3336598234778,CD274;CEACAM1;BTN2A2;DHX58;INHBA;XAF1;MMP8;FCGR2B;TRIB2;GBP1
Cellular Response To Type II Interferon (GO:0071346),6/66,0.000738593388609802,0.0228827173915592,0,0,6.09068322981366,43.9184733198708,GBP6;GBP5;SP100;STAT1;GBP1;GBP4
Negative Regulation Of Immune Response (GO:0050777),6/66,0.000738593388609802,0.0228827173915592,0,0,6.09068322981366,43.9184733198708,IFI16;TREX1;DHX58;RHBDF2;TRAFD1;FCGR2B
Regulation Of Interferon-Alpha Production (GO:0032647),4/26,0.000798330701342802,0.024283768424482,0,0,11.026936026936,78.6549983171779,IFIH1;STAT1;IRF7;RIGI
Positive Regulation Of mRNA Metabolic Process (GO:1903313),3/12,0.00086147302473498,0.0257365066139575,0,0,20.1671794871795,142.317099664332,MOV10;PNPT1;ZC3HAV1
Protein Ubiquitination (GO:0016567),17/434,0.00088184421576219,0.025882901280178,0,0,2.52403864689599,17.7528135653977,DTX3L;FANCA;UBE2L6;ISG15;BRCA2;TNFSF13B;HERC5;RNF144A;NUB1;TRIM6;RNF213;TRIM5;TRIM14;TRIM69;TRIM38;TRIM22;HERC6
Positive Regulation Of NF-kappaB Transcription Factor Activity (GO:0051092),9/152,0.000928129344512832,0.0267717309201718,0,0,3.85297147993073,26.9027547834163,TRIM6;AIM2;TRIM5;TRIM14;EIF2AK2;NOD1;TRIM38;TRIM22;IL18R1
Post-Translational Protein Modification (GO:0043687),5/48,0.00110547210219974,0.0308490893358706,0,0,7.06638346893225,48.1042838766369,PARP10;PARP11;ZC3HAV1;PARP9;PARP12
Regulation Of ERBB Signaling Pathway (GO:1901184),3/13,0.00110636303655244,0.0308490893358706,0,0,18.1495384615385,123.538049399421,CEACAM1;RHBDF2;IFI6
Interferon-Mediated Signaling Pathway (GO:0140888),5/49,0.00121478710924263,0.0333170300616872,0,0,6.90543202927104,46.3574526355045,IFITM3;SP100;OAS2;STAT1;STAT2
Negative Regulation Of Gene Expression (GO:0010629),14/336,0.00138913177162058,0.0358040738740178,0,0,2.67931320963722,17.627406176408,CCR1;PNPT1;SMAD3;BTN2A2;EIF2AK2;PARP14;PARP9;MMP8;PARP10;OCLN;TRIM6;LARP1;IGF2BP3;FCGR2B
Cellular Response To Exogenous dsRNA (GO:0071360),3/14,0.00139107280442986,0.0358040738740178,0,0,16.4987412587413,108.523440861087,IFIH1;IFIT1;RIGI
Negative Regulation Of Leukocyte Mediated Cytotoxicity (GO:0001911),3/14,0.00139107280442986,0.0358040738740178,0,0,16.4987412587413,108.523440861087,CEACAM1;FCGR2B;MICA
Protein Localization To Vacuole (GO:0072665),3/14,0.00139107280442986,0.0358040738740178,0,0,16.4987412587413,108.523440861087,GLMP;KPTN;GBP1
mRNA Methylation (GO:0080009),3/15,0.00171783316036902,0.0435444678378388,0,0,15.1230769230769,96.2839664016107,METTL14;METTL4;CMTR1
Positive Regulation Of Tumor Necrosis Factor Production (GO:0032760),6/78,0.00177255524005237,0.0442609689045913,0,0,5.07246376811594,32.1357477861959,IFIH1;OAS1;OAS2;OAS3;MMP8;RIGI
Regulation Of Gene Expression (GO:0010468),32/1127,0.00182441510487442,0.0448859775066897,0,0,1.83408614093546,11.5666566066315,BMPR2;BNC2;HNRNPLL;BRCA2;ACVR1B;AFF1;TRIM6;LARP1;IFI16;LAMP3;METTL4;IGF2BP3;BTN2A3P;TRIM22;CCR1;SMAD3;BTN3A1;BTN2A2;RHOH;BTN3A3;TDRD7;BTN3A2;INHBA;PARP14;PARP9;MMP8;PML;PARP10;OCLN;PLSCR1;ZNF675;RIGI
Positive Regulation Of Immune Response (GO:0050778),6/80,0.00201806401834643,0.0485340402434441,0,0,4.9348665435622,30.6238899087747,GBP5;TASL;PLSCR1;RSAD2;IFI35;FCGR2B
Activin Receptor Signaling Pathway (GO:0032924),3/16,0.00208873335178002,0.0485340402434441,0,0,13.9590532544379,86.1440738273872,SMAD3;INHBA;ACVR1B
Regulation Of Response To Cytokine Stimulus (GO:0060759),3/16,0.00208873335178002,0.0485340402434441,0,0,13.9590532544379,86.1440738273872,IFIH1;PARP9;RIGI
Negative Regulation Of Natural Killer Cell Mediated Cytotoxicity (GO:0045953),3/16,0.00208873335178002,0.0485340402434441,0,0,13.9590532544379,86.1440738273872,CEACAM1;SERPINB9;MICA
Positive Regulation Of Tumor Necrosis Factor Superfamily Cytokine Production (GO:1903557),6/82,0.00228843838902738,0.0524459921211343,0,0,4.80451127819549,29.2108790324967,IFIH1;OAS1;OAS2;OAS3;MMP8;RIGI
Base Conversion Or Substitution Editing (GO:0016553),3/17,0.00250572599299332,0.0549574765110728,0,0,12.9613186813187,77.6276287401018,APOBEC3D;APOBEC3G;ADAR
Cellular Response To dsRNA (GO:0071359),3/17,0.00250572599299332,0.0549574765110728,0,0,12.9613186813187,77.6276287401018,IFIH1;IFIT1;RIGI
Positive Regulation Of DNA-binding Transcription Factor Activity (GO:0051091),11/246,0.00257331514838208,0.0549574765110728,0,0,2.87008524062018,17.1130562281808,TRIM6;SMAD3;AIM2;TRIM5;TRIM14;EIF2AK2;NOD1;TRIM38;TRIM22;IL18R1;RIGI
ISG15-protein Conjugation (GO:0032020),2/5,0.00259512291953063,0.0549574765110728,0,0,40.2229038854806,239.492052619776,ISG15;UBE2L6
Regulation Of Interleukin-1-Mediated Signaling Pathway (GO:2000659),2/5,0.00259512291953063,0.0549574765110728,0,0,40.2229038854806,239.492052619776,IL1RN;ZNF675
Positive Regulation Of Toll-Like Receptor 7 Signaling Pathway (GO:0034157),2/5,0.00259512291953063,0.0549574765110728,0,0,40.2229038854806,239.492052619776,TASL;RSAD2
Positive Regulation Of Cellular Catabolic Process (GO:0031331),8/146,0.00286460804914294,0.0599061158277018,0,0,3.53876811594203,20.7206329764614,MOV10;TRIM6;PNPT1;DTX3L;TRIM5;ZC3HAV1;TRIM38;TRIM22
Negative Regulation Of Viral Entry Into Host Cell (GO:0046597),3/18,0.0029706318754521,0.0606081357028214,0,0,12.0966153846154,70.3899702017878,IFITM3;TRIM5;LY6E
Regulation Of RIG-I Signaling Pathway (GO:0039535),3/18,0.0029706318754521,0.0606081357028214,0,0,12.0966153846154,70.3899702017878,DHX58;DDX60;OASL
Regulation Of Type II Interferon Production (GO:0032649),6/87,0.00308340155342018,0.0621509734803851,0,0,4.50678628939499,26.0569849471702,CD274;BTN3A1;ISG15;BTN3A2;INHBA;IL18R1
rRNA Catabolic Process (GO:0016075),3/19,0.00348514464676105,0.0694124642146577,0,0,11.34,64.1758465793809,SLFN12;SLFN13;XRN1
RIG-I Signaling Pathway (GO:0039529),2/6,0.0038505575448098,0.0732878825037719,0,0,30.1656441717791,167.707024685575,OAS3;RIGI
Regulation Of Toll-Like Receptor 7 Signaling Pathway (GO:0034155),2/6,0.0038505575448098,0.0732878825037719,0,0,30.1656441717791,167.707024685575,TASL;RSAD2
Regulation Of MDA-5 Signaling Pathway (GO:0039533),2/6,0.0038505575448098,0.0732878825037719,0,0,30.1656441717791,167.707024685575,DHX58;DDX60
Regulation Of RNA Metabolic Process (GO:0051252),6/91,0.00385495138095154,0.0732878825037719,0,0,4.29382535622945,23.8667854804695,OAS1;OAS2;OAS3;METTL4;HNRNPLL;OASL
T Cell Mediated Immunity (GO:0002456),3/20,0.00405083535727392,0.0761466017159468,0,0,10.6723981900452,58.7924503531271,BTN3A3;BTN3A2;MICA
Negative Regulation Of Growth (GO:0045926),7/124,0.00439327837201684,0.0816661635153797,0,0,3.64472668210986,19.7824084735161,BST2;MT2A;PNPT1;SMAD3;BMPR2;INHBA;PML
Positive Regulation Of Response To Biotic Stimulus (GO:0002833),4/41,0.00446010334601226,0.0819972845920716,0,0,6.55155155155155,35.4608187886902,GBP5;TASL;PLSCR1;IFI35
Modification-Dependent Protein Catabolic Process (GO:0019941),9/192,0.00454102838788209,0.0825776140535515,0,0,3.00462510920397,16.2087559485994,HERC5;RNF144A;NUB1;RNF213;DTX3L;UBE2L6;ISG15;HERC6;TNFSF13B
DNA Damage Response (GO:0006974),14/384,0.00464377808909121,0.0831010580214473,0,0,2.32594250301257,12.4954911168101,RMI2;CBX5;DTX3L;TREX1;FANCA;SAMHD1;PML;TNFSF13B;HELB;AIM2;IRF7;FBXO6;MICA;MAP2K6
Retrotransposon Silencing (GO:0010526),3/21,0.00466915687627976,0.0831010580214473,0,0,10.0789743589744,54.0916053948153,APOBEC3D;MOV10;APOBEC3G
Positive Regulation Of Cytokine-Mediated Signaling Pathway (GO:0001961),4/44,0.00575383649556985,0.101328089021983,0,0,6.05925925925926,31.2529832279587,TRIM6;NLRC5;PARP14;PARP9
Negative Regulation Of Response To Biotic Stimulus (GO:0002832),4/45,0.00623509093151645,0.10753924874667,0,0,5.91117133393556,30.0143396258571,IFI16;TREX1;DHX58;TRAFD1
Positive Regulation Of mRNA Catabolic Process (GO:0061014),4/45,0.00623509093151645,0.10753924874667,0,0,5.91117133393556,30.0143396258571,MOV10;METTL14;PNPT1;ZC3HAV1
Negative Regulation Of Antigen Receptor-Mediated Signaling Pathway (GO:0050858),3/24,0.00685275157684334,0.113141145945549,0,0,8.6378021978022,43.0430754704317,CEACAM1;FCGR2B;GBP1
DNA Cytosine Deamination (GO:0070383),2/8,0.00703328103905387,0.113141145945549,0,0,20.1083844580777,99.6793120578604,APOBEC3D;APOBEC3G
Regulation Of Dendritic Cell Antigen Processing And Presentation (GO:0002604),2/8,0.00703328103905387,0.113141145945549,0,0,20.1083844580777,99.6793120578604,NOD1;FCGR2B
Cellular Response To Muramyl Dipeptide (GO:0071225),2/8,0.00703328103905387,0.113141145945549,0,0,20.1083844580777,99.6793120578604,NOD1;CHMP5
Negative Regulation Of Leukocyte Degranulation (GO:0043301),2/8,0.00703328103905387,0.113141145945549,0,0,20.1083844580777,99.6793120578604,CEACAM1;FCGR2B
Positive Regulation Of Chromatin Binding (GO:0035563),2/8,0.00703328103905387,0.113141145945549,0,0,20.1083844580777,99.6793120578604,DTX3L;PARP9
Positive Regulation Of Monocyte Chemotactic Protein-1 Production (GO:0071639),2/8,0.00703328103905387,0.113141145945549,0,0,20.1083844580777,99.6793120578604,OAS1;OAS3
Regulation Of T Cell Differentiation (GO:0045580),4/47,0.00727618574033675,0.115933892796032,0,0,5.63565891472868,27.7451856809541,SMARCD3;FANCA;RHOH;PRDM1
Negative Regulation Of Transposition (GO:0010529),3/25,0.00769390912897361,0.121433112950687,0,0,8.24475524475525,40.1299139191311,APOBEC3D;MOV10;APOBEC3G
Negative Regulation Of Catalytic Activity (GO:0043086),3/26,0.00859333517678386,0.133117127321846,0,0,7.88588628762542,37.5113343489802,HP;IFIT1;PARP9
Positive Regulation Of Erythrocyte Differentiation (GO:0045648),3/26,0.00859333517678386,0.133117127321846,0,0,7.88588628762542,37.5113343489802,STAT1;INHBA;ACVR1B
NAD Biosynthesis Via Nicotinamide Riboside Salvage Pathway (GO:0034356),2/9,0.00894531696221484,0.133620672123084,0,0,17.2348816827344,81.2904760242846,PARP10;PARP9
Type II Interferon-Mediated Signaling Pathway (GO:0060333),2/9,0.00894531696221484,0.133620672123084,0,0,17.2348816827344,81.2904760242846,SP100;STAT1
Positive Regulation Of T Cell Apoptotic Process (GO:0070234),2/9,0.00894531696221484,0.133620672123084,0,0,17.2348816827344,81.2904760242846,CD274;IDO1
Positive Regulation Of Vasculogenesis (GO:2001214),2/9,0.00894531696221484,0.133620672123084,0,0,17.2348816827344,81.2904760242846,CEACAM1;RIN2
mRNA Modification (GO:0016556),3/27,0.00955185949164302,0.141418238314325,0,0,7.55692307692308,35.1473960789876,METTL14;METTL4;CMTR1
Cytokine-Mediated Signaling Pathway (GO:0019221),10/257,0.0102120430052429,0.14986621006817,0,0,2.473073103659,11.3370309774537,CCR1;CEACAM1;AIM2;OAS1;STAT1;OAS2;MX1;ZNF675;IL18R1;OASL
Regulation Of Chromatin Binding (GO:0035561),2/10,0.0110612811916836,0.154299778611054,0,0,15.079754601227,67.9238057473859,DTX3L;PARP9
Aromatic Amino Acid Family Catabolic Process (GO:0009074),2/10,0.0110612811916836,0.154299778611054,0,0,15.079754601227,67.9238057473859,FANCA;IDO1
Positive Regulation Of Toll-Like Receptor 4 Signaling Pathway (GO:0034145),2/10,0.0110612811916836,0.154299778611054,0,0,15.079754601227,67.9238057473859,WDFY1;IFI35
Negative Regulation Of Cysteine-Type Endopeptidase Activity (GO:2000117),4/53,0.0110675274556644,0.154299778611054,0,0,4.94406651549509,22.2667896964553,IFI16;LAMP3;IFI6;NAIP
Positive Regulation Of NIK/NF-kappaB Signaling (GO:1901224),4/53,0.0110675274556644,0.154299778611054,0,0,4.94406651549509,22.2667896964553,EIF2AK2;NOD1;IFI35;MMP8
Positive Regulation Of Chemokine Production (GO:0032722),4/53,0.0110675274556644,0.154299778611054,0,0,4.94406651549509,22.2667896964553,C5;OAS1;OAS3;EIF2AK2
Negative Regulation Of DNA Binding (GO:0043392),3/29,0.0116490725799893,0.161065276250596,0,0,6.97491124260355,31.0559925504686,SP100;IFI16;ZNF675
Regulation Of NIK/NF-kappaB Signaling (GO:1901222),5/83,0.0117936020583873,0.161607014293644,0,0,3.88862427562118,17.2662620929872,TRIM6;EIF2AK2;NOD1;IFI35;MMP8
Negative Regulation Of Macromolecule Metabolic Process (GO:0010605),8/186,0.0118814481518937,0.161607014293644,0,0,2.73792134831461,12.1365949836871,CCR1;PARP10;OCLN;TRIM6;SMAD3;PARP14;MMP8;PARP9
Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043281),5/84,0.0123764116095199,0.166981746957474,0,0,3.8392052357252,16.8616469898792,LAMP3;TNFSF10;IFI6;NOD1;NAIP
Protein Polyubiquitination (GO:0000209),9/226,0.0125771358103059,0.168332385685134,0,0,2.52943385868859,11.0684857076622,RNF144A;TRIM6;RNF213;DTX3L;TRIM5;UBE2L6;TRIM38;TRIM22;TNFSF13B
Negative Regulation Of Myeloid Leukocyte Differentiation (GO:0002762),3/30,0.0127889818572046,0.169047682429581,0,0,6.71623931623932,29.2772374775654,CEACAM1;INHBA;ZNF675
Positive Regulation Of Gene Expression (GO:0010628),15/480,0.0133462764358976,0.169047682429581,0,0,1.97949087910955,8.54450771695427,SMAD3;BMPR2;SSB;BTN3A1;EIF2AK2;INHBA;HNRNPLL;MMP8;OCLN;PLSCR1;METTL14;LARP1;IFI16;LAMP3;RIGI
Cellular Response To Peptide (GO:1901653),4/56,0.0133635171798223,0.169047682429581,0,0,4.65811965811966,20.1008431755491,CACNA1A;NOD1;FCGR2B;CHMP5
Regulation Of Monocyte Chemotactic Protein-1 Production (GO:0071637),2/11,0.013374012345149,0.169047682429581,0,0,13.4035446489434,57.8288137342338,OAS1;OAS3
Cytidine To Uridine Editing (GO:0016554),2/11,0.013374012345149,0.169047682429581,0,0,13.4035446489434,57.8288137342338,APOBEC3D;APOBEC3G
Post-Transcriptional Gene Silencing (GO:0016441),2/11,0.013374012345149,0.169047682429581,0,0,13.4035446489434,57.8288137342338,HELZ2;MOV10
