"Contributeur","Value","abs_Value"
"TNFSF14",-0.551266126122492,0.551266126122492
"B3GNT8",-0.550489891107629,0.550489891107629
"LMNB1",-0.55022559581683,0.55022559581683
"SNORA75",-0.549976765062925,0.549976765062925
"KAT2A",0.548730153914934,0.548730153914934
"VASP",-0.548012599403077,0.548012599403077
"ADAM15",0.546644771706998,0.546644771706998
"SIPA1L3",-0.546530291765393,0.546530291765393
"LINC00954",0.546249387985656,0.546249387985656
"FAM8A1",-0.545745837243248,0.545745837243248
"TMED5",-0.54295476372984,0.54295476372984
"MT-ND3",-0.542588444864138,0.542588444864138
"WDR83OS",0.541890422274221,0.541890422274221
"ADAM19",-0.541883855142115,0.541883855142115
"CYB561D2",0.541866738230047,0.541866738230047
"SH2D3C",-0.541217397154898,0.541217397154898
"FPGS",0.54048039545829,0.54048039545829
"CYP1B1",-0.540376634771024,0.540376634771024
"ERF",-0.540086113320398,0.540086113320398
"ATP5MC2",0.536741833072145,0.536741833072145
"ETFB",0.536602779345887,0.536602779345887
"CEACAM3",-0.536154392513164,0.536154392513164
"SIRPA",-0.535310028798781,0.535310028798781
"RNF24",-0.535256432527082,0.535256432527082
"STX11",-0.534540064335863,0.534540064335863
"SMG1P1",0.533980036257348,0.533980036257348
"GOLIM4",-0.533609650006601,0.533609650006601
"TAF13",-0.532456546346073,0.532456546346073
"MYO7B",-0.53229139356577,0.53229139356577
"TSPAN2",-0.531906347781419,0.531906347781419
"ACVR2B",0.531280139958719,0.531280139958719
"TP53I11",-0.526473592417852,0.526473592417852
"SERPINB2",-0.526260436020287,0.526260436020287
"VARS",0.526080666074975,0.526080666074975
"MPEG1",-0.526027493489218,0.526027493489218
"WIZ",-0.526008597096192,0.526008597096192
"ZFP36",-0.525132668779108,0.525132668779108
"TFE3",-0.524457652335857,0.524457652335857
"PLIN2",0.521600738027017,0.521600738027017
"MT-CO2",-0.52078539679968,0.52078539679968
"C12orf10",0.520592916276099,0.520592916276099
"UBA52",0.520123090934697,0.520123090934697
"RPL29",0.519271185610541,0.519271185610541
"RPL35",0.519133487679298,0.519133487679298
"DTX2",-0.518801148426168,0.518801148426168
"JAKMIP2",-0.518767168813596,0.518767168813596
"PSD4",-0.518363438479191,0.518363438479191
"PCBP2",0.516765083261914,0.516765083261914
"SMPDL3A",-0.515505592061278,0.515505592061278
"AL589863.1",0.515380350496738,0.515380350496738
"MYO18A",-0.51490836435703,0.51490836435703
"ULK1",-0.514448368529489,0.514448368529489
"RPL9",0.513972865796461,0.513972865796461
"NRGN",-0.513342929537469,0.513342929537469
"UBALD2",-0.51316489670452,0.51316489670452
"IPMK",-0.510409412810263,0.510409412810263
"ZDHHC18",-0.50876330818729,0.50876330818729
"MFAP1",-0.507812811144364,0.507812811144364
"LATS2",-0.506497774716694,0.506497774716694
"SMG1P3",0.505403648139332,0.505403648139332
"APRT",0.505181679074168,0.505181679074168
"FUS",0.504957591579293,0.504957591579293
"SAMD9",-0.504173094688554,0.504173094688554
"RPS9",0.503888716684091,0.503888716684091
"CD93",-0.502933474358611,0.502933474358611
"CASZ1",-0.50206017289437,0.50206017289437
"VNN3",-0.501971749638215,0.501971749638215
"TRMT1",0.501786683618624,0.501786683618624
"LRRC4",-0.501641613551985,0.501641613551985
"PIP5K1C",-0.500962699198064,0.500962699198064
