Term,Overlap,P.value,Adjusted.P.value,Old.P.value,Old.Adjusted.P.value,Odds.Ratio,Combined.Score,Genes
Positive Regulation Of Reactive Oxygen Species Metabolic Process (GO:2000379),2/48,0.00545767408254977,0.120157825489718,0,0,19.6719367588933,102.505201627682,ITGAM;ZC3H12A
Negative Regulation Of Tumor Necrosis Factor Superfamily Cytokine Production (GO:1903556),2/49,0.00568162739788579,0.120157825489718,0,0,19.252417794971,99.5449645426864,ZC3H12A;LILRA4
Glycerophospholipid Metabolic Process (GO:0006650),2/62,0.00896469642564332,0.120157825489718,0,0,15.0712121212121,71.0526422906807,PLCB3;ABHD6
Positive Regulation Of Cysteine-Type Endopeptidase Activity (GO:2001056),2/64,0.00952952335978731,0.120157825489718,0,0,14.58357771261,67.8626456035523,AIM2;SOX7
Regulation Of Protein Deubiquitination (GO:0090085),1/5,0.0114482499529966,0.120157825489718,0,0,110.833333333333,495.415956354284,ZC3H12A
Positive Regulation Of JNK Cascade (GO:0046330),2/77,0.0135722590358852,0.120157825489718,0,0,12.0478787878788,51.8025938878395,TRAF4;WNT16
Histidine Catabolic Process (GO:0006548),1/6,0.0137224751767355,0.120157825489718,0,0,88.6622222222222,380.247469316315,CARNS1
Histidine Metabolic Process (GO:0006547),1/6,0.0137224751767355,0.120157825489718,0,0,88.6622222222222,380.247469316315,CARNS1
Keratinocyte Proliferation (GO:0043616),1/6,0.0137224751767355,0.120157825489718,0,0,88.6622222222222,380.247469316315,WNT16
Regulation Of Potassium Ion Export Across Plasma Membrane (GO:1903764),1/6,0.0137224751767355,0.120157825489718,0,0,88.6622222222222,380.247469316315,KCNH2
Regulation Of Toll-Like Receptor 7 Signaling Pathway (GO:0034155),1/6,0.0137224751767355,0.120157825489718,0,0,88.6622222222222,380.247469316315,LILRA4
Monoacylglycerol Catabolic Process (GO:0052651),1/6,0.0137224751767355,0.120157825489718,0,0,88.6622222222222,380.247469316315,ABHD6
Dense Core Granule Cytoskeletal Transport (GO:0099519),1/6,0.0137224751767355,0.120157825489718,0,0,88.6622222222222,380.247469316315,KIF1C
Negative Regulation Of T-helper 17 Type Immune Response (GO:2000317),1/6,0.0137224751767355,0.120157825489718,0,0,88.6622222222222,380.247469316315,ZC3H12A
Negative Regulation Of NF-kappaB Transcription Factor Activity (GO:0032088),2/81,0.0149417734378182,0.120157825489718,0,0,11.4355581127733,48.0704480702399,AIM2;ZC3H12A
Stress-Induced Premature Senescence (GO:0090400),1/7,0.0159915829549079,0.120157825489718,0,0,73.8814814814815,305.551108096613,WNT16
Positive Regulation Of Isomerase Activity (GO:0010912),1/7,0.0159915829549079,0.120157825489718,0,0,73.8814814814815,305.551108096613,ITGAM
Regulation Of Dopamine Metabolic Process (GO:0042053),1/7,0.0159915829549079,0.120157825489718,0,0,73.8814814814815,305.551108096613,ITGAM
Negative Regulation Of Nitric Oxide Biosynthetic Process (GO:0045019),1/7,0.0159915829549079,0.120157825489718,0,0,73.8814814814815,305.551108096613,ZC3H12A
Negative Regulation Of Nitric Oxide Metabolic Process (GO:1904406),1/7,0.0159915829549079,0.120157825489718,0,0,73.8814814814815,305.551108096613,ZC3H12A
Ventricular Cardiac Muscle Cell Membrane Repolarization (GO:0099625),1/7,0.0159915829549079,0.120157825489718,0,0,73.8814814814815,305.551108096613,KCNH2
Cellular Modified Amino Acid Biosynthetic Process (GO:0042398),1/7,0.0159915829549079,0.120157825489718,0,0,73.8814814814815,305.551108096613,GATM
Negative Regulation Of T-helper 17 Cell Differentiation (GO:2000320),1/7,0.0159915829549079,0.120157825489718,0,0,73.8814814814815,305.551108096613,ZC3H12A
Positive Regulation Of Execution Phase Of Apoptosis (GO:1900119),1/7,0.0159915829549079,0.120157825489718,0,0,73.8814814814815,305.551108096613,ZC3H12A
Regulation Of Interleukin-1 Beta Production (GO:0032651),2/84,0.0160064500253645,0.120157825489718,0,0,11.0155210643016,45.5465745556304,AIM2;ZC3H12A
Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043122),3/232,0.0162131787339269,0.120157825489718,0,0,6.00944450086321,24.7705147717942,TRAF4;ZC3H12A;MID2
Cellular Response To Chemical Stress (GO:0062197),2/89,0.0178510226477367,0.120157825489718,0,0,10.3798328108673,41.7860356625685,ZC3H12A;MGAT3
Synapse Pruning (GO:0098883),1/8,0.0182555843351526,0.120157825489718,0,0,63.3238095238095,253.503209620118,ITGAM
Positive Regulation Of Protein Localization To Early Endosome (GO:1902966),1/8,0.0182555843351526,0.120157825489718,0,0,63.3238095238095,253.503209620118,MGAT3
Regulation Of Lysosomal Protein Catabolic Process (GO:1905165),1/8,0.0182555843351526,0.120157825489718,0,0,63.3238095238095,253.503209620118,MGAT3
Positive Regulation Of Protein Localization To Endosome (GO:1905668),1/8,0.0182555843351526,0.120157825489718,0,0,63.3238095238095,253.503209620118,MGAT3
Regulation Of Neutrophil Migration (GO:1902622),1/8,0.0182555843351526,0.120157825489718,0,0,63.3238095238095,253.503209620118,JAM3
Regulation Of Protein Localization To Early Endosome (GO:1902965),1/8,0.0182555843351526,0.120157825489718,0,0,63.3238095238095,253.503209620118,MGAT3
Negative Regulation By Host Of Viral Genome Replication (GO:0044828),1/8,0.0182555843351526,0.120157825489718,0,0,63.3238095238095,253.503209620118,ZC3H12A
T Cell Receptor Signaling Pathway (GO:0050852),2/95,0.0201775495838105,0.120157825489718,0,0,9.70723362658847,37.8891257646799,BTNL9;ZC3H12A
Negative Regulation Of Muscle Cell Apoptotic Process (GO:0010656),1/9,0.0205144904077938,0.120157825489718,0,0,55.4055555555556,215.34055050751,ZC3H12A
Granulocyte Migration (GO:0097530),1/9,0.0205144904077938,0.120157825489718,0,0,55.4055555555556,215.34055050751,JAM3
Positive Regulation Of Protein Kinase A Signaling (GO:0010739),1/9,0.0205144904077938,0.120157825489718,0,0,55.4055555555556,215.34055050751,SPATC1L
Adherens Junction Assembly (GO:0034333),1/9,0.0205144904077938,0.120157825489718,0,0,55.4055555555556,215.34055050751,JAM3
Apical Protein Localization (GO:0045176),1/9,0.0205144904077938,0.120157825489718,0,0,55.4055555555556,215.34055050751,JAM3
Protein O-linked Glycosylation Via Threonine (GO:0018243),1/9,0.0205144904077938,0.120157825489718,0,0,55.4055555555556,215.34055050751,GALNTL6
Protein Localization To Microtubule (GO:0035372),1/9,0.0205144904077938,0.120157825489718,0,0,55.4055555555556,215.34055050751,MID2
Protein Localization To Microtubule Cytoskeleton (GO:0072698),1/9,0.0205144904077938,0.120157825489718,0,0,55.4055555555556,215.34055050751,MID2
Dicarboxylic Acid Biosynthetic Process (GO:0043650),1/9,0.0205144904077938,0.120157825489718,0,0,55.4055555555556,215.34055050751,GLS2
Ectoderm Development (GO:0007398),1/9,0.0205144904077938,0.120157825489718,0,0,55.4055555555556,215.34055050751,ITGAM
Negative Regulation Of Cell Adhesion Mediated By Integrin (GO:0033629),1/9,0.0205144904077938,0.120157825489718,0,0,55.4055555555556,215.34055050751,JAM3
Regulation Of Cellular Extravasation (GO:0002691),1/9,0.0205144904077938,0.120157825489718,0,0,55.4055555555556,215.34055050751,JAM3
Cytokine-Mediated Signaling Pathway (GO:0019221),3/257,0.0212102359244686,0.120157825489718,0,0,5.41109686870537,20.8504247375584,AIM2;TRAF4;LILRA4
Positive Regulation Of Lipid Localization (GO:1905954),1/10,0.0227683122669265,0.120157825489718,0,0,49.2469135802469,186.270812956763,ZC3H12A
Cardiac Muscle Cell Membrane Repolarization (GO:0099622),1/10,0.0227683122669265,0.120157825489718,0,0,49.2469135802469,186.270812956763,KCNH2
miRNA Catabolic Process (GO:0010587),1/10,0.0227683122669265,0.120157825489718,0,0,49.2469135802469,186.270812956763,ZC3H12A
Regulation Of Toll-Like Receptor 9 Signaling Pathway (GO:0034163),1/10,0.0227683122669265,0.120157825489718,0,0,49.2469135802469,186.270812956763,LILRA4
Negative Regulation Of T-helper Cell Differentiation (GO:0045623),1/10,0.0227683122669265,0.120157825489718,0,0,49.2469135802469,186.270812956763,ZC3H12A
Activation Of GTPase Activity (GO:0090630),2/102,0.0230430830514443,0.120157825489718,0,0,9.02454545454546,34.0260526794945,SGSM1;AGAP3
Negative Regulation Of Heart Contraction (GO:0045822),1/11,0.0250170610222385,0.120157825489718,0,0,44.32,163.460901941891,ZC3H12A
Glutamine Family Amino Acid Biosynthetic Process (GO:0009084),1/11,0.0250170610222385,0.120157825489718,0,0,44.32,163.460901941891,GLS2
Negative Regulation Of Potassium Ion Transmembrane Transport (GO:1901380),1/11,0.0250170610222385,0.120157825489718,0,0,44.32,163.460901941891,KCNH2
Regulation Of T-helper 17 Cell Differentiation (GO:2000319),1/11,0.0250170610222385,0.120157825489718,0,0,44.32,163.460901941891,ZC3H12A
Positive Regulation Of Autophagy (GO:0010508),2/107,0.0251866407972388,0.120157825489718,0,0,8.59264069264069,31.6333044883719,ZC3H12A;MID2
Regulation Of JNK Cascade (GO:0046328),2/110,0.0265104993556734,0.120157825489718,0,0,8.3526936026936,30.3220687820224,TRAF4;WNT16
Monoatomic Cation Transmembrane Transport (GO:0098655),3/281,0.0267186780700126,0.120157825489718,0,0,4.93792872678601,17.8871155161692,KCNH2;KCNC4;KCNN4
Positive Regulation Of mRNA Metabolic Process (GO:1903313),1/12,0.0272607477638807,0.120157825489718,0,0,40.2888888888889,145.132963479857,ZC3H12A
Positive Regulation Of Myeloid Leukocyte Mediated Immunity (GO:0002888),1/12,0.0272607477638807,0.120157825489718,0,0,40.2888888888889,145.132963479857,ITGAM
Negative Regulation Of Potassium Ion Transport (GO:0043267),1/12,0.0272607477638807,0.120157825489718,0,0,40.2888888888889,145.132963479857,KCNH2
Axonal Transport Of Mitochondrion (GO:0019896),1/12,0.0272607477638807,0.120157825489718,0,0,40.2888888888889,145.132963479857,SYBU
Negative Regulation By Host Of Viral Process (GO:0044793),1/12,0.0272607477638807,0.120157825489718,0,0,40.2888888888889,145.132963479857,ZC3H12A
Positive Regulation Of Cellular Extravasation (GO:0002693),1/12,0.0272607477638807,0.120157825489718,0,0,40.2888888888889,145.132963479857,JAM3
Inorganic Cation Transmembrane Transport (GO:0098662),3/284,0.027456295580711,0.120157825489718,0,0,4.8844657783663,17.5604349626,KCNH2;KCNC4;KCNN4
Suppression Of Viral Release By Host (GO:0044790),1/13,0.0294993835815373,0.120157825489718,0,0,36.9296296296296,130.117336750101,MID2
Positive Regulation Of Leukocyte Degranulation (GO:0043302),1/13,0.0294993835815373,0.120157825489718,0,0,36.9296296296296,130.117336750101,ITGAM
Glutamine Metabolic Process (GO:0006541),1/13,0.0294993835815373,0.120157825489718,0,0,36.9296296296296,130.117336750101,GLS2
Negative Regulation Of Viral Transcription (GO:0032897),1/13,0.0294993835815373,0.120157825489718,0,0,36.9296296296296,130.117336750101,MID2
Positive Regulation Of Superoxide Anion Generation (GO:0032930),1/13,0.0294993835815373,0.120157825489718,0,0,36.9296296296296,130.117336750101,ITGAM
Potassium Ion Export Across Plasma Membrane (GO:0097623),1/13,0.0294993835815373,0.120157825489718,0,0,36.9296296296296,130.117336750101,KCNH2
Membrane Depolarization (GO:0051899),1/13,0.0294993835815373,0.120157825489718,0,0,36.9296296296296,130.117336750101,KCNH2
Membrane Depolarization During Action Potential (GO:0086010),1/13,0.0294993835815373,0.120157825489718,0,0,36.9296296296296,130.117336750101,KCNH2
Cellular Response To Arsenic-Containing Substance (GO:0071243),1/13,0.0294993835815373,0.120157825489718,0,0,36.9296296296296,130.117336750101,ZC3H12A
Monoacylglycerol Metabolic Process (GO:0046462),1/13,0.0294993835815373,0.120157825489718,0,0,36.9296296296296,130.117336750101,ABHD6
Positive Regulation Of T Cell Receptor Signaling Pathway (GO:0050862),1/13,0.0294993835815373,0.120157825489718,0,0,36.9296296296296,130.117336750101,KCNN4
Response To Chemokine (GO:1990868),1/13,0.0294993835815373,0.120157825489718,0,0,36.9296296296296,130.117336750101,ZC3H12A
Glucosamine-Containing Compound Metabolic Process (GO:1901071),1/14,0.0317329795488299,0.120157825489718,0,0,34.0871794871795,117.614362331671,MGAT3
RNA Phosphodiester Bond Hydrolysis, Endonucleolytic (GO:0090502),1/14,0.0317329795488299,0.120157825489718,0,0,34.0871794871795,117.614362331671,ZC3H12A
Regulation Of Integrin Activation (GO:0033623),1/14,0.0317329795488299,0.120157825489718,0,0,34.0871794871795,117.614362331671,JAM3
Membrane Repolarization During Cardiac Muscle Cell Action Potential (GO:0086013),1/14,0.0317329795488299,0.120157825489718,0,0,34.0871794871795,117.614362331671,KCNH2
Regulation Of Superoxide Anion Generation (GO:0032928),1/14,0.0317329795488299,0.120157825489718,0,0,34.0871794871795,117.614362331671,ITGAM
Mitochondrion Transport Along Microtubule (GO:0047497),1/14,0.0317329795488299,0.120157825489718,0,0,34.0871794871795,117.614362331671,SYBU
Endoderm Development (GO:0007492),1/14,0.0317329795488299,0.120157825489718,0,0,34.0871794871795,117.614362331671,SOX7
Cellular Response To Cytokine Stimulus (GO:0071345),3/308,0.0337482263577478,0.120157825489718,0,0,4.49462447579108,15.2315066455226,AIM2;ZC3H12A;LILRA4
3'-UTR-mediated mRNA Destabilization (GO:0061158),1/15,0.0339615467251988,0.120157825489718,0,0,31.6507936507937,107.059644252583,ZC3H12A
Regulation Of Cellular Response To Heat (GO:1900034),1/15,0.0339615467251988,0.120157825489718,0,0,31.6507936507937,107.059644252583,IER5
B Cell Mediated Immunity (GO:0019724),1/15,0.0339615467251988,0.120157825489718,0,0,31.6507936507937,107.059644252583,CD70
Negative Regulation Of Macrophage Activation (GO:0043031),1/15,0.0339615467251988,0.120157825489718,0,0,31.6507936507937,107.059644252583,ZC3H12A
N-acetylglucosamine Metabolic Process (GO:0006044),1/15,0.0339615467251988,0.120157825489718,0,0,31.6507936507937,107.059644252583,MGAT3
Glutamine Family Amino Acid Catabolic Process (GO:0009065),1/15,0.0339615467251988,0.120157825489718,0,0,31.6507936507937,107.059644252583,GLS2
Amyloid-Beta Metabolic Process (GO:0050435),1/15,0.0339615467251988,0.120157825489718,0,0,31.6507936507937,107.059644252583,MGAT3
Membrane Repolarization During Action Potential (GO:0086011),1/15,0.0339615467251988,0.120157825489718,0,0,31.6507936507937,107.059644252583,KCNH2
miRNA Metabolic Process (GO:0010586),1/15,0.0339615467251988,0.120157825489718,0,0,31.6507936507937,107.059644252583,ZC3H12A
Regulation Of Systemic Arterial Blood Pressure (GO:0003073),1/15,0.0339615467251988,0.120157825489718,0,0,31.6507936507937,107.059644252583,PLCB3
Retrograde Axonal Transport (GO:0008090),1/15,0.0339615467251988,0.120157825489718,0,0,31.6507936507937,107.059644252583,KIF1C
Negative Regulation Of Cation Transmembrane Transport (GO:1904063),1/15,0.0339615467251988,0.120157825489718,0,0,31.6507936507937,107.059644252583,KCNH2
Positive Regulation Of Intracellular Protein Transport (GO:0090316),2/126,0.0340296598504716,0.120157825489718,0,0,7.26906158357771,24.5732283168308,ITGAM;ZC3H12A
Regulation Of Tumor Necrosis Factor Production (GO:0032680),2/127,0.034524373359081,0.120835306756784,0,0,7.21054545454545,24.2713430037144,ZC3H12A;LILRA4
Stabilization Of Membrane Potential (GO:0030322),1/16,0.0361850961442075,0.12132649883646,0,0,29.5392592592593,98.0439903523152,KCNN4
Negative Regulation Of Viral-Induced Cytoplasmic Pattern Recognition Receptor Signaling Pathway (GO:0039532),1/16,0.0361850961442075,0.12132649883646,0,0,29.5392592592593,98.0439903523152,LILRA4
Lymphocyte Mediated Immunity (GO:0002449),1/16,0.0361850961442075,0.12132649883646,0,0,29.5392592592593,98.0439903523152,CD70
Regulation Of Protein Kinase A Signaling (GO:0010738),1/16,0.0361850961442075,0.12132649883646,0,0,29.5392592592593,98.0439903523152,SPATC1L
Cellular Response To Fatty Acid (GO:0071398),1/16,0.0361850961442075,0.12132649883646,0,0,29.5392592592593,98.0439903523152,ZC3H12A
Antigen Receptor-Mediated Signaling Pathway (GO:0050851),2/134,0.0380655569392284,0.123572999143263,0,0,6.82575757575758,22.3096161074203,BTNL9;ZC3H12A
Negative Regulation Of Leukocyte Activation (GO:0002695),1/17,0.0384036388314902,0.123572999143263,0,0,27.6916666666667,90.2638414763085,ZC3H12A
Ventricular Cardiac Muscle Cell Action Potential (GO:0086005),1/17,0.0384036388314902,0.123572999143263,0,0,27.6916666666667,90.2638414763085,KCNH2
Carboxylic Acid Biosynthetic Process (GO:0046394),1/17,0.0384036388314902,0.123572999143263,0,0,27.6916666666667,90.2638414763085,CARNS1
Regulation Of Viral Transcription (GO:0046782),1/17,0.0384036388314902,0.123572999143263,0,0,27.6916666666667,90.2638414763085,MID2
Glycerolipid Catabolic Process (GO:0046503),1/18,0.0406171857845245,0.126611383812697,0,0,26.0614379084967,83.4894844478949,ABHD6
Negative Regulation Of Viral Entry Into Host Cell (GO:0046597),1/18,0.0406171857845245,0.126611383812697,0,0,26.0614379084967,83.4894844478949,MID2
Membrane Repolarization (GO:0086009),1/18,0.0406171857845245,0.126611383812697,0,0,26.0614379084967,83.4894844478949,KCNH2
Regulation Of Ventricular Cardiac Muscle Cell Membrane Repolarization (GO:0060307),1/18,0.0406171857845245,0.126611383812697,0,0,26.0614379084967,83.4894844478949,KCNH2
Regulation Of Granulocyte Chemotaxis (GO:0071622),1/19,0.042825747982937,0.129256872076488,0,0,24.6123456790123,77.544044405662,JAM3
Regulation Of Behavior (GO:0050795),1/19,0.042825747982937,0.129256872076488,0,0,24.6123456790123,77.544044405662,AIM2
Positive Regulation Of Cellular Catabolic Process (GO:0031331),2/146,0.0444433367997263,0.129256872076488,0,0,6.25315656565657,19.4694545412095,ZC3H12A;MID2
Protein Glycosylation (GO:0006486),2/147,0.0449917080701989,0.129256872076488,0,0,6.20971786833856,19.2580556443042,MGAT3;GALNTL6
Positive Regulation Of Lipid Storage (GO:0010884),1/20,0.0450293363875486,0.129256872076488,0,0,23.3157894736842,72.2892315410458,ZC3H12A
Glutamate Metabolic Process (GO:0006536),1/20,0.0450293363875486,0.129256872076488,0,0,23.3157894736842,72.2892315410458,GLS2
T Cell Mediated Immunity (GO:0002456),1/20,0.0450293363875486,0.129256872076488,0,0,23.3157894736842,72.2892315410458,CD70
Negative Regulation Of Viral Life Cycle (GO:1903901),1/20,0.0450293363875486,0.129256872076488,0,0,23.3157894736842,72.2892315410458,MID2
Microglial Cell Activation (GO:0001774),1/20,0.0450293363875486,0.129256872076488,0,0,23.3157894736842,72.2892315410458,ITGAM
Positive Regulation Of Antigen Receptor-Mediated Signaling Pathway (GO:0050857),1/20,0.0450293363875486,0.129256872076488,0,0,23.3157894736842,72.2892315410458,KCNN4
Negative Regulation Of Cytokine Production Involved In Inflammatory Response (GO:1900016),1/20,0.0450293363875486,0.129256872076488,0,0,23.3157894736842,72.2892315410458,ZC3H12A
Negative Regulation Of DNA-binding Transcription Factor Activity (GO:0043433),2/149,0.0460960335400501,0.131373695589143,0,0,6.12461348175634,18.8456094571892,AIM2;ZC3H12A
Regulation Of Lipid Storage (GO:0010883),1/21,0.0472279619376593,0.132703921219197,0,0,22.1488888888889,67.6154446594906,ZC3H12A
Modulation By Host Of Viral Genome Replication (GO:0044827),1/21,0.0472279619376593,0.132703921219197,0,0,22.1488888888889,67.6154446594906,ZC3H12A
Positive Regulation Of NF-kappaB Transcription Factor Activity (GO:0051092),2/152,0.0477712701212978,0.133238057984684,0,0,6.00121212121212,18.2516716436805,AIM2;MID2
Fc-epsilon Receptor Signaling Pathway (GO:0038095),1/22,0.0494216355431909,0.133238057984684,0,0,21.0931216931217,63.4347577737382,LILRA4
Vesicle Transport Along Microtubule (GO:0047496),1/22,0.0494216355431909,0.133238057984684,0,0,21.0931216931217,63.4347577737382,KIF1C
Cellular Response To Interferon-Beta (GO:0035458),1/22,0.0494216355431909,0.133238057984684,0,0,21.0931216931217,63.4347577737382,AIM2
Cytoskeleton-Dependent Intracellular Transport (GO:0030705),1/22,0.0494216355431909,0.133238057984684,0,0,21.0931216931217,63.4347577737382,KIF1C
Regulation Of Cardiac Muscle Cell Membrane Repolarization (GO:0099623),1/22,0.0494216355431909,0.133238057984684,0,0,21.0931216931217,63.4347577737382,KCNH2
Positive Regulation Of Neuron Apoptotic Process (GO:0043525),1/23,0.0516103681028748,0.134591744268281,0,0,20.1333333333333,59.6758582483111,ITGAM
Adaptive Immune Response Based On Somatic Recombination Of Immune Receptors Built From Immunoglobulin Superfamily Domains (GO:0002460),1/23,0.0516103681028748,0.134591744268281,0,0,20.1333333333333,59.6758582483111,CD70
Positive Regulation Of Protein Targeting To Membrane (GO:0090314),1/23,0.0516103681028748,0.134591744268281,0,0,20.1333333333333,59.6758582483111,ITGAM
Potassium Ion Homeostasis (GO:0055075),1/23,0.0516103681028748,0.134591744268281,0,0,20.1333333333333,59.6758582483111,KCNH2
Protein Localization To Cell Junction (GO:1902414),1/23,0.0516103681028748,0.134591744268281,0,0,20.1333333333333,59.6758582483111,JAM3
Regulation Of Execution Phase Of Apoptosis (GO:1900117),1/24,0.05379417048562,0.137588936049759,0,0,19.2570048309179,56.2803330796982,ZC3H12A
Positive Regulation Of p38MAPK Cascade (GO:1900745),1/24,0.05379417048562,0.137588936049759,0,0,19.2570048309179,56.2803330796982,ZC3H12A
Acylglycerol Catabolic Process (GO:0046464),1/24,0.05379417048562,0.137588936049759,0,0,19.2570048309179,56.2803330796982,ABHD6
Regulation Of Neutrophil Chemotaxis (GO:0090022),1/25,0.0559730535406076,0.141349673181661,0,0,18.4537037037037,53.1999035872492,JAM3
Regulation Of Biomineral Tissue Development (GO:0070167),1/25,0.0559730535406076,0.141349673181661,0,0,18.4537037037037,53.1999035872492,ANKH
Negative Regulation Of Interleukin-1 Beta Production (GO:0032691),1/26,0.0581470280983654,0.14146746470273,0,0,17.7146666666667,50.3943384537939,ZC3H12A
Fc Receptor Signaling Pathway (GO:0038093),1/26,0.0581470280983654,0.14146746470273,0,0,17.7146666666667,50.3943384537939,LILRA4
Regulation Of Interferon-Alpha Production (GO:0032647),1/26,0.0581470280983654,0.14146746470273,0,0,17.7146666666667,50.3943384537939,LILRA4
Nucleic Acid Phosphodiester Bond Hydrolysis (GO:0090305),1/26,0.0581470280983654,0.14146746470273,0,0,17.7146666666667,50.3943384537939,ZC3H12A
Protein Localization To Cell Surface (GO:0034394),1/26,0.0581470280983654,0.14146746470273,0,0,17.7146666666667,50.3943384537939,JAM3
Plasma Membrane Invagination (GO:0099024),1/26,0.0581470280983654,0.14146746470273,0,0,17.7146666666667,50.3943384537939,ITGAM
Metal Ion Transport (GO:0030001),2/171,0.0588807609727632,0.142384385625046,0,0,5.3214093598709,15.0715131309827,KCNC4;KCNN4
Cell Surface Receptor Signaling Pathway Involved In Cell-Cell Signaling (GO:1905114),1/27,0.0603161049564981,0.144101951840354,0,0,17.0324786324786,47.829859287186,ITGAM
Negative Regulation Of NIK/NF-kappaB Signaling (GO:1901223),1/27,0.0603161049564981,0.144101951840354,0,0,17.0324786324786,47.829859287186,ZC3H12A
RNA Phosphodiester Bond Hydrolysis (GO:0090501),1/28,0.0624802949082236,0.144101951840354,0,0,16.4008230452675,45.477908701644,ZC3H12A
Positive Regulation Of Protein Import Into Nucleus (GO:0042307),1/28,0.0624802949082236,0.144101951840354,0,0,16.4008230452675,45.477908701644,ZC3H12A
Negative Regulation Of Type II Interferon Production (GO:0032689),1/28,0.0624802949082236,0.144101951840354,0,0,16.4008230452675,45.477908701644,ZC3H12A
Nuclear-Transcribed mRNA Catabolic Process, Nonsense-Mediated Decay (GO:0000184),1/28,0.0624802949082236,0.144101951840354,0,0,16.4008230452675,45.477908701644,ZC3H12A
Regulation Of Protein Targeting To Membrane (GO:0090313),1/28,0.0624802949082236,0.144101951840354,0,0,16.4008230452675,45.477908701644,ITGAM
Positive Regulation Of Defense Response To Virus By Host (GO:0002230),1/28,0.0624802949082236,0.144101951840354,0,0,16.4008230452675,45.477908701644,ZC3H12A
Heterotypic Cell-Cell Adhesion (GO:0034113),1/29,0.064639608697947,0.144894403766746,0,0,15.8142857142857,43.3141886515671,JAM3
Cardiac Muscle Cell Action Potential (GO:0086001),1/29,0.064639608697947,0.144894403766746,0,0,15.8142857142857,43.3141886515671,KCNH2
Maintenance Of Blood-Brain Barrier (GO:0035633),1/29,0.064639608697947,0.144894403766746,0,0,15.8142857142857,43.3141886515671,JAM3
Response To Interferon-Beta (GO:0035456),1/29,0.064639608697947,0.144894403766746,0,0,15.8142857142857,43.3141886515671,AIM2
Positive Regulation Of Endopeptidase Activity (GO:0010950),1/29,0.064639608697947,0.144894403766746,0,0,15.8142857142857,43.3141886515671,AIM2
Negative Regulation Of Interleukin-1 Production (GO:0032692),1/30,0.0667940570746933,0.146433125125289,0,0,15.2681992337165,41.3179025128529,ZC3H12A
Regulation Of Potassium Ion Transport (GO:0043266),1/30,0.0667940570746933,0.146433125125289,0,0,15.2681992337165,41.3179025128529,KCNH2
Cardiac Muscle Cell Action Potential Involved In Contraction (GO:0086002),1/30,0.0667940570746933,0.146433125125289,0,0,15.2681992337165,41.3179025128529,KCNH2
Phagocytosis, Engulfment (GO:0006911),1/30,0.0667940570746933,0.146433125125289,0,0,15.2681992337165,41.3179025128529,ITGAM
B Cell Proliferation (GO:0042100),1/31,0.068943650755288,0.148694684601945,0,0,14.7585185185185,39.4711525014524,CD70
Positive Regulation Of Leukocyte Migration (GO:0002687),1/31,0.068943650755288,0.148694684601945,0,0,14.7585185185185,39.4711525014524,JAM3
Regulation Of Macrophage Activation (GO:0043030),1/31,0.068943650755288,0.148694684601945,0,0,14.7585185185185,39.4711525014524,ZC3H12A
