Term,Overlap,P.value,Adjusted.P.value,Old.P.value,Old.Adjusted.P.value,Odds.Ratio,Combined.Score,Genes
Regulation Of Toll-Like Receptor 7 Signaling Pathway (GO:0034155),2/6,0.00072665336011909,0.0189939114408907,0,0,71.4208633093525,516.162936007876,RSAD2;LILRA4
Negative Regulation Of Cytokine-Mediated Signaling Pathway (GO:0001960),4/59,0.000797585434199755,0.0202845376643776,0,0,10.5130723291307,74.9994337871259,OAS1;OAS3;ISG15;USP18
Positive Regulation Of Defense Response To Virus By Host (GO:0002230),3/28,0.000987505924782035,0.0238217244503342,0,0,17.2469565217391,119.354597191615,STAT1;ZC3H12A;PARP9
Cellular Modified Amino Acid Biosynthetic Process (GO:0042398),2/7,0.0010126131541056,0.0238217244503342,0,0,57.1338129496403,393.950267322451,GATM;PLSCR1
Positive Regulation Of Isomerase Activity (GO:0010912),2/7,0.0010126131541056,0.0238217244503342,0,0,57.1338129496403,393.950267322451,PLSCR1;ITGAM
Positive Regulation Of Monocyte Chemotactic Protein-1 Production (GO:0071639),2/8,0.00134391398963612,0.0308444649816485,0,0,47.6091127098321,314.799500831182,OAS1;OAS3
Positive Regulation Of RIG-I Signaling Pathway (GO:1900246),2/9,0.00171991149404869,0.0385342075214243,0,0,40.8057553956835,259.748319684505,DDX60;OASL
Positive Regulation Of Lymphocyte Proliferation (GO:0050671),4/74,0.00185873802489588,0.0399118719615936,0,0,8.25401459854015,51.9000676213902,CD70;CD38;IL6ST;TNFSF13B
Positive Regulation Of Defense Response (GO:0031349),5/124,0.00186622993231681,0.0399118719615936,0,0,6.09861591695502,38.3226959194636,GBP5;PLSCR1;AIM2;TLR7;IFI35
Regulation Of Tumor Necrosis Factor Production (GO:0032680),5/127,0.00207222302640123,0.0433324859520791,0,0,5.94774590163934,36.7519148925183,OAS1;OAS2;OAS3;ZC3H12A;LILRA4
Regulation Of Toll-Like Receptor 9 Signaling Pathway (GO:0034163),2/10,0.00213996800643932,0.0437763020447695,0,0,35.7032374100719,219.466529335962,RSAD2;LILRA4
Regulation Of Defense Response To Virus By Host (GO:0050691),3/37,0.00223625336005114,0.0442049074132472,0,0,12.675831202046,77.3600073935287,STAT1;ZC3H12A;PARP9
Regulation Of Innate Immune Response (GO:0045088),4/78,0.00225487306677563,0.0442049074132472,0,0,7.80627342671138,47.5765948717235,GBP5;PLSCR1;IFI35;PARP9
Tumor Necrosis Factor-Mediated Signaling Pathway (GO:0033209),3/38,0.00241550124859239,0.0463874831617437,0,0,12.3130434782609,74.1965340452092,AIM2;TRAF4;STAT1
Regulation Of Monocyte Chemotactic Protein-1 Production (GO:0071637),2/11,0.00260345251801356,0.0489969763890152,0,0,31.7346123101519,188.850038276729,OAS1;OAS3
Regulation Of NIK/NF-kappaB Signaling (GO:1901222),4/83,0.00282733111105639,0.0521670308922365,0,0,7.31035757183775,42.9002638062431,ZC3H12A;EIF2AK2;TLR7;IFI35
Positive Regulation Of Response To Biotic Stimulus (GO:0002833),3/41,0.00300569120518998,0.0543914504631495,0,0,11.3392448512586,65.8498037985506,GBP5;PLSCR1;IFI35
Regulation Of Chemokine (C-X-C Motif) Ligand 2 Production (GO:2000341),2/12,0.00310974061302506,0.0552125644689921,0,0,28.5597122302158,164.881386473093,OAS1;OAS3
Endolysosomal Toll-Like Receptor Signaling Pathway (GO:0140894),2/13,0.00365821440947843,0.0617918106890901,0,0,25.9620667102682,145.667447691008,OAS1;TLR7
Regulation Of ERBB Signaling Pathway (GO:1901184),2/13,0.00365821440947843,0.0617918106890901,0,0,25.9620667102682,145.667447691008,MVB12B;IFI6
Regulation Of B Cell Proliferation (GO:0030888),3/44,0.00367730223016902,0.0617918106890901,0,0,10.507953340403,58.9031298485145,CD38;TNFRSF21;TNFSF13B
Positive Regulation Of Innate Immune Response (GO:0045089),3/45,0.0039198399972084,0.0638926546510612,0,0,10.2572463768116,56.8426278198505,GBP5;PLSCR1;IFI35
Regulation Of RNA Metabolic Process (GO:0051252),4/91,0.00393812324097933,0.0638926546510612,0,0,6.63545599463042,36.7408582766187,OAS1;OAS2;OAS3;OASL
Positive Regulation Of Response To External Stimulus (GO:0032103),5/155,0.00487016572823067,0.0752688914170582,0,0,4.83063725490196,25.7213430619565,GBP5;PLSCR1;AIM2;TLR7;IFI35
Regulation Of Monocyte Differentiation (GO:0045655),2/15,0.00487927988994745,0.0752688914170582,0,0,21.9656889872717,116.918038732988,CDK6;IRF7
Positive Regulation Of Potassium Ion Transport (GO:0043268),2/15,0.00487927988994745,0.0752688914170582,0,0,21.9656889872717,116.918038732988,KCNH2;KCNN4
Regulation Of Nucleocytoplasmic Transport (GO:0046822),2/16,0.00555066794361625,0.0814224046313477,0,0,20.3956834532374,105.931855528266,IFI27;MX2
Cellular Response To Fatty Acid (GO:0071398),2/16,0.00555066794361625,0.0814224046313477,0,0,20.3956834532374,105.931855528266,IRS1;ZC3H12A
Negative Regulation Of Chemokine Production (GO:0032682),2/16,0.00555066794361625,0.0814224046313477,0,0,20.3956834532374,105.931855528266,OAS1;OAS3
Apoptotic Process (GO:0006915),6/228,0.0056242893741101,0.0814224046313477,0,0,3.93133133133133,20.3668936182604,PLSCR1;IFI27;MX1;IFI6;TNFRSF21;IFIT2
Positive Regulation Of NIK/NF-kappaB Signaling (GO:1901224),3/53,0.00621179153066773,0.0861436679476963,0,0,8.61260869565217,43.7632996671967,EIF2AK2;TLR7;IFI35
Regulation Of Hematopoietic Progenitor Cell Differentiation (GO:1901532),2/17,0.00626183432443953,0.0861436679476963,0,0,19.0350119904077,96.5699858653733,MYB;EIF2AK2
Positive Regulation Of Potassium Ion Transmembrane Transport (GO:1901381),2/17,0.00626183432443953,0.0861436679476963,0,0,19.0350119904077,96.5699858653733,KCNH2;KCNN4
Positive Regulation Of Inflammatory Response (GO:0050729),4/104,0.00631659201741875,0.0861436679476963,0,0,5.76905109489051,29.2177945681381,AIM2;TLR7;IFI35;IL6ST
Positive Regulation Of Stress-Activated MAPK Cascade (GO:0032874),4/105,0.00653149690287769,0.0878019797943987,0,0,5.71164269711643,28.7359548213098,TRAF4;ZC3H12A;EIF2AK2;WNT16
Negative Regulation Of Viral Entry Into Host Cell (GO:0046597),2/18,0.00701219293453115,0.0879796473519175,0,0,17.8444244604317,88.5102153729256,IFITM1;MID2
Positive Regulation Of Cation Transmembrane Transport (GO:1904064),2/18,0.00701219293453115,0.0879796473519175,0,0,17.8444244604317,88.5102153729256,KCNH2;KCNN4
Response To Organophosphorus (GO:0046683),2/18,0.00701219293453115,0.0879796473519175,0,0,17.8444244604317,88.5102153729256,STAT1;TLR7
Regulation Of RIG-I Signaling Pathway (GO:0039535),2/18,0.00701219293453115,0.0879796473519175,0,0,17.8444244604317,88.5102153729256,DDX60;OASL
Regulation Of Adaptive Immune Response (GO:0002819),2/18,0.00701219293453115,0.0879796473519175,0,0,17.8444244604317,88.5102153729256,IRF7;IL6ST
Response To Tumor Necrosis Factor (GO:0034612),4/108,0.00720517406908365,0.089211431565891,0,0,5.54604154969118,27.35837833061,ZC3H12A;GBP2;GBP1;TNFRSF21
Negative Regulation Of Viral Life Cycle (GO:1903901),2/20,0.00862817331575207,0.104091167822086,0,0,15.8601119104716,75.3787101436077,IFITM1;MID2
Regulation Of Toll-Like Receptor Signaling Pathway (GO:0034121),2/20,0.00862817331575207,0.104091167822086,0,0,15.8601119104716,75.3787101436077,GFI1;IRF7
Modulation By Host Of Viral Genome Replication (GO:0044827),2/21,0.00949265358180379,0.11170791974357,0,0,15.0246118894358,69.9731797049109,IFI27;ZC3H12A
Cellular Response To Oxidative Stress (GO:0034599),4/117,0.00949695385705168,0.11170791974357,0,0,5.10199599509076,23.7588942283003,ZC3H12A;MGAT3;AGAP3;WNT16
Negative Regulation Of Myeloid Cell Differentiation (GO:0045638),2/22,0.0103940429573733,0.119867988295345,0,0,14.2726618705036,65.1764305603726,CDK6;MYB
Cellular Response To Virus (GO:0098586),3/64,0.0104454570034201,0.119867988295345,0,0,7.05559515324305,32.1847191124888,OAS1;ZC3H12A;IFI6
Cytosolic Pattern Recognition Receptor Signaling Pathway (GO:0002753),2/23,0.0113317856979791,0.128472413756607,0,0,13.5923261390887,60.89557307559,OAS3;IRF7
Response To Purine-Containing Compound (GO:0014074),2/24,0.0123053319610333,0.136227263239204,0,0,12.9738391105298,57.0553456956556,STAT1;TLR7
Gliogenesis (GO:0042063),2/24,0.0123053319610333,0.136227263239204,0,0,12.9738391105298,57.0553456956556,CDK6;HAPLN3
Negative Regulation Of Epithelial Cell Proliferation (GO:0050680),3/70,0.0133114890465465,0.145652455730236,0,0,6.42180402336145,27.7365921457792,CDK6;STAT1;BRCA2
Cellular Response To Xenobiotic Stimulus (GO:0071466),2/26,0.0143576648872477,0.153529121123865,0,0,11.8914868105516,50.4611834811889,KCNH2;AIM2
Negative Regulation Of Catalytic Activity (GO:0043086),2/26,0.0143576648872477,0.153529121123865,0,0,11.8914868105516,50.4611834811889,IFIT1;PARP9
Antigen Receptor-Mediated Signaling Pathway (GO:0050851),4/134,0.0150170512592685,0.158775789156985,0,0,4.43099382369455,18.6038331871593,BTNL9;ZC3H12A;CD38;TNFRSF21
Negative Regulation Of NIK/NF-kappaB Signaling (GO:1901223),2/27,0.015435380899422,0.161385482515068,0,0,11.4152517985612,47.6140762274156,ZC3H12A;IFI35
Protein Localization To Organelle (GO:0033365),4/137,0.0161628238670893,0.167134255592648,0,0,4.3303880138302,17.8630302547479,GBP5;ISG15;GBP2;GBP1
Regulation Of Immune Response (GO:0050776),3/77,0.0171679635636067,0.1737102549823,0,0,5.81227967097532,23.625232553605,PLSCR1;RSAD2;IRF7
Regulation Of T Cell Proliferation (GO:0042129),3/77,0.0171679635636067,0.1737102549823,0,0,5.81227967097532,23.625232553605,CD70;IL6ST;TNFRSF21
Positive Regulation Of B Cell Proliferation (GO:0030890),2/29,0.0176912781257898,0.175961933540979,0,0,10.5686117772449,42.641003789163,CD38;TNFSF13B
Positive Regulation Of Tumor Necrosis Factor Production (GO:0032760),3/78,0.0177644885083879,0.175961933540979,0,0,5.73449275362319,23.1131818001584,OAS1;OAS2;OAS3
Cellular Response To Interleukin-1 (GO:0071347),3/81,0.0196228583831583,0.1903335312984,0,0,5.51309921962096,21.672324635552,ZC3H12A;GBP2;GBP1
Negative Regulation Of NF-kappaB Transcription Factor Activity (GO:0032088),3/81,0.0196228583831583,0.1903335312984,0,0,5.51309921962096,21.672324635552,AIM2;GFI1;ZC3H12A
Regulation Of Cell Population Proliferation (GO:0042127),11/766,0.0198221956081224,0.1903335312984,0,0,2.141049414162,8.39495407824413,IFITM1;CDK6;IRS1;STAT1;EIF2AK2;SGK3;IFI35;IL6ST;IER5;SOX7;IFIT3
Positive Regulation Of Tumor Necrosis Factor Superfamily Cytokine Production (GO:1903557),3/82,0.0202652845371817,0.192622553025132,0,0,5.44303797468354,21.2215667166879,OAS1;OAS2;OAS3
Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043281),3/84,0.0215846373266912,0.201100432915014,0,0,5.30810520665593,20.3606890332547,LAMP3;IFI6;SOX7
Regulation Of Interleukin-1 Beta Production (GO:0032651),3/84,0.0215846373266912,0.201100432915014,0,0,5.30810520665593,20.3606890332547,GBP5;AIM2;ZC3H12A
Regulation Of Osteoblast Differentiation (GO:0045667),3/85,0.0222615722451515,0.202454232317091,0,0,5.24310710498409,19.9494631194206,IFITM1;CDK6;IL6ST
Response To Interleukin-1 (GO:0070555),3/85,0.0222615722451515,0.202454232317091,0,0,5.24310710498409,19.9494631194206,ZC3H12A;GBP2;GBP1
Regulation Of Potassium Ion Transmembrane Transport (GO:1901379),2/33,0.0225905360183789,0.202454232317091,0,0,9.203063355767,34.8816736352706,KCNH2;KCNN4
Regulation Of NLRP3 Inflammasome Complex Assembly (GO:1900225),2/33,0.0225905360183789,0.202454232317091,0,0,9.203063355767,34.8816736352706,GBP5;EIF2AK2
Regulation Of Type II Interferon Production (GO:0032649),3/87,0.0236499651188928,0.208180014595282,0,0,5.11775362318841,19.1628841122957,ZC3H12A;TLR7;ISG15
Apoptotic Mitochondrial Changes (GO:0008637),2/34,0.0238931366379282,0.208180014595282,0,0,8.91501798561151,33.2901394997908,IFI6;IFIT2
Regulation Of T Cell Receptor Signaling Pathway (GO:0050856),2/34,0.0238931366379282,0.208180014595282,0,0,8.91501798561151,33.2901394997908,KCNN4;GBP1
Macrophage Activation (GO:0042116),2/35,0.0252258668843831,0.215795824892768,0,0,8.64442991061696,31.8105109634294,ITGAM;IFI35
Regulation Of G2/M Transition Of Mitotic Cell Cycle (GO:0010389),2/35,0.0252258668843831,0.215795824892768,0,0,8.64442991061696,31.8105109634294,CDK6;TNFSF13B
Positive Regulation Of Cytokine Production (GO:0001819),6/320,0.0260650343712895,0.220965741832283,0,0,2.76645435244161,10.0897031557098,GBP5;IRF7;EIF2AK2;ISG15;TLR7;IL6ST
Regulation Of Erythrocyte Differentiation (GO:0045646),2/36,0.0265882436353675,0.223388725543579,0,0,8.38975878121033,30.4320556568226,CDK6;STAT1
Negative Regulation Of Type I Interferon Production (GO:0032480),2/38,0.0294000302372037,0.239023846410982,0,0,7.9228617106315,27.9420284085746,XAF1;LILRA4
Response To Peptide (GO:1901652),2/38,0.0294000302372037,0.239023846410982,0,0,7.9228617106315,27.9420284085746,IRS1;STAT1
T Cell Receptor Signaling Pathway (GO:0050852),3/95,0.0296631305455067,0.239023846410982,0,0,4.67084120982987,16.4313206188862,BTNL9;ZC3H12A;TNFRSF21
Regulation Of Cytokine Production (GO:0001817),4/167,0.0306628227250896,0.239023846410982,0,0,3.52801038914513,12.2940731300671,BTNL9;IRF7;EIF2AK2;ISG15
Negative Regulation Of Protein Secretion (GO:0050709),2/39,0.0308484997885469,0.239023846410982,0,0,7.70834143496014,26.8147542004146,RSAD2;IRS1
Positive Regulation Of Protein-Containing Complex Assembly (GO:0031334),3/98,0.0321068632589342,0.239023846410982,0,0,4.52265446224256,15.5519861535328,GBP5;ISG15;GBP2
Regulation Of Chemokine Production (GO:0032642),2/41,0.0338282788377631,0.239023846410982,0,0,7.31230400295148,24.7628116636632,EIF2AK2;TLR7
CD4-positive, Alpha-Beta T Cell Activation (GO:0035710),1/5,0.0347596941750011,0.239023846410982,0,0,35.4553571428571,119.10506697069,RSAD2
ISG15-protein Conjugation (GO:0032020),1/5,0.0347596941750011,0.239023846410982,0,0,35.4553571428571,119.10506697069,ISG15
Negative Regulation Of Myeloid Cell Apoptotic Process (GO:0033033),1/5,0.0347596941750011,0.239023846410982,0,0,35.4553571428571,119.10506697069,IRF7
Negative Regulation Of Nervous System Process (GO:0031645),1/5,0.0347596941750011,0.239023846410982,0,0,35.4553571428571,119.10506697069,TNFRSF21
Regulation Of Hematopoietic Stem Cell Proliferation (GO:1902033),1/5,0.0347596941750011,0.239023846410982,0,0,35.4553571428571,119.10506697069,EIF2AK2
T-helper 2 Cell Differentiation (GO:0045064),1/5,0.0347596941750011,0.239023846410982,0,0,35.4553571428571,119.10506697069,MYB
Regulation Of Macrophage Apoptotic Process (GO:2000109),1/5,0.0347596941750011,0.239023846410982,0,0,35.4553571428571,119.10506697069,IRF7
Negative Regulation Of Vitamin Metabolic Process (GO:0046137),1/5,0.0347596941750011,0.239023846410982,0,0,35.4553571428571,119.10506697069,GFI1
Attachment Of GPI Anchor To Protein (GO:0016255),1/5,0.0347596941750011,0.239023846410982,0,0,35.4553571428571,119.10506697069,PGAP1
Regulation Of Protein Deubiquitination (GO:0090085),1/5,0.0347596941750011,0.239023846410982,0,0,35.4553571428571,119.10506697069,ZC3H12A
Response To cGMP (GO:0070305),1/5,0.0347596941750011,0.239023846410982,0,0,35.4553571428571,119.10506697069,TLR7
Establishment Of Protein Localization To Telomere (GO:0070200),1/5,0.0347596941750011,0.239023846410982,0,0,35.4553571428571,119.10506697069,BRCA2
Positive Regulation Of Interleukin-18 Production (GO:0032741),1/5,0.0347596941750011,0.239023846410982,0,0,35.4553571428571,119.10506697069,GBP5
Positive Regulation Of Toll-Like Receptor 7 Signaling Pathway (GO:0034157),1/5,0.0347596941750011,0.239023846410982,0,0,35.4553571428571,119.10506697069,RSAD2
Mesenchymal Cell Differentiation Involved In Kidney Development (GO:0072161),1/5,0.0347596941750011,0.239023846410982,0,0,35.4553571428571,119.10506697069,STAT1
Regulation Of Calcidiol 1-Monooxygenase Activity (GO:0060558),1/5,0.0347596941750011,0.239023846410982,0,0,35.4553571428571,119.10506697069,GFI1
Negative Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043124),2/42,0.0353586784005464,0.239023846410982,0,0,7.12913669064748,23.8270820441245,STAT1;ZC3H12A
Negative Regulation Of Cellular Process (GO:0048523),8/537,0.0366604730105512,0.239023846410982,0,0,2.19793339681908,7.2664911887214,IFITM1;CDK6;EIF2AK2;IFI35;WNT16;SOX7;IFIT3;TNFRSF21
Negative Regulation Of BMP Signaling Pathway (GO:0030514),2/43,0.0369154862859518,0.239023846410982,0,0,6.95490436918758,22.9450928500958,GPR155;SKIL
Negative Regulation Of Cytokine Production (GO:0001818),4/178,0.0374198215552743,0.239023846410982,0,0,3.30312945716923,10.8526126013893,ZC3H12A;XAF1;GBP1;TNFRSF21
Regulation Of Viral Entry Into Host Cell (GO:0046596),2/44,0.0384982598733763,0.239023846410982,0,0,6.78896882494005,22.1126371040578,IFITM1;MID2
Positive Regulation Of Cytokine-Mediated Signaling Pathway (GO:0001961),2/44,0.0384982598733763,0.239023846410982,0,0,6.78896882494005,22.1126371040578,GFI1;PARP9
Positive Regulation Of Osteoblast Differentiation (GO:0045669),2/44,0.0384982598733763,0.239023846410982,0,0,6.78896882494005,22.1126371040578,IFITM1;IL6ST
Negative Regulation Of Hematopoietic Progenitor Cell Differentiation (GO:1901533),1/6,0.0415663206424517,0.239023846410982,0,0,28.3628571428571,90.2070755648637,MYB
Regulation Of Glial Cell Differentiation (GO:0045685),1/6,0.0415663206424517,0.239023846410982,0,0,28.3628571428571,90.2070755648637,TNFRSF21
RIG-I Signaling Pathway (GO:0039529),1/6,0.0415663206424517,0.239023846410982,0,0,28.3628571428571,90.2070755648637,OAS3
Regulation Of Hemoglobin Biosynthetic Process (GO:0046984),1/6,0.0415663206424517,0.239023846410982,0,0,28.3628571428571,90.2070755648637,EIF2AK2
Regulation Of Potassium Ion Export Across Plasma Membrane (GO:1903764),1/6,0.0415663206424517,0.239023846410982,0,0,28.3628571428571,90.2070755648637,KCNH2
Cellular Response To Interleukin-9 (GO:0071355),1/6,0.0415663206424517,0.239023846410982,0,0,28.3628571428571,90.2070755648637,STAT1
Response To Lead Ion (GO:0010288),1/6,0.0415663206424517,0.239023846410982,0,0,28.3628571428571,90.2070755648637,PLSCR1
Dense Core Granule Cytoskeletal Transport (GO:0099519),1/6,0.0415663206424517,0.239023846410982,0,0,28.3628571428571,90.2070755648637,KIF1C
Toll-Like Receptor 3 Signaling Pathway (GO:0034138),1/6,0.0415663206424517,0.239023846410982,0,0,28.3628571428571,90.2070755648637,OAS1
Glandular Epithelial Cell Development (GO:0002068),1/6,0.0415663206424517,0.239023846410982,0,0,28.3628571428571,90.2070755648637,CDK6
Type B Pancreatic Cell Development (GO:0003323),1/6,0.0415663206424517,0.239023846410982,0,0,28.3628571428571,90.2070755648637,CDK6
Histidine Catabolic Process (GO:0006548),1/6,0.0415663206424517,0.239023846410982,0,0,28.3628571428571,90.2070755648637,CARNS1
Histidine Metabolic Process (GO:0006547),1/6,0.0415663206424517,0.239023846410982,0,0,28.3628571428571,90.2070755648637,CARNS1
Interleukin-9-Mediated Signaling Pathway (GO:0038113),1/6,0.0415663206424517,0.239023846410982,0,0,28.3628571428571,90.2070755648637,STAT1
Keratinocyte Proliferation (GO:0043616),1/6,0.0415663206424517,0.239023846410982,0,0,28.3628571428571,90.2070755648637,WNT16
Macrophage Derived Foam Cell Differentiation (GO:0010742),1/6,0.0415663206424517,0.239023846410982,0,0,28.3628571428571,90.2070755648637,STAT1
Monoacylglycerol Catabolic Process (GO:0052651),1/6,0.0415663206424517,0.239023846410982,0,0,28.3628571428571,90.2070755648637,ABHD6
Regulation Of MDA-5 Signaling Pathway (GO:0039533),1/6,0.0415663206424517,0.239023846410982,0,0,28.3628571428571,90.2070755648637,DDX60
