Term,Overlap,P.value,Adjusted.P.value,Old.P.value,Old.Adjusted.P.value,Odds.Ratio,Combined.Score,Genes
Positive Regulation Of Defense Response (GO:0031349),4/124,0.00290149514895874,0.0362960619577291,0,0,7.24725274725275,42.3422851161243,GBP5;PLSCR1;TLR7;IFI35
Regulation Of RIG-I Signaling Pathway (GO:0039535),2/18,0.00325070833872799,0.0384860647960118,0,0,26.7325268817204,153.147501584261,DDX60;OASL
Regulation Of Adaptive Immune Response (GO:0002819),2/18,0.00325070833872799,0.0384860647960118,0,0,26.7325268817204,153.147501584261,IRF7;IL6ST
Response To Organophosphorus (GO:0046683),2/18,0.00325070833872799,0.0384860647960118,0,0,26.7325268817204,153.147501584261,STAT1;TLR7
Regulation Of Toll-Like Receptor Signaling Pathway (GO:0034121),2/20,0.00401198527004054,0.0466657234041558,0,0,23.7598566308244,131.118034171101,GFI1;IRF7
Protein Localization To Organelle (GO:0033365),4/137,0.00414542047159246,0.0473864443563069,0,0,6.53457820375114,35.8470692743318,GBP5;ISG15;GBP2;GBP1
Positive Regulation Of Cytokine Production (GO:0001819),6/320,0.00422605962611952,0.0474894496969024,0,0,4.20618335361053,22.9930392635633,GBP5;IRF7;EIF2AK2;TLR7;ISG15;IL6ST
Negative Regulation Of Epithelial Cell Proliferation (GO:0050680),3/70,0.00451525436775829,0.0498935607637291,0,0,9.65509409474367,52.1403443469312,CDK6;STAT1;BRCA2
Negative Regulation Of Myeloid Cell Differentiation (GO:0045638),2/22,0.0048477333782795,0.0518394714483759,0,0,21.3817204301075,113.948405909596,CDK6;MYB
Cellular Response To Interferon-Beta (GO:0035458),2/22,0.0048477333782795,0.0518394714483759,0,0,21.3817204301075,113.948405909596,OAS1;STAT1
Positive Regulation Of Lymphocyte Proliferation (GO:0050671),3/74,0.00527461517919734,0.0548330033394334,0,0,9.10930802204532,47.7769501175115,CD38;IL6ST;TNFSF13B
Cytosolic Pattern Recognition Receptor Signaling Pathway (GO:0002753),2/23,0.00529308026202676,0.0548330033394334,0,0,20.3625192012289,106.72719024813,OAS3;IRF7
Gliogenesis (GO:0042063),2/24,0.00575650285139189,0.0578266877344367,0,0,19.435972629521,100.239573714392,CDK6;HAPLN3
Response To Purine-Containing Compound (GO:0014074),2/24,0.00575650285139189,0.0578266877344367,0,0,19.435972629521,100.239573714392,STAT1;TLR7
Regulation Of Immune Response (GO:0050776),3/77,0.00589156494016672,0.0583001127661274,0,0,8.73868977673325,44.8664748655357,PLSCR1;RSAD2;IRF7
Positive Regulation Of Tumor Necrosis Factor Production (GO:0032760),3/78,0.00610639774565716,0.0595373780201573,0,0,8.62173913043478,43.9572321005266,OAS1;OAS2;OAS3
Positive Regulation Of Response To External Stimulus (GO:0032103),4/155,0.0064008387415978,0.0615037113866572,0,0,5.75038206826286,29.0470558534576,GBP5;PLSCR1;TLR7;IFI35
Negative Regulation Of Catalytic Activity (GO:0043086),2/26,0.00673686416167672,0.0638077277027381,0,0,17.8145161290323,89.0754437983877,IFIT1;PARP9
Positive Regulation Of Tumor Necrosis Factor Superfamily Cytokine Production (GO:1903557),3/82,0.00701233177988915,0.0654813516910776,0,0,8.18354430379747,40.5910753237852,OAS1;OAS2;OAS3
Regulation Of NIK/NF-kappaB Signaling (GO:1901222),3/83,0.00725058748594859,0.06676582643311,0,0,8.08084239130435,39.8116662556093,EIF2AK2;TLR7;IFI35
Regulation Of Osteoblast Differentiation (GO:0045667),3/85,0.00774138641369077,0.0697709646597935,0,0,7.88295334040297,38.3204116385478,IFITM1;CDK6;IL6ST
Positive Regulation Of Defense Response To Virus By Host (GO:0002230),2/28,0.00778740782024845,0.0697709646597935,0,0,16.4425144747725,79.8324728878795,STAT1;PARP9
Positive Regulation Of B Cell Proliferation (GO:0030890),2/29,0.0083385629827294,0.0737128967673279,0,0,15.8327359617682,75.7891598400376,CD38;TNFSF13B
Regulation Of Cell Population Proliferation (GO:0042127),9/766,0.010590729917442,0.0922322798802412,0,0,2.64710761574145,12.0384530046659,IFITM1;CDK6;IRS1;STAT1;EIF2AK2;SGK3;IFI35;IL6ST;IFIT3
Regulation Of NLRP3 Inflammasome Complex Assembly (GO:1900225),2/33,0.0107117429121849,0.0922322798802412,0,0,13.7870274020118,62.5436733740904,GBP5;EIF2AK2
Apoptotic Mitochondrial Changes (GO:0008637),2/34,0.0113463334408073,0.0957257807222741,0,0,13.3555107526882,59.8174713319068,IFI6;IFIT2
Positive Regulation Of Protein-Containing Complex Assembly (GO:0031334),3/98,0.011406239331915,0.0957257807222741,0,0,6.79977116704806,30.4194206857955,GBP5;ISG15;GBP2
Regulation Of G2/M Transition Of Mitotic Cell Cycle (GO:0010389),2/35,0.0119971086556647,0.0994260379838212,0,0,12.950146627566,57.2796589133196,CDK6;TNFSF13B
Regulation Of Erythrocyte Differentiation (GO:0045646),2/36,0.0126639038591974,0.103656398254912,0,0,12.5686274509804,54.9123276534933,CDK6;STAT1
Modification-Dependent Protein Catabolic Process (GO:0019941),4/192,0.0133050964163919,0.105620748688535,0,0,4.61000701426233,19.9134237687153,HERC5;ISG15;TNFSF13B;HERC6
Regulation Of Defense Response To Virus By Host (GO:0050691),2/37,0.0133465555258617,0.105620748688535,0,0,12.2089093701997,52.6997199429551,STAT1;PARP9
Positive Regulation Of Inflammatory Response (GO:0050729),3/104,0.0133818143134796,0.105620748688535,0,0,6.39388721480844,27.5823255700041,TLR7;IFI35;IL6ST
Response To Peptide (GO:1901652),2/38,0.0140449012921475,0.109550230078751,0,0,11.8691756272401,50.6279193384414,IRS1;STAT1
Negative Regulation Of Protein Secretion (GO:0050709),2/39,0.0147587799477585,0.112790420089893,0,0,11.5478058703865,48.6845924973337,RSAD2;IRS1
Response To Tumor Necrosis Factor (GO:0034612),3/108,0.0148005528624746,0.112790420089893,0,0,6.14906832298137,25.9065828317006,GBP2;GBP1;TNFRSF21
Regulation Of Chemokine Production (GO:0032642),2/41,0.016232496842391,0.122297106892105,0,0,10.9545078577337,45.1406794557401,EIF2AK2;TLR7
Negative Regulation Of BMP Signaling Pathway (GO:0030514),2/43,0.0177664394055573,0.132349992425668,0,0,10.4190925780226,41.99356945819,GPR155;SKIL
Positive Regulation Of Osteoblast Differentiation (GO:0045669),2/44,0.018555604373891,0.13519083186692,0,0,10.1705069124424,40.5496423614738,IFITM1;IL6ST
Positive Regulation Of Cytokine-Mediated Signaling Pathway (GO:0001961),2/44,0.018555604373891,0.13519083186692,0,0,10.1705069124424,40.5496423614738,GFI1;PARP9
Regulation Of Epidermal Growth Factor Receptor Signaling Pathway (GO:0042058),2/46,0.0201775495838105,0.138418245758626,0,0,9.70723362658847,37.8891257646799,MVB12B;IFI6
Regulation Of Interleukin-10 Production (GO:0032653),2/46,0.0201775495838105,0.138418245758626,0,0,9.70723362658847,37.8891257646799,ISG15;TNFRSF21
Insulin Receptor Signaling Pathway (GO:0008286),2/47,0.0210100242985833,0.138418245758626,0,0,9.4910394265233,36.6615657667672,IRS1;GAB1
Regulation Of Tumor Necrosis Factor Production (GO:0032680),3/127,0.0226668262377697,0.138418245758626,0,0,5.20187587657784,19.6987383460197,OAS1;OAS2;OAS3
Neurogenesis (GO:0022008),2/49,0.022717222354827,0.138418245758626,0,0,9.08625028597575,34.388113120849,CDK6;BTBD3
Negative Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043154),2/49,0.022717222354827,0.138418245758626,0,0,9.08625028597575,34.388113120849,LAMP3;IFI6
CD4-positive, Alpha-Beta T Cell Activation (GO:0035710),1/5,0.02352761014601,0.138418245758626,0,0,52.9281914893617,198.458522523967,RSAD2
Establishment Of Protein Localization To Telomere (GO:0070200),1/5,0.02352761014601,0.138418245758626,0,0,52.9281914893617,198.458522523967,BRCA2
Positive Regulation Of Interleukin-18 Production (GO:0032741),1/5,0.02352761014601,0.138418245758626,0,0,52.9281914893617,198.458522523967,GBP5
ISG15-protein Conjugation (GO:0032020),1/5,0.02352761014601,0.138418245758626,0,0,52.9281914893617,198.458522523967,ISG15
Negative Regulation Of Myeloid Cell Apoptotic Process (GO:0033033),1/5,0.02352761014601,0.138418245758626,0,0,52.9281914893617,198.458522523967,IRF7
Negative Regulation Of Nervous System Process (GO:0031645),1/5,0.02352761014601,0.138418245758626,0,0,52.9281914893617,198.458522523967,TNFRSF21
Regulation Of Hematopoietic Stem Cell Proliferation (GO:1902033),1/5,0.02352761014601,0.138418245758626,0,0,52.9281914893617,198.458522523967,EIF2AK2
T-helper 2 Cell Differentiation (GO:0045064),1/5,0.02352761014601,0.138418245758626,0,0,52.9281914893617,198.458522523967,MYB
Regulation Of Macrophage Apoptotic Process (GO:2000109),1/5,0.02352761014601,0.138418245758626,0,0,52.9281914893617,198.458522523967,IRF7
Negative Regulation Of Vitamin Metabolic Process (GO:0046137),1/5,0.02352761014601,0.138418245758626,0,0,52.9281914893617,198.458522523967,GFI1
Positive Regulation Of Toll-Like Receptor 7 Signaling Pathway (GO:0034157),1/5,0.02352761014601,0.138418245758626,0,0,52.9281914893617,198.458522523967,RSAD2
Attachment Of GPI Anchor To Protein (GO:0016255),1/5,0.02352761014601,0.138418245758626,0,0,52.9281914893617,198.458522523967,PGAP1
Mesenchymal Cell Differentiation Involved In Kidney Development (GO:0072161),1/5,0.02352761014601,0.138418245758626,0,0,52.9281914893617,198.458522523967,STAT1
Response To cGMP (GO:0070305),1/5,0.02352761014601,0.138418245758626,0,0,52.9281914893617,198.458522523967,TLR7
Regulation Of Calcidiol 1-Monooxygenase Activity (GO:0060558),1/5,0.02352761014601,0.138418245758626,0,0,52.9281914893617,198.458522523967,GFI1
Blood Circulation (GO:0008015),2/50,0.0235916467130086,0.138418245758626,0,0,8.89650537634409,33.3339831091469,STAT1;MYOF
Positive Regulation Of B Cell Activation (GO:0050871),2/52,0.0253814066741901,0.14365168539549,0,0,8.53978494623656,31.372935831074,CD38;TNFSF13B
Negative Regulation Of Cysteine-Type Endopeptidase Activity (GO:2000117),2/53,0.0262964497190091,0.14365168539549,0,0,8.3719165085389,30.4597224945985,LAMP3;IFI6
Positive Regulation Of Tyrosine Phosphorylation Of STAT Protein (GO:0042531),2/55,0.0281661384295003,0.14365168539549,0,0,8.05518360722256,28.7540636236001,PARP9;IL6ST
Response To Peptide Hormone (GO:0043434),2/55,0.0281661384295003,0.14365168539549,0,0,8.05518360722256,28.7540636236001,IRS1;STAT1
Negative Regulation Of Hematopoietic Progenitor Cell Differentiation (GO:1901533),1/6,0.0281669971363706,0.14365168539549,0,0,42.3404255319149,151.13856507235,MYB
Toll-Like Receptor 3 Signaling Pathway (GO:0034138),1/6,0.0281669971363706,0.14365168539549,0,0,42.3404255319149,151.13856507235,OAS1
Glandular Epithelial Cell Development (GO:0002068),1/6,0.0281669971363706,0.14365168539549,0,0,42.3404255319149,151.13856507235,CDK6
Regulation Of Glial Cell Differentiation (GO:0045685),1/6,0.0281669971363706,0.14365168539549,0,0,42.3404255319149,151.13856507235,TNFRSF21
RIG-I Signaling Pathway (GO:0039529),1/6,0.0281669971363706,0.14365168539549,0,0,42.3404255319149,151.13856507235,OAS3
Type B Pancreatic Cell Development (GO:0003323),1/6,0.0281669971363706,0.14365168539549,0,0,42.3404255319149,151.13856507235,CDK6
Regulation Of Hemoglobin Biosynthetic Process (GO:0046984),1/6,0.0281669971363706,0.14365168539549,0,0,42.3404255319149,151.13856507235,EIF2AK2
Interleukin-9-Mediated Signaling Pathway (GO:0038113),1/6,0.0281669971363706,0.14365168539549,0,0,42.3404255319149,151.13856507235,STAT1
Macrophage Derived Foam Cell Differentiation (GO:0010742),1/6,0.0281669971363706,0.14365168539549,0,0,42.3404255319149,151.13856507235,STAT1
Cellular Response To Interleukin-9 (GO:0071355),1/6,0.0281669971363706,0.14365168539549,0,0,42.3404255319149,151.13856507235,STAT1
Regulation Of Toll-Like Receptor 7 Signaling Pathway (GO:0034155),1/6,0.0281669971363706,0.14365168539549,0,0,42.3404255319149,151.13856507235,RSAD2
Regulation Of MDA-5 Signaling Pathway (GO:0039533),1/6,0.0281669971363706,0.14365168539549,0,0,42.3404255319149,151.13856507235,DDX60
Response To Lead Ion (GO:0010288),1/6,0.0281669971363706,0.14365168539549,0,0,42.3404255319149,151.13856507235,PLSCR1
Positive Regulation Of Programmed Cell Death (GO:0043068),4/245,0.0294295332717009,0.14894488976441,0,0,3.58652136245497,12.6452012778946,GBP5;GBP2;GBP1;IFIT2
Ubiquitin-Dependent Protein Catabolic Process (GO:0006511),5/367,0.0306903266514757,0.149904638826555,0,0,2.99923265807244,10.4487500287138,HERC5;IFI27;MVB12B;TNFSF13B;HERC6
Positive Regulation Of Type II Interferon Production (GO:0032729),2/58,0.0310675388215463,0.149904638826555,0,0,7.62250384024578,26.4622216191549,TLR7;ISG15
Regulation Of Type I Interferon Production (GO:0032479),2/59,0.0320599403367199,0.149904638826555,0,0,7.48839841539332,25.7611987779317,IRF7;XAF1
Regulation Of Chemokine (C-C Motif) Ligand 5 Production (GO:0071649),1/7,0.0327845741023386,0.149904638826555,0,0,35.281914893617,120.58642908645,OAS3
Sulfur Amino Acid Transport (GO:0000101),1/7,0.0327845741023386,0.149904638826555,0,0,35.281914893617,120.58642908645,SLC7A11
Positive Regulation Of Isomerase Activity (GO:0010912),1/7,0.0327845741023386,0.149904638826555,0,0,35.281914893617,120.58642908645,PLSCR1
Foam Cell Differentiation (GO:0090077),1/7,0.0327845741023386,0.149904638826555,0,0,35.281914893617,120.58642908645,STAT1
Negative Regulation Of Monooxygenase Activity (GO:0032769),1/7,0.0327845741023386,0.149904638826555,0,0,35.281914893617,120.58642908645,GFI1
Negative Regulation Of Osteoblast Proliferation (GO:0033689),1/7,0.0327845741023386,0.149904638826555,0,0,35.281914893617,120.58642908645,EIF2AK2
Regulation Of Myeloid Leukocyte Differentiation (GO:0002761),1/7,0.0327845741023386,0.149904638826555,0,0,35.281914893617,120.58642908645,IRF7
Lymphocyte Apoptotic Process (GO:0070227),1/7,0.0327845741023386,0.149904638826555,0,0,35.281914893617,120.58642908645,TNFRSF21
Cellular Modified Amino Acid Biosynthetic Process (GO:0042398),1/7,0.0327845741023386,0.149904638826555,0,0,35.281914893617,120.58642908645,PLSCR1
Plasma Membrane Phospholipid Scrambling (GO:0017121),1/7,0.0327845741023386,0.149904638826555,0,0,35.281914893617,120.58642908645,PLSCR1
Positive Regulation Of T-helper 2 Cell Cytokine Production (GO:2000553),1/7,0.0327845741023386,0.149904638826555,0,0,35.281914893617,120.58642908645,RSAD2
Negative Regulation Of Cell Population Proliferation (GO:0008285),5/379,0.0345362598574605,0.153933125113652,0,0,2.90121806298277,9.76476162987294,IFITM1;CDK6;EIF2AK2;IFI35;IFIT3
Negative Regulation Of Programmed Cell Death (GO:0043069),5/381,0.0352051038056153,0.153933125113652,0,0,2.88549054373522,9.65647938891484,IFI6;CD38;SLC7A11;IL6ST;IFIT3
G1/S Transition Of Mitotic Cell Cycle (GO:0000082),2/63,0.0361521995081931,0.153933125113652,0,0,6.99594570773841,23.2266620968529,CDK6;GFI1
Cellular Response To Virus (GO:0098586),2/64,0.0372052475375679,0.153933125113652,0,0,6.88276101283385,22.6532689345462,OAS1;IFI6
Type B Pancreatic Cell Differentiation (GO:0003309),1/8,0.037380442146754,0.153933125113652,0,0,30.2401215805471,99.3874148810262,CDK6
Regulation Of Helicase Activity (GO:0051095),1/8,0.037380442146754,0.153933125113652,0,0,30.2401215805471,99.3874148810262,IFIT1
Regulation Of Interleukin-18 Production (GO:0032661),1/8,0.037380442146754,0.153933125113652,0,0,30.2401215805471,99.3874148810262,GBP5
Intestinal Epithelial Cell Differentiation (GO:0060575),1/8,0.037380442146754,0.153933125113652,0,0,30.2401215805471,99.3874148810262,IL6ST
Regulation Of Pattern Recognition Receptor Signaling Pathway (GO:0062207),1/8,0.037380442146754,0.153933125113652,0,0,30.2401215805471,99.3874148810262,GFI1
Proteasome Assembly (GO:0043248),1/8,0.037380442146754,0.153933125113652,0,0,30.2401215805471,99.3874148810262,NT5C3A
Protein poly-ADP-ribosylation (GO:0070212),1/8,0.037380442146754,0.153933125113652,0,0,30.2401215805471,99.3874148810262,PARP9
Pyrimidine-Containing Compound Metabolic Process (GO:0072527),1/8,0.037380442146754,0.153933125113652,0,0,30.2401215805471,99.3874148810262,NT5C3A
Modification-Dependent Macromolecule Catabolic Process (GO:0043632),1/8,0.037380442146754,0.153933125113652,0,0,30.2401215805471,99.3874148810262,ISG15
Positive Regulation Of Adaptive Immune Response (GO:0002821),1/8,0.037380442146754,0.153933125113652,0,0,30.2401215805471,99.3874148810262,IL6ST
Positive Regulation Of Chromatin Binding (GO:0035563),1/8,0.037380442146754,0.153933125113652,0,0,30.2401215805471,99.3874148810262,PARP9
Positive Regulation Of Fatty Acid Beta-Oxidation (GO:0032000),1/8,0.037380442146754,0.153933125113652,0,0,30.2401215805471,99.3874148810262,IRS1
Regulation Of Tyrosine Phosphorylation Of STAT Protein (GO:0042509),2/65,0.0382700203044697,0.156623601616441,0,0,6.7731694828469,22.1014511025041,PARP9;IL6ST
I-kappaB Phosphorylation (GO:0007252),1/9,0.0419547020061368,0.163623337823934,0,0,26.4587765957447,83.9051401021397,TLR7
Positive Regulation Of Mesenchymal Cell Proliferation (GO:0002053),1/9,0.0419547020061368,0.163623337823934,0,0,26.4587765957447,83.9051401021397,STAT1
NAD Biosynthesis Via Nicotinamide Riboside Salvage Pathway (GO:0034356),1/9,0.0419547020061368,0.163623337823934,0,0,26.4587765957447,83.9051401021397,PARP9
